Sigla,Código,Município,Produção - algodão - herbáceo (caroço) (2001),Produção - arroz (2001),Produção - café (2001),Produção - cana-de-açúcar (2001),Produção - laranja (2001),Produção - mandioca (2001),Produção - milho (2001),Produção - soja (2001),
RS,4312104,Mata,,5886.3675020237,,200.244961089396,250.306201361745,698.771478801538,1710.42570930526,506.870057757534,
RS,4312138,Mato Castelhano,,33.374160181566,,70.9200903858277,41.7177002269575,387.974612110705,6685.26146136994,26803.6223958202,
RS,4312153,Mato Leitão,,,,70.9200903858277,120.981330658177,2978.64379620477,3224.77822754381,31.2882751702181,
RS,4312179,Mato Queimado,,,,45.8894702496533,160.613145873786,2471.77373844723,1291.16282202433,7438.26595046652,
RS,4312203,Maximiliano de Almeida,,12.5153100680873,,1501.83720817047,435.949967371706,1034.59896562855,9021.45267407956,1662.45035404426,
RS,4312252,Minas do Leão,,8324.76708028937,,,,196.0731910667,158.527260862439,,
RS,4312302,Miraguaí,,14.6011950794351,,141.840180771655,312.882751702181,775.94922422141,2513.49143867419,4691.15539052137,
RS,4312351,Montauri,,,,16.687080090783,33.374160181566,168.956685919178,4324.03962852414,665.397318619972,
RS,4312377,Monte Alegre dos Campos,,2.08588501134787,,,129.324870703568,18.7729651021309,1076.3166658555,306.625096668138,
RS,4312385,Monte Belo do Sul,,,,112.637790612785,400.489922178792,162.699030885134,369.201647008574,,
RS,4312401,Montenegro,,652.882008551885,,390.060497122053,3591.89398954104,5125.01947288173,415.091117258227,,
RS,4312427,Mormaço,,39.6318152156096,,31.2882751702181,394.232267144748,258.649741407137,1193.12622649098,12100.218950829,
RS,4312443,Morrinhos do Sul,,2699.13520468415,,183.557880998613,20.8588501134787,1397.54295760308,120.981330658177,,
RS,4312450,Morro Redondo,,,,,225.275581225571,,1923.18598046274,,
RS,4312476,Morro Reuter,,27.1165051475224,,125.153100680872,166.87080090783,1099.26140098033,577.790148143361,,
RS,4312500,Mostardas,,115019.871295745,,18.7729651021309,143.926065783003,381.716957076661,123.067215669525,,
RS,4312609,Muçum,,2.08588501134787,,953.249450185979,548.587757984491,980.365955333501,1276.5616269449,329.569831792964,
RS,4312617,Muitos Capões,,27.1165051475224,,14.6011950794351,746.746834062539,348.342796895095,53815.8332927752,43177.819734901,
RS,4312625,Muliterno,,14.6011950794351,,41.7177002269575,233.619121270962,98.0365955333501,3510.54447409847,1768.830489623,
RS,4312658,Não-Me-Toque,,35.4600451929139,,375.459302042617,367.115761997226,440.121737394402,10485.7439520458,27934.1720719707,
RS,4312674,Nicolau Vergueiro,,35.4600451929139,,52.1471252836969,50.061240272349,129.324870703568,3208.09114745303,15706.7141354495,
RS,4312708,Nonoai,,35.4600451929139,,625.765503404363,120.981330658177,1706.25393928256,5099.98885274555,23624.733638526,
RS,4312757,Nova Alvorada,,10.4294250567394,,12.5153100680873,283.680361543311,486.011207644055,5118.76181784769,2248.58404223301,
RS,4312807,Nova Araçá,,2.08588501134787,,66.748320363132,181.471995987265,335.827486827008,3377.04783337221,,
RS,4312906,Nova Bassano,,8.3435400453915,,62.5765503404362,381.716957076661,387.974612110705,11053.1046751324,12.5153100680873,
RS,4312955,Nova Boa Vista,,6.25765503404363,,202.330846100744,191.901421044005,152.269605828395,1839.75058000883,6361.94928461102,
RS,4313003,Nova Bréscia,,6.25765503404363,,114.723675624133,175.214340953221,89.6930554879586,1722.94101937334,,
RS,4313011,Nova Candelária,,2.08588501134787,,27.1165051475224,45.8894702496533,2586.49741407136,2453.0007733451,3981.95448666309,
RS,4313037,Nova Esperança do Sul,,1286.99105200164,,106.380135578742,106.380135578742,550.673642995839,1743.79986948682,6328.57512442945,
RS,4313060,Nova Hartz,,6.25765503404363,,20.8588501134787,477.667667598663,1745.88575449817,85.5212854652629,,
RS,4313086,Nova Pádua,,4.17177002269575,,,250.306201361745,98.0365955333501,367.115761997226,,
RS,4313102,Nova Palma,,571.532493109318,,1328.7087522286,588.219573200101,1401.71472762577,3614.83872466587,7129.55496878704,
RS,4313201,Nova Petrópolis,,4.17177002269575,,14.6011950794351,734.231523994452,629.937273427058,2928.58255593242,,
RS,4313300,Nova Prata,,2.08588501134787,,70.9200903858277,133.496640726264,302.453326645442,4196.80064283192,458.894702496532,
RS,4313334,Nova Ramada,,62.5765503404362,,375.459302042617,137.66841074896,1649.93504397617,2340.36298273232,22731.9748536691,
RS,4313359,Nova Roma do Sul,,4.17177002269575,,47.9753552610011,333.74160181566,193.987306055352,2379.99479794793,,
RS,4313375,Nova Santa Rita,,4125.8805524461,,45.8894702496533,181.471995987265,2348.70652277771,116.809560635481,,
RS,4313391,Novo Cabrais,,4935.20393684907,,260.735626418484,64.6624353517841,1470.54893300025,1224.4145016612,3153.85813715799,
RS,4313409,Novo Hamburgo,,,,392.1463821334,1122.20613610516,4985.26517712142,212.760271157483,,
RS,4313425,Novo Machado,,16.687080090783,,10.4294250567394,475.581782587316,498.526517712142,4920.60274176964,16872.723856793,
RS,4313441,Novo Tiradentes,,41.7177002269575,,150.183720817047,287.852131566007,2425.88426819758,8447.83429595889,5834.22037674001,
RS,4313466,Novo Xingu,,10.4294250567394,,187.729651021309,742.575064039843,646.624353517841,1576.92906857899,4737.04486077102,
RS,4313490,Novo Barreiro,,47.9753552610011,,187.729651021309,135.582525737612,1455.94773792082,10813.2278988274,6570.53778574581,
RS,4313508,Osório,,4639.00826523767,,75.0918604085235,206.50261612344,1424.6594627506,200.244961089396,,
RS,4313607,Paim Filho,,50.061240272349,,600.734883268188,237.790891293658,646.624353517841,7580.10613123818,1662.45035404426,
RS,4313656,Palmares do Sul,,50699.5210858214,,22.9447351248266,250.306201361745,235.70500628231,127.23898569222,,
RS,4313706,Palmeira das Missões,,548.587757984491,,563.188953063926,289.938016577355,6466.24353517841,70586.3487840121,125278.253781553,
RS,4313805,Palmitinho,,68.8342053744799,,1382.94176252364,319.140406736225,5948.94405236414,3823.42722580065,924.047060027109,
RS,4313904,Panambi,,25.0306201361745,,189.815536032657,354.600451929139,775.94922422141,17097.9994380185,54416.5681760434,
RS,4313953,Pantano Grande,,11157.3989256998,,,617.421963358971,1013.74011551507,1007.48246048102,7673.97095674883,
RS,4314001,Paraí,,4.17177002269575,,127.23898569222,369.201647008574,905.274094924978,5871.76630694427,10.4294250567394,
RS,4314027,Paraíso do Sul,,10264.6401408429,,354.600451929139,148.097835805699,2828.46007538772,1996.19195585992,246.134431339049,
RS,4314035,Pareci Novo,,,,150.183720817047,3994.46979673118,963.678875242718,70.9200903858277,,
RS,4314050,Parobé,,,,16.687080090783,828.096349505106,1939.87306055352,64.6624353517841,,
RS,4314068,Passa Sete,,33.374160181566,,133.496640726264,29.2023901588703,1017.91188553776,2949.4414060459,2129.68859658618,
RS,4314076,Passo do Sobrado,,2649.0739644118,,150.183720817047,264.90739644118,3754.59302042617,1812.6340748613,652.882008551885,
RS,4314100,Passo Fundo,,108.466020590089,,73.0059753971756,248.220316350397,1745.88575449817,8764.88881768377,71199.5989773484,
RS,4314134,Paulo Bento,,6.25765503404363,,79.2636304312193,20.8588501134787,339.999256849704,3725.3906302673,6157.53255349893,
RS,4314159,Paverama,,,,25.0306201361745,87.6071704766107,225.275581225571,2062.94027622305,385.888727099357,
RS,4314175,Pedras Altas,,1697.91039923717,,,52.1471252836969,,29.2023901588703,68.8342053744799,
RS,4314209,Pedro Osório,,13581.197308886,,,,,978.280070322153,1541.46902338608,
RS,4314308,Pejuçara,,33.374160181566,,120.981330658177,112.637790612785,93.8648255106544,7183.78797908208,53592.643596561,
RS,4314407,Pelotas,,32007.9054991331,,,988.709495378893,,8560.47208657168,4203.05829786597,
RS,4314423,Picada Café,,2.08588501134787,,300.367441634094,586.133688188753,742.575064039843,494.354747689446,,
RS,4314456,Pinhal,,29.2023901588703,,262.821511429832,73.0059753971756,969.936530276762,11151.1412706657,2607.35626418484,
RS,4314464,Pinhal da Serra,,10.4294250567394,,2.08588501134787,156.441375851091,152.269605828395,6057.41007295423,5350.2950541073,
RS,4314472,Pinhal Grande,,206.50261612344,,131.410755714916,360.858106963182,946.991795151935,10185.3765104117,18660.3273115181,
RS,4314498,Pinheirinho do Vale,,58.4047803177405,,1030.42719560585,302.453326645442,5819.61918166057,3917.29205131131,1026.25542558315,
RS,4314506,Pinheiro Machado,,1697.91039923717,,,154.355490839743,,1996.19195585992,152.269605828395,
RS,4314548,Pinto Bandeira,,0,,60.4906653290884,129.324870703568,73.0059753971756,492.268862678099,,
RS,4314555,Pirapó,,10.4294250567394,,102.208365556046,70.9200903858277,1939.87306055352,1101.34728599168,3276.92535282751,
RS,4314605,Piratini,,3193.4899523736,,,189.815536032657,,6074.09715304501,9198.75290004413,
RS,4314704,Planalto,,141.840180771655,,469.324127553272,1706.25393928256,4810.0508361682,3191.40406736225,2077.54147130248,
RS,4314753,Poço das Antas,,2.08588501134787,,571.532493109318,54.2330102950447,314.968636713529,579.876033154709,,
RS,4314779,Pontão,,85.5212854652629,,561.103068052578,154.355490839743,2425.88426819758,16044.6275072879,39089.4851126592,
RS,4314787,Ponte Preta,,8.3435400453915,,31.2882751702181,45.8894702496533,279.508591520615,4324.03962852414,4088.33462224183,
RS,4314803,Portão,,4.17177002269575,,60.4906653290884,3076.68039173812,1157.66618129807,342.085141861052,,
RS,4314902,Porto Alegre,,3468.82677387152,,45.8894702496533,12.5153100680873,150.183720817047,60.4906653290884,,
RS,4315008,Porto Lucena,,12.5153100680873,,208.588501134787,342.085141861052,5496.30700490165,235.70500628231,6205.50790875993,
RS,4315057,Porto Mauá,,4.17177002269575,,22.9447351248266,252.392086373093,853.126969641281,1059.62958576472,5316.92089392573,
RS,4315073,Porto Vera Cruz,,6.25765503404363,,77.1777454198714,250.306201361745,4655.69534532846,1497.66543814777,1960.731910667,
RS,4315107,Porto Xavier,,18.7729651021309,,3253.98061770268,317.054521724877,4267.72073321775,2204.7804569947,3364.53252330412,
RS,4315131,Pouso Novo,,18.7729651021309,,135.582525737612,481.839437621359,905.274094924978,2165.14864177909,41.7177002269575,
RS,4315149,Presidente Lucena,,4.17177002269575,,730.059753971756,1268.21808689951,1341.22406229668,281.594476531963,,
RS,4315156,Progresso,,70.9200903858277,,100.122480544698,488.097092655403,1616.5608837946,4397.04560392132,10.4294250567394,
RS,4315172,Protásio Alves,,10.4294250567394,,35.4600451929139,133.496640726264,154.355490839743,1933.61540551948,187.729651021309,
RS,4315206,Putinga,,6.25765503404363,,31.2882751702181,390.060497122053,310.796866690833,5231.39960846047,,
RS,4315305,Quaraí,,43232.0527451961,,,146.011950794351,108.466020590089,235.70500628231,,
RS,4315313,Quatro Irmãos,,6.25765503404363,,41.7177002269575,18.7729651021309,504.784172746186,12605.0031235752,21999.829214686,
RS,4315321,Quevedos,,14.6011950794351,,8.3435400453915,123.067215669525,1802.20464980456,1576.92906857899,23057.3729154394,
RS,4315354,Quinze de Novembro,,16.687080090783,,14.6011950794351,158.527260862439,744.660949051191,2586.49741407136,19697.012162158,
RS,4315404,Redentora,,175.214340953221,,47.9753552610011,333.74160181566,905.274094924978,10137.4011551507,20879.7089635922,
RS,4315453,Relvado,,14.6011950794351,,47.9753552610011,294.10978660005,208.588501134787,2490.54670354936,37.5459302042618,
RS,4315503,Restinga Seca,,52130.4382036061,,419.262887280923,1143.06498621864,1745.88575449817,1439.26065783003,5460.84695970874,
RS,4315552,Rio dos Índios,,22.9447351248266,,406.747577212836,35.4600451929139,930.304715061152,2244.41227221031,12402.6722774745,
RS,4315602,Rio Grande,,55392.7623613542,,10.4294250567394,12.5153100680873,2.08588501134787,486.011207644055,22.9447351248266,
RS,4315701,Rio Pardo,,21386.5790213498,,100.122480544698,312.882751702181,27533.682149792,6044.89476288614,15633.7081600523,
RS,4315750,Riozinho,,16.687080090783,,66.748320363132,404.661692201488,646.624353517841,460.98058750788,,
RS,4315800,Roca Sales,,,,275.33682149792,1610.30322876056,1814.71995987265,6941.82531776573,2169.32041180179,
RS,4315909,Rodeio Bonito,,52.1471252836969,,360.858106963182,556.931298029883,5431.64456954987,4680.72596546463,6927.22412268629,
RS,4315958,Rolador,,319.140406736225,,129.324870703568,131.410755714916,1647.84915896482,2726.25170983167,14962.0531863983,
RS,4316006,Rolante,,50.061240272349,,248.220316350397,932.3906000725,7371.51763010339,1028.3413105945,,
RS,4316105,Ronda Alta,,43.8035852383054,,500.61240272349,212.760271157483,917.789404993065,6132.50193336275,34141.765865742,
RS,4316204,Rondinha,,14.6011950794351,,450.551162451141,496.440632700794,715.458558892321,6570.53778574581,15518.9844844282,
RS,4316303,Roque Gonzales,,12.5153100680873,,3253.98061770268,250.306201361745,5172.99482814273,7119.1255437303,10698.5042232033,
RS,4316402,Rosário do Sul,,75997.1345034485,,,22.9447351248266,,1747.97163950952,17694.562551264,
RS,4316428,Sagrada Família,,18.7729651021309,,93.8648255106544,135.582525737612,292.023901588703,5106.2465077796,3329.07247811121,
RS,4316436,Saldanha Marinho,,10.4294250567394,,31.2882751702181,112.637790612785,193.987306055352,9194.58113002143,24325.5910023389,
RS,4316451,Salto do Jacuí,,29.2023901588703,,1981.59076078048,108.466020590089,517.299482814273,8800.34886287668,31148.5208744578,
RS,4316477,Salvador das Missões,,,,93.8648255106544,66.748320363132,1862.69531513365,1779.25991467974,7146.24204887782,
RS,4316501,Salvador do Sul,,10.4294250567394,,81.3495154425671,335.827486827008,365.029876985878,2619.87157425293,,
RS,4316600,Sananduva,,8.3435400453915,,400.489922178792,181.471995987265,523.557137848317,21889.2773090846,20775.4147130248,
RS,4316709,Santa Bárbara do Sul,,22.9447351248266,,18.7729651021309,91.7789404993065,387.974612110705,25143.2579267873,123676.294092838,
RS,4316733,Santa Cecília do Sul,,6.25765503404363,,187.729651021309,47.9753552610011,219.017926191527,3466.74088886017,9647.21817748392,
RS,4316758,Santa Clara do Sul,,14.6011950794351,,114.723675624133,123.067215669525,1754.22929454356,2765.88352504728,723.802098937713,
RS,4316808,Santa Cruz do Sul,,4495.08219945467,,6507.96123540537,435.949967371706,8810.77828793342,11514.0852626403,1151.40852626403,
RS,4316907,Santa Maria,,25710.6186498739,,415.091117258227,1022.08365556046,5283.54673374417,2494.71847357206,11593.3488930715,
RS,4316956,Santa Maria do Herval,,10.4294250567394,,100.122480544698,321.226291747573,531.900677893708,1399.62884261442,,
RS,4316972,Santa Margarida do Sul,,20502.1637765383,,,,,408.833462224184,13270.4004421952,
RS,4317004,Santana da Boa Vista,,2169.32041180179,,,348.342796895095,179.386110975917,4470.0515793185,940.734140117892,
RS,4317103,Santana do Livramento,,42093.1595290001,,,187.729651021309,,3886.00377614109,446.379392428445,
RS,4317202,Santa Rosa,,22.9447351248266,,60.4906653290884,763.433914153322,2715.82228477493,10233.3518656727,49085.0460870382,
RS,4317251,Santa Tereza,,2.08588501134787,,89.6930554879586,400.489922178792,542.330102950448,707.11501884693,6.25765503404363,
RS,4317301,Santa Vitória do Palmar,,233043.41700783,,,14.6011950794351,,440.121737394402,52.1471252836969,
RS,4317400,Santiago,,319.140406736225,,321.226291747573,469.324127553272,1745.88575449817,3846.37196092548,13764.7551898846,
RS,4317509,Santo Ângelo,,104.294250567394,,679.998513699407,867.728164720716,6591.39663585929,8195.4422095858,48886.8870109601,
RS,4317558,Santo Antônio do Palma,,8.3435400453915,,14.6011950794351,87.6071704766107,271.165051475224,4211.40183791136,3258.15238772538,
RS,4317608,Santo Antônio da Patrulha,,35839.6762649792,,481.839437621359,619.507848370319,6372.37870966776,1247.35923678603,,
RS,4317707,Santo Antônio das Missões,,13335.062877547,,129.324870703568,60.4906653290884,1551.89844844282,3846.37196092548,36223.4791070672,
RS,4317756,Santo Antônio do Planalto,,16.687080090783,,62.5765503404362,43.8035852383054,179.386110975917,5431.64456954987,17458.8575449817,
RS,4317806,Santo Augusto,,177.300225964569,,365.029876985878,415.091117258227,1086.74609091224,9267.58710541861,51533.8750903606,
RS,4317905,Santo Cristo,,8.3435400453915,,123.067215669525,1028.3413105945,4526.37047462489,10932.1233444742,31088.0302091287,
RS,4317954,Santo Expedito do Sul,,4.17177002269575,,6.25765503404363,108.466020590089,146.011950794351,3099.62512686294,6628.94256606355,
RS,4318002,São Borja,,132952.224738302,,,1280.7333969676,187.729651021309,2803.42945525154,36273.5403473395,
RS,4318051,São Domingos do Sul,,4.17177002269575,,31.2882751702181,204.416731112092,141.840180771655,2878.52131566007,241.962661316353,
RS,4318101,São Francisco de Assis,,16720.4542509646,,154.355490839743,229.447351248266,1499.75132315912,4488.82454442063,25320.5581527519,
RS,4318200,São Francisco de Paula,,4.17177002269575,,54.2330102950447,79.2636304312193,81.3495154425671,1783.43168470243,,
RS,4318309,São Gabriel,,90095.6312951488,,,677.912628688059,,1633.24796388539,29882.3886725697,
RS,4318408,São Jerônimo,,2409.1971881068,,54.2330102950447,271.165051475224,1095.08963095763,3304.04185797503,,
RS,4318424,São João da Urtiga,,16.687080090783,,2252.75581225571,118.895445646829,517.299482814273,7959.73720330349,2327.84767266423,
RS,4318432,São João do Polêsine,,5982.31821254571,,584.047803177405,148.097835805699,292.023901588703,231.533236259614,385.888727099357,
RS,4318440,São Jorge,,10.4294250567394,,70.9200903858277,73.0059753971756,93.8648255106544,5206.3689883243,625.765503404363,
RS,4318457,São José das Missões,,162.699030885134,,150.183720817047,171.042570930526,1939.87306055352,10137.4011551507,6900.10761753877,
RS,4318465,São José do Herval,,18.7729651021309,,56.3188953063926,73.0059753971756,146.011950794351,982.451840344849,129.324870703568,
RS,4318481,São José do Hortêncio,,4.17177002269575,,375.459302042617,5083.30177265477,3193.4899523736,525.643022859664,,
RS,4318499,São José do Inhacorá,,16.687080090783,,22.9447351248266,60.4906653290884,1706.25393928256,1017.91188553776,3022.44738144307,
RS,4318507,São José do Norte,,5802.93210156979,,,4.17177002269575,6.25765503404363,193.987306055352,,
RS,4318606,São José do Ouro,,14.6011950794351,,52.1471252836969,154.355490839743,588.219573200101,24217.1249817488,19148.4244041735,
RS,4318614,São José do Sul,,,,125.153100680872,2813.85888030828,1518.52428826125,287.852131566007,2.08588501134787,
RS,4318622,São José dos Ausentes,,,,,,,285.766246554659,,
RS,4318705,São Leopoldo,,,,79.2636304312193,256.563856395789,179.386110975917,25.0306201361745,,
RS,4318804,São Lourenço do Sul,,23349.3968170281,,,475.581782587316,292.023901588703,22777.8643239188,2177.66395184718,
RS,4318903,São Luiz Gonzaga,,2801.3435702402,,387.974612110705,413.005232246879,4943.54747689446,8919.24430852351,65828.4450731276,
RS,4319000,São Marcos,,,,,707.11501884693,486.011207644055,1245.27335177468,,
RS,4319109,São Martinho,,81.3495154425671,,66.748320363132,352.514566917791,3491.77150899634,4207.23006788866,13276.6580972292,
RS,4319125,São Martinho da Serra,,969.936530276762,,219.017926191527,175.214340953221,907.359979936326,4467.96569430715,15704.6282504382,
RS,4319158,São Miguel das Missões,,1126.37790612785,,64.6624353517841,394.232267144748,9997.64685939036,4484.65277439793,55084.0513796747,
RS,4319208,São Nicolau,,1320.3652121832,,116.809560635481,95.9507105220023,2069.19793125709,2863.92012058063,10698.5042232033,
RS,4319307,São Paulo das Missões,,4.17177002269575,,66.748320363132,563.188953063926,6284.77153919115,7905.50419300845,5014.46756728029,
RS,4319356,São Pedro da Serra,,6.25765503404363,,47.9753552610011,143.926065783003,168.956685919178,356.686336940487,,
RS,4319364,São Pedro das Missões,,8.3435400453915,,37.5459302042618,20.8588501134787,292.023901588703,4054.96046206027,2920.23901588702,
RS,4319372,São Pedro do Butiá,,4.17177002269575,,66.748320363132,158.527260862439,1551.89844844282,3258.15238772538,7021.08894819695,
RS,4319406,São Pedro do Sul,,10669.3018330444,,1750.05752452087,1059.62958576472,6142.93135841949,3059.99331164733,1090.91786093494,
RS,4319505,São Sebastião do Caí,,,,35.4600451929139,16641.1906205333,1800.11876479322,348.342796895095,,
RS,4319604,São Sepé,,66877.6452338356,,120.981330658177,1024.16954057181,821.838694471063,2834.71773042176,13232.8545119909,
RS,4319703,São Valentim,,10.4294250567394,,158.527260862439,75.0918604085235,387.974612110705,6631.02845107489,1969.07545071239,
RS,4319711,São Valentim do Sul,,14.6011950794351,,158.527260862439,684.170283722103,175.214340953221,2571.89621899193,87.6071704766107,
RS,4319737,São Valério do Sul,,2.08588501134787,,41.7177002269575,66.748320363132,815.581039437019,1368.34056744421,9651.38994750662,
RS,4319752,São Vendelino,,4.17177002269575,,108.466020590089,54.2330102950447,241.962661316353,95.9507105220023,,
RS,4319802,São Vicente do Sul,,33680.7852782341,,164.784915896482,160.613145873786,815.581039437019,1378.76999250095,1793.86110975917,
RS,4319901,Sapiranga,,6.25765503404363,,20.8588501134787,600.734883268188,1163.92383633211,342.085141861052,,
RS,4320008,Sapucaia do Sul,,,,50.061240272349,95.9507105220023,143.926065783003,8.3435400453915,,
RS,4320107,Sarandi,,22.9447351248266,,625.765503404363,588.219573200101,1147.23675624133,5992.74763760245,24023.1376756935,
RS,4320206,Seberi,,915.703519981717,,794.72218932354,640.366698483798,6518.39066046211,9530.40861684844,15629.5363900296,
RS,4320230,Sede Nova,,4.17177002269575,,27.1165051475224,177.300225964569,1745.88575449817,1925.27186547409,8510.41084629933,
RS,4320263,Segredo,,383.802842088009,,264.90739644118,60.4906653290884,2715.82228477493,3902.69085623187,1022.08365556046,
RS,4320305,Selbach,,68.8342053744799,,33.374160181566,43.8035852383054,339.999256849704,9697.27941775627,18276.5244694301,
RS,4320321,Senador Salgado Filho,,100.122480544698,,135.582525737612,258.649741407137,2909.80959083029,2119.25917152944,9305.13303562287,
RS,4320354,Sentinela do Sul,,4985.26517712142,,95.9507105220023,212.760271157483,577.790148143361,310.796866690833,,
RS,4320404,Serafina Corrêa,,,,16.687080090783,110.551905601437,413.005232246879,9382.31078104274,936.562370095196,
RS,4320453,Sério,,35.4600451929139,,123.067215669525,200.244961089396,684.170283722103,2085.88501134788,12.5153100680873,
RS,4320503,Sertão,,33.374160181566,,135.582525737612,143.926065783003,486.011207644055,12836.5363598348,58077.2963709589,
RS,4320552,Sertão Santana,,2517.66320869689,,325.398061770268,158.527260862439,1193.12622649098,452.637047462489,,
RS,4320578,Sete de Setembro,,56.3188953063926,,154.355490839743,118.895445646829,1647.84915896482,1345.39583231938,9618.01578732505,
RS,4320602,Severiano de Almeida,,50.061240272349,,271.165051475224,283.680361543311,1939.87306055352,5951.02993737549,590.305458211449,
RS,4320651,Silveira Martins,,6.25765503404363,,675.826743676712,465.152357530576,198.159076078048,1370.42645245555,780.120994244105,
RS,4320677,Sinimbu,,43.8035852383054,,750.918604085235,212.760271157483,3829.6848808347,7628.08148649918,,
RS,4320701,Sobradinho,,8.3435400453915,,133.496640726264,60.4906653290884,615.336078347623,1693.73862921447,367.115761997226,
RS,4320800,Soledade,,162.699030885134,,20.8588501134787,37.5459302042618,517.299482814273,3729.56240029,11912.4892998077,
RS,4320859,Tabaí,,,,16.687080090783,233.619121270962,250.306201361745,77.1777454198714,4.17177002269575,
RS,4320909,Tapejara,,10.4294250567394,,250.306201361745,150.183720817047,517.299482814273,7955.5654332808,20566.82621189,
RS,4321006,Tapera,,8.3435400453915,,4.17177002269575,154.355490839743,241.962661316353,10237.5236356954,21025.7209143866,
RS,4321105,Tapes,,42287.1468350555,,,25.0306201361745,241.962661316353,110.551905601437,,
RS,4321204,Taquara,,773.863339210062,,146.011950794351,2279.87231740323,2586.49741407136,750.918604085235,,
RS,4321303,Taquari,,3504.28681906443,,41.7177002269575,1276.5616269449,1001.22480544698,2117.17328651809,,
RS,4321329,Taquaruçu do Sul,,70.9200903858277,,271.165051475224,246.134431339049,2974.47202618207,2661.58927447989,2154.71921672235,
RS,4321352,Tavares,,6553.85070565502,,,108.466020590089,204.416731112092,127.23898569222,,
RS,4321402,Tenente Portela,,37.5459302042618,,198.159076078048,625.765503404363,938.648255106544,6414.09640989472,19361.184675331,
RS,4321436,Terra de Areia,,233.619121270962,,179.386110975917,104.294250567394,671.654973654016,85.5212854652629,,
RS,4321451,Teutônia,,2.08588501134787,,709.200903858277,690.427938756147,873.98581975476,2411.28307311814,185.643766009961,
RS,4321469,Tio Hugo,,2.08588501134787,,6.25765503404363,70.9200903858277,68.8342053744799,2557.29502391249,13030.5236658902,
RS,4321477,Tiradentes do Sul,,8.3435400453915,,281.594476531963,1124.2920211165,1551.89844844282,11117.7671104842,10610.8970527266,
RS,4321493,Toropi,,972.02241528811,,275.33682149792,166.87080090783,3103.79689688564,1501.83720817047,556.931298029883,
RS,4321501,Torres,,5871.76630694427,,,68.8342053744799,654.967893563233,45.8894702496533,,
RS,4321600,Tramandaí,,348.342796895095,,,,89.6930554879586,12.5153100680873,,
RS,4321626,Travesseiro,,10.4294250567394,,327.483946781616,208.588501134787,387.974612110705,1447.60419787543,433.864082360358,
RS,4321634,Três Arroios,,43.8035852383054,,191.901421044005,129.324870703568,969.936530276762,6664.40261125646,709.200903858277,
RS,4321667,Três Cachoeiras,,1274.47574193355,,181.471995987265,241.962661316353,1188.95445646829,114.723675624133,,
RS,4321709,Três Coroas,,14.6011950794351,,35.4600451929139,1451.77596789812,2037.90965608687,325.398061770268,,
RS,4321808,Três de Maio,,312.882751702181,,129.324870703568,452.637047462489,2263.18523731244,12932.4870703568,36323.6015876119,
RS,4321832,Três Forquilhas,,43.8035852383054,,171.042570930526,54.2330102950447,838.525774561846,198.159076078048,,
RS,4321857,Três Palmeiras,,14.6011950794351,,225.275581225571,344.171026872399,367.115761997226,2891.03662572815,11639.2383633211,
RS,4321907,Três Passos,,16.687080090783,,394.232267144748,469.324127553272,9699.36530276762,6804.15690701677,16311.6207887404,
RS,4321956,Trindade do Sul,,22.9447351248266,,1314.10755714916,43.8035852383054,1810.54818984996,5099.98885274555,15748.4318356765,
RS,4322004,Triunfo,,19273.5775048544,,,2878.52131566007,6257.65503404363,4303.18077841067,,
RS,4322103,Tucunduva,,12.5153100680873,,18.7729651021309,185.643766009961,1047.11427569663,4403.30325895536,14962.0531863983,
RS,4322152,Tunas,,45.8894702496533,,54.2330102950447,91.7789404993065,905.274094924978,1451.77596789812,2300.73116751671,
RS,4322186,Tupanci do Sul,,33.374160181566,,4.17177002269575,77.1777454198714,584.047803177405,9776.54304818749,6808.32867703946,
RS,4322202,Tupanciretã,,143.926065783003,,27.1165051475224,300.367441634094,2327.84767266423,12571.6289633936,146579.311517438,
RS,4322251,Tupandi,,8.3435400453915,,120.981330658177,5567.22709528748,619.507848370319,127.23898569222,2.08588501134787,
RS,4322301,Tuparendi,,43.8035852383054,,22.9447351248266,450.551162451141,1241.10158175199,6747.83801171038,24542.5230435191,
RS,4322327,Turuçu,,3644.04111482474,,,66.748320363132,,1762.57283458895,1168.09560635481,
RS,4322343,Ubiretama,,14.6011950794351,,114.723675624133,435.949967371706,1163.92383633211,1414.23003769386,6180.47728862375,
RS,4322350,União da Serra,,2.08588501134787,,129.324870703568,356.686336940487,780.120994244105,6918.8805826409,219.017926191527,
RS,4322376,Unistalda,,198.159076078048,,112.637790612785,118.895445646829,550.673642995839,924.047060027109,3132.99928704451,
RS,4322400,Uruguaiana,,271261.002185746,,,141.840180771655,116.809560635481,12.5153100680873,108.466020590089,
RS,4322509,Vacaria,,10.4294250567394,,31.2882751702181,185.643766009961,446.379392428445,46857.3208949187,35668.6336940487,
RS,4322525,Vale Verde,,2811.77299529694,,27.1165051475224,68.8342053744799,2085.88501134788,1501.83720817047,855.212854652629,
RS,4322533,Vale do Sol,,2920.23901588702,,212.760271157483,329.569831792964,6570.53778574581,8276.79172502837,171.042570930526,
RS,4322541,Vale Real,,2.08588501134787,,33.374160181566,734.231523994452,1086.74609091224,204.416731112092,,
RS,4322558,Vanini,,2.08588501134787,,41.7177002269575,131.410755714916,193.987306055352,3301.95597296369,390.060497122053,
