Valor da produção - total
Sigla;Código;Município;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
MG;3121704;Diogo de Vasconcelos;2234,6942811396;3232,9897253344;3839,1818395327;4694,3356721073;4424,8789225915;2703,06354701139;1024,53051806342;1877,73507039334;1712,35900874816;1718,86774623228;2015,90376163118;1802,20464980456;2553,25833769249;3476,75842507275;2378,24754130901;1967,76851359757;2020,74978437762;4095,70675047828;3549,92577317652;4403,07176982422;3567;3875,6042836297;6615,494554731;5842,6216293392;2995,7197561919;3006,5125001493;4081,6273429675;499,3252801222;463,7983063463;480,9599634475;594,204726243371;1300,0583005519;1202,16430984398;
MG;3121803;Dionísio;5402,9624378679;5652,9548060473;4869,2723458561;4647,3864875516;5395,903092807;3471,91963244958;1312,67972626876;1177,97480675035;1730,3838404192;1726,01976181993;1875,94179833764;1497,66543814777;2224,60231654606;2396,0993168964;1971,8283708319;2376,28185998771;1364,67968771635;1926,34909586772;2005,92331463662;1855,12331892865;1464;1684,8446445032;982,7024231915;1005,5928294505;1056,358210014;1142,5296134235;1337,916081181;657,8121031021;706,8239340403;765,2657362331;978,90743088939;1522,2585702333;1466,15890435192;
MG;3121902;Divinésia;1692,4844665545;1679,4128640008;1651,3864388722;1488,9043796789;1437,4877474577;4113,20766783748;3748,85030473206;4112,10471530743;5518,1734672892;3034,83861436019;2765,3775005579;1785,51756971378;1586,28773212294;2224,59255550632;4331,53207166287;4673,45021979422;4104,8163953324;4800,68470474788;4841,44252447968;3200,65694767818;1414;1067,2221419428;1060,5317708942;1027,073056029;2010,9165366607;3413,1872064879;4406,4320056345;1830,8593604479;2677,966736012;2571,6749447422;2651,22961336296;2665,93642888757;3855,00901361271;
MG;3122009;Divino;16444,086278359;20748,3689799308;24433,9286955154;64751,7011743654;26788,3676099157;36277,5952061911;50289,313326988;75579,5120276019;35632,5172376799;43105,1979467765;36491,6957522599;19363,2705603423;26699,0272901266;29998,6972155702;40051,6047924932;37412,0550220461;36071,7308176634;21936,5851048485;33154,7475931383;30250,1113957389;30206;69811,6532453064;72739,6504699827;61322,8646256942;37208,5950510515;58164,7698876963;54000,6783207066;41045,6394788655;48097,4069383056;34230,1902957356;63717,1110622354;45638,3482477765;82484,1221491736;
MG;3122108;Divino das Laranjeiras;2181,5205759496;3063,0634189769;2471,7357012689;1728,9396748531;1097,6667169728;458,555423153718;762,576692422205;718,672703200904;612,844276815133;755,729647095192;781,078053218802;750,918604085235;807,39195946377;599,441107771163;604,220135576234;391,252219077879;370,470793802563;586,005014051745;507,298471683043;451,041087477685;607;766,2581122946;639,7401327652;661,1136402479;767,9252071401;680,9915402938;440,2625700994;329,2120106688;536,9987966156;360,1581034695;446,445114033652;735,221480563461;772,205686866879;
MG;3122207;Divinolândia de Minas;2105,6922386584;2597,4574383721;2247,3595617001;2805,6955416552;1984,1664837772;1399,80076541661;1458,20962940277;1242,81745666322;1359,58730318651;1287,3628057773;1343,18335741384;1047,11427569663;1770,56307345937;1262,15655469595;1401,60527613208;1547,74774899926;1217,83853671824;1588,41531886596;1676,64471948455;1572,13840587174;1432;1352,4917283272;932,2416373183;938,7654578731;797,4324197103;1436,0486257556;1282,7246638919;507,2802171829;555,7381221245;511,8627648373;694,47017738568;905,139333849239;926,130873892682;
MG;3122306;Divinópolis;3815,8031648123;3732,1650962905;3960,6007296339;3847,8745485719;5875,3839546496;8491,89479118501;7707,26366997709;4274,21134008959;5757,64623091864;4834,76253725252;4553,27870908186;4536,79989968163;4836,75277363472;4485,81762315421;5743,95458807381;4148,42426404633;3695,2777723652;5141,14982090321;4689,02027725381;3738,43670582465;3349;3589,4114947004;2861,7252462999;3971,4552251718;4286,6603061392;3933,017606833;4201,5259391474;1901,8418757594;1949,4754568519;1736,175568987;2093,96479017202;2832,11982385938;3243,17789311629;
MG;3122355;Divisa Alegre;;;;;;;;2431,59937173238;2417,90241987147;2198,05279060494;2410,95769028231;2300,73116751671;1983,33460160041;2152,99264541143;2268,52981848059;2918,56894304785;2694,33304583682;2655,37477209624;2768,03455076596;2268,21623798874;2162;884,428038046;1094,7424731811;697,7095818261;1192,091387837;1046,5187215392;803,1302791727;820,5823537302;719,7072203277;416,9068842033;287,075818007454;288,486904754425;532,718733868632;
MG;3122405;Divisa Nova;14335,0490981421;14308,8280912597;13022,2171197886;14882,1555010225;25345,5674930832;8643,59733719075;13225,7575968187;14054,6443686132;12437,133853013;17186,2934571269;13883,3237783111;14058,8649764847;20122,1073756241;15890,1846985006;28985,567987221;14039,0502139709;22593,3297558647;16115,7707212114;22810,9782966653;15805,9542626194;22181;21576,1666776347;23195,7114180814;18896,2348774599;13914,863767803;14798,7073997995;20349,7733770148;24969,3235972853;25202,0503938359;19806,4482143557;23156,5697977667;35404,9988529116;39391,9491199163;
MG;3122454;Divisópolis;;;;7754,3246981608;19271,7159947857;3802,90700555301;3265,69102632715;4830,77741850834;8134,34903554203;8260,57800373766;7984,60426079451;7114,9537737076;16972,3288608219;7604,57649775251;11415,2791342753;9141,20533911735;7991,39181395202;16001,8604593007;15757,6678945033;15355,9974085251;16760;21103,4869746288;12751,1840098881;14258,0970644088;11719,5271525784;3535,9439896829;4531,4056746685;4353,1863269474;5345,9782053473;3311,0947016311;5408,52951977647;5683,84555386712;10452,7240831964;
MG;3122470;Dom Bosco;;;;;;;;1802,08531216167;4204,93573125677;3552,16774186699;3142,37182104212;684,170283722103;4528,99395614501;5389,97462737571;3619,13953329806;10097,7594776717;7550,8683609577;7638,31589590125;9474,61342870417;8190,29897790007;5982;8302,3604865846;9004,2568419144;6887,9926561573;8426,5222297415;8413,2972974068;8007,1961956693;7935,967595471;7728,8005645935;5971,5449667292;6420,68286341305;11802,7555013121;10775,6230090522;
MG;3122504;Dom Cavati;1251,7402030367;1263,4112638594;1470,8610088253;1590,8566001198;2223,8758491886;1372,21848432466;1734,71644535738;1318,46721489489;3293,39424389309;3444,88750805222;4469,75302130991;3865,14492602761;3440,43962020915;2737,44772548831;2829,48099294139;2881,16983387129;2086,76094400062;2614,8733456391;5084,62000287821;3441,35675878406;3304;2897,9327885454;2873,6989921003;2366,0071794192;2491,8841015554;2208,2505133396;1905,6898567415;310,8544636055;381,2281533225;432,6392194563;624,812074486813;761,82949605052;847,878404510849;
MG;3122603;Dom Joaquim;2942,8929461187;3223,3967464136;1706,2598163508;2560,201375155;3596,666412109;3271,94809453292;2299,37246951734;1902,05106411066;945,016174752746;991,746161487697;1568,92845950019;1576,92906857899;1151,24594690599;1220,52869998962;1792,57124621082;1104,7121479846;734,205754990534;1268,2009159392;997,144014294421;995,326245924314;957;1241,7074229352;887,7677243453;1150,3854678683;1017,2611533584;956,6799584188;1119,6879484516;435,685783636;513,5746397294;518,6051942314;688,137622576692;819,713599917104;734,369328044893;
MG;3122702;Dom Silvério;4549,9610511893;5639,4787910426;6254,6851732269;6482,0195146821;13145,7758961634;8022,99601262181;3574,21442097125;1172,57125259095;1310,66276007942;1313,58686293202;1485,40277172824;1224,4145016612;1669,87654674977;2051,42067992798;1786,38996605147;1746,25071309024;951,099565180398;1299,84265535884;1670,82707646066;1682,73021097444;1230;1471,5848566236;821,0568548858;1113,7895262902;1005,4582683304;907,9887203918;701,6288220892;156,6510682736;183,2940276343;178,6743789443;229,555111825814;254,876779928667;273,023725590461;
MG;3122801;Dom Viçoso;5726,9874867277;6820,2924650196;5016,5959936468;5385,1139309284;7647,4256406127;3382,27721890073;2779,62114985956;2993,56900431053;3290,81926794008;3547,39973147522;3239,44221493925;3231,03588257786;3696,90530145058;10636,7494345616;10593,1688730821;12212,2475734235;7133,24673885299;9597,5724007654;4153,79711905611;4420,41950395798;5327;4612,3199144864;4110,4158797721;3759,8352151766;3453,8192313446;2725,3377453452;3768,2415942224;2244,516087608;2909,280285263;3007,6853788955;2892,922121906;3310,59729533719;4785,86943235814;
MG;3122900;Dona Eusébia;1975,2417252566;1118,7845318424;818,811996914;1625,1776522077;2127,315282875;1520,47324519391;1723,07405310666;1945,27949738591;1859,13263806944;1213,4586447049;1049,71472470157;730,059753971756;955,572130847709;800,919924549804;346,151688923469;517,833819367781;709,956757578003;674,601884426738;740,004192638567;503,084289878956;694;613,0064898357;425,923243472;466,9960370945;484,6559664659;522,5735686847;518,2918152323;7,3430188253;124,7336354189;150,5809231354;84,9617770205885;120,436280625634;84,7018487264895;
MG;3123007;Dores de Campos;2323,7578637385;2551,3941193866;2291,3551501989;1713,9343230691;1608,7185635865;1013,64883012927;902,285399430853;594,390957534583;558,769781802033;829,633808167592;844,286681802982;611,164308324927;427,442802069055;258,092699179251;287,429527409666;297,754446136474;231,712641941967;403,748594994615;266,448050494075;251,542144939478;231;241,8790667725;285,6593640957;276,8562536778;233,844659619;244,1419822202;166,2086359741;970,5023214139;1134,9004011352;882,6963815141;1007,93164043058;1475,11103401939;1430,04238002185;
MG;3123106;Dores de Guanhães;2284,2483607849;3297,1577638263;3324,1429568337;3585,6183888633;5246,992494354;5188,91663042365;893,553605242813;851,059780106334;929,566319034718;3564,08776784641;3695,44732115369;4860,11207644055;3831,7872523257;3466,76773994323;3348,7085263266;1202,52520275407;1176,07637450777;1021,395348466;574,783130760145;483,568088978479;1294;1037,679660505;1123,821570125;1167,0923107626;990,7046620452;1458,6797645569;1573,9069689;1195,0763138218;1501,4884564038;1206,8948615482;1144,08156882383;674,536532961398;657,836693154969;
MG;3123205;Dores do Indaiá;2912,7021469808;3500,7883692577;797,048874872;825,1491189331;2750,7958512022;2806,49710110621;7215,37259738415;6068,19132101215;6715,53728543641;5220,97137898571;8438,35191598809;4476,30923435254;9171,97265950842;7584,59512749347;5094,92017134231;4975,51994775876;4438,91369301616;5872,7068362853;5047,38708752532;5448,27275138309;5482;5907,5730850278;4145,4818496162;1880,7131715357;586,4558498332;648,7593123041;480,8631529328;290,0492436004;404,0667062865;383,1947372327;469,136768765858;5280,99086324726;5901,61205898373;
MG;3123304;Dores do Turvo;5963,616077291;3484,22583347;3340,9205152894;3654,8105632369;3824,1207850207;6481,83605660894;5719,32519316654;6146,54285632352;6357,61562796875;5745,45252208017;5616,53813990861;3579,37867947295;3417,64267076546;4039,56702070234;4388,70891313684;4686,39606527842;5299,75310116103;6213,17195244064;4358,57815349697;3690,73043695682;4062;3401,078175534;2242,5115349069;2127,3379952142;2419,5914307583;2134,1849681717;2526,1175131639;1030,4703084874;1235,0386718236;2357,0409423625;1998,44875513645;2896,53922977541;3027,76862300477;
MG;3123403;Doresópolis;2749,9809336493;2981,2624229538;1950,7867998188;2391,0740827237;5351,4798150664;1972,13309807464;2843,65430723853;3731,15414706936;2958,64737000247;4186,3131239721;3216,86770473061;2432,14192323162;3254,26453308574;1951,51382863279;2755,30563102922;2278,46880521824;2853,2986955412;1749,15535511773;1761,58230763332;1913,67192163008;1892;2859,1582816582;2210,0113677343;2251,4459710008;2272,0553679072;3596,9794852379;4272,5769591058;1689,5062480604;2792,7451047542;3379,0808646885;3837,00050134596;4745,56290248136;5244,20532445174;
MG;3123502;Douradoquara;3595,8739011018;4179,5220087617;2656,5782637903;5593,1061653385;2278,1605703863;1175,69473154449;1772,55422017222;1369,80097940924;1248,86333720731;1230,14668107609;932,327271616662;890,672899845543;911,877977747317;1150,59390408298;1514,41363904018;1457,12683060989;506,534612617323;579,676666167817;709,752448914349;572,475226413984;491;885,351240591;158,224498077;618,9487510384;826,9396322805;509,5435190718;758,0890075919;1423,9337338778;1941,8626058639;1478,8395137779;2358,87666634802;3922,58165153953;5373,62286996784;
MG;3123528;Durandé;;;;58384,6739801802;71441,7106976052;73665,3772263333;13429,4994612063;28498,3446367035;20532,8582492599;17589,1903352313;29443,9336651238;15552,3586446098;41783,0088386968;26466,9900222851;33304,7374985652;27170,4528167723;31595,0964620055;29010,4123695033;31517,6628462162;22940,209925127;31375;47364,9065677997;45744,8405629402;40321,5675435459;35298,7407174438;36497,8547577428;40480,0498530866;25651,0005115697;43426,0444512802;23924,3869668169;55798,7789864967;32968,2648030441;69351,4659689609;
MG;3123601;Elói Mendes;47130,5914080717;48433,3601818399;47192,9218899356;45291,0955500916;142406,520007313;29806,1025049916;24847,7756611006;22797,5949985309;20429,8592111398;38372,947632947;37121,5245870809;31250,7292400139;69494,6006332804;38509,0958317325;114466,49131084;54612,7683887126;66973,0365203659;29531,868235139;69145,0143961197;54162,8786657397;78233;91673,0895093254;65722,1801633806;48266,8646857315;58019,2943965157;49990,1282358305;93666,1789806987;52383,2605451687;71438,4080675349;50646,8821321954;94084,3499358364;93135,0563140438;123940,732576626;
MG;3123700;Engenheiro Caldas;5106,9224573533;5249,371289974;6931,7391882606;6557,8455850385;4881,043664699;4037,35639483461;1009,97752775002;3731,15414706936;7176,45798102426;5323,48360240872;1555,38375337501;1236,92981172929;1778,16205660727;1909,88597392646;1896,1076888799;1339,17579397612;604,877768790367;1027,72369634993;1617,30476064089;1565,63300557158;1560;1453,1208057249;1112,7030918817;1319,0450247065;1308,6448774894;1180,9339701772;522,7325039797;394,0753436258;382,3993611668;432,0773503401;502,382681513045;521,890549377746;824,230680247108;
MG;3123809;Engenheiro Navarro;4462,0113557421;4246,4203133766;4046,1927117511;5555,1362285252;8481,6991691604;2054,87994135049;756,755496296845;2177,63232624033;2423,05237177748;2250,50090491439;2794,72436382912;3391,64902845164;4283,92674962541;4365,92940159997;4204,81582839625;4292,26699164849;2893,71369122875;3127,46952423728;4820,49900959368;4674,13011566418;3390;2456,6419720673;1825,9962345638;1632,4972199624;2474,9174543275;3514,6844350513;3319,732030735;1021,9034531912;1587,5722329605;2234,553475036;2265,47148291544;2590,31364802962;2675,20255216354;
MG;3123858;Entre Folhas;;;;9125,1642238456;14314,4902031678;5888,81701313195;2634,09124672556;5627,80165702062;3517,4171518045;3292,31117551565;3072,39083939534;2265,27112232379;3012,99681814009;3488,41422439052;4901,75516636269;5945,01993179733;3176,61866104161;2862,94458268908;4908,92718355678;3150,78221204363;3124;4303,9702644787;3982,1257461962;3219,6472949259;4034,3736386638;4296,4874118237;4506,0303103977;1606,28536804;2180,7890061029;1454,1172726661;2445,9492949716;2383,51801889336;4422,12443731951;
MG;3123908;Entre Rios de Minas;7442,9891578058;5494,1139403891;6453,1026879312;17417,1609412829;13946,2860643168;9433,14013344791;9011,21160205781;10139,769380124;8618,44451470693;7886,2891879839;9655,11801623357;8531,26969641281;6101,98346775913;10100,5826659441;7063,65790209454;7796,27583603714;14989,9219005132;24579,3031811768;27221,9152373772;16625,6347004395;13739;14553,3649183275;12227,7602648984;11635,1227299954;9171,5793471396;10029,023449403;12707,348042739;3284,165169627;3431,0533799025;4441,0134942631;7612,78630620503;10926,0914121069;11061,545493332;
MG;3124005;Ervália;26006,7558877984;21694,4592695834;33085,175164517;43965,3131750997;80359,4800059126;42859,4170317584;14357,9802432013;17383,2337308068;25201,2896520576;24550,4855072123;32724,0099984386;19534,3131312729;30264,850132276;27044,784645609;30642,1510699262;32612,023201962;43301,9735461665;34495,8243152922;53916,7520167902;27037,5278808438;36433;49347,0224317713;48772,4877153316;61382,5319217455;55862,3171576323;68525,0309141002;68562,3311075386;40941,0014606046;54508,0130741296;27223,1205478922;47432,4186580221;46275,5401975981;70336,0712155785;
MG;3124104;Esmeraldas;20923,2470197964;9386,1633790145;11425,2056659245;11634,7538502433;15181,2364522645;9746,88858086887;9578,77822428044;7762,20554998571;6236,59175817752;5015,9469321397;4214,66105595232;3481,3420839396;2389,88020001276;3463,43751156672;3901,93310058821;4469,19354659915;3983,57140826974;4546,28511981397;4231,75353557621;3293,90101864713;2951;3146,2742731325;4096,7315988573;2565,6937302041;2480,0812165273;2364,611108694;2003,3850091843;1554,2723180273;1555,9496211642;1595,1464208265;1722,98262094548;2001,6696562896;2436,14555778827;
