"","codigo_do_municipio","Year","UF","index_centrao","producao_valor_total_bruto","populacao","taxa_analfabetismo","vab_pub","vab_total","vab_agro","vab_ind","vab_serv","shift_share_iv","pib_per_capita","share_GDP_agro","share_GDP_ind","share_GDP_serv","share_GDP_pub","share_GDP_other","hhi_sectors","diversification_index","producao_milhoes","shift_share_iv_milhoes","index_centrao_pct","ln_pop","year_factor","shift_share_iv_new_2_milhoes"
"41",1100080,2002,"RO",0.368,1422.90959444321,9919,15.6,15798.095,35293.762,2892.688,6970.584,9632.396,0.00327427437335023,3664.15,0.08196031922015,0.197501870160512,0.27292063679695,0.447617202156007,-2.83336187845151e-08,0.320571316299194,0.679428683700806,0.00142290959444321,3.27427437335023e-09,36.8,9.20220738874599,"2002",0.00106904034735187
"42",1100080,2006,"RO",0.604,2063.85911311101,11735,12.35,27983.486,56691.038,7219.338,5367.003,16121.211,0.00308601127478473,5182.09,0.127345313380926,0.094671101277066,0.284369656452577,0.49361392888943,0,0.349700258561715,0.650299741438285,0.00206385911311101,3.08601127478473e-09,60.4,9.37033110828512,"2006",0.00115014127419436
"43",1100080,2010,"RO",0.48,3438,NA,9.1,51077.726,101489.674,19816.241,7732.292,22863.415,0.00356756587378842,7852.78,0.19525376542248,0.0761879676547192,0.225278238651156,0.503280028271645,0,0.347969710993888,0.652030289006112,0.003438,3.56756587378842e-09,48,NA,"2010",0.00115372114616425
"44",1100080,2014,"RO",0.854,2210.0902215097,16258,8.42666666666667,75879.763,163537.526,48664.716,6318.432,32674.615,0.00428975979240781,10370.56,0.297575224416688,0.0386359764302659,0.199798882857015,0.463989916296031,1.11022302462516e-16,0.345249988876671,0.654750011123329,0.0022100902215097,4.28975979240781e-09,85.4,9.69634037430652,"2014",0.00121290124622434
"45",1100080,2018,"RO",0.581,5906.9867627712,17855,7.75333333333333,108861.115,222468.067,63525.12,7206.347,42875.485,0.00465388928428556,12889.98,0.285547138772056,0.0323927253793238,0.192726468918346,0.489333666930275,0,0.359177386531571,0.640822613468429,0.0059069867627712,4.65388928428556e-09,58.1,9.79003886002855,"2018",0.0013108541758111
"46",1100080,2022,"RO",0.527,10297.5090203016,NA,7.08,128056.964,304914.208,116782.743,6682.093,53392.408,0.00829064698008095,16446.15,0.383001972148179,0.021914665911534,0.175106330236996,0.419977031703291,0,0.354213697298784,0.645786302701216,0.0102975090203016,8.29064698008095e-09,52.7,NA,"2022",0.00249662953570417
"47",1100098,2002,"RO",0.172,11491.5622654032,26221,14.7,39044.156,109735.05,22722.863,19138.662,28829.369,0.033541729346138,4516.81,0.207070238725002,0.17440792162577,0.2627179647706,0.355803874878628,0,0.268913333283303,0.731086666716697,0.0114915622654032,3.3541729346138e-08,17.2,10.1743158954157,"2002",0.00991626281043555
"48",1100098,NA,NA,0.699,NA,NA,NA,61788.997,175243.561,31655.115,28270.141,53529.308,NA,7085.57,0.180634967809174,0.16131914256182,0.305456632440835,0.352589257188171,0,0.276275795938904,0.723724204061096,NA,NA,69.9,NA,NA,NA
"49",1100106,2002,"RO",0.096,3440.43962020915,39194,NA,60567.751,141946,5674.376,9378.105,66325.769,0.00334947301924536,4409.56,0.0399755963535429,0.066068117453116,0.467260570921336,0.426695722316937,-7.04493263725681e-09,0.406364725028926,0.593635274971074,0.00344043962020915,3.34947301924536e-09,9.6,10.576278952839,"2002",0.00271707610836425
"50",1100106,2006,"RO",0.203,7199.25789847599,42082,9.8,97991.795,256158.658,9569.133,16733.804,131863.926,0.00315688617487549,7738.83,0.0373562739386306,0.0653259356160431,0.514774425465642,0.382543364979684,0,0.416995104270151,0.583004895729849,0.00719925789847599,3.15688617487549e-09,20.3,10.6473753747993,"2006",0.00247685313371594
"51",1100106,2010,"RO",0.498,8849,NA,9,156792.097,471668.441,18630.443,22950.667,273295.234,0.00364950040103332,14363.13,0.0394990238492552,0.0486584749052566,0.579422344688946,0.332420156556542,0,0.450161234075062,0.549838765924938,0.008849,3.64950040103332e-09,49.8,NA,"2010",0.00283124434647518
"52",1100106,2014,"RO",0.492,4319.1182399664,46203,7.94666666666667,218873.765,560192.361,36455.821,31453.875,273408.9,0.0043882805914679,13985.1,0.0650773261793907,0.0561483468711563,0.488062528221444,0.390711798728009,0,0.398248436358207,0.601751563641793,0.0043191182399664,4.3882805914679e-09,49.2,10.7408000100266,"2014",0.0029499384423765
"53",1100106,2018,"RO",0.287,4189.9960630146,45783,6.89333333333334,284831.704,722808.679,46930.62,29041.961,362004.395,0.00476077286593423,18291.92,0.064928135706572,0.0401793197062594,0.500830171963112,0.394062374007548,-1.38349198763876e-09,0.411946056295454,0.588053943704546,0.0041899960630146,4.76077286593423e-09,28.7,10.731668122159,"2018",0.00268189150715087
"54",1100106,2022,"RO",0.098,8835.21974355651,NA,5.84,319235.34,873487.824,77441.552,40473.286,436337.647,0.00848105418345124,22462.79,0.0886578494538923,0.0463352606504106,0.499534893345004,0.365471997695528,-1.14483578173008e-09,0.393112061418096,0.606887938581904,0.00883521974355651,8.48105418345124e-09,9.8,NA,"2022",0.00425122498053294
"55",1100114,2002,"RO",0.209,47018.708227596,54352,14.7,84625.278,267102.821,33214.782,53869.088,95393.674,0.0644797055781573,5604.51,0.124352044937781,0.20167921775712,0.357142143399526,0.31682659764945,-3.74387654211716e-09,0.284067541525466,0.715932458474534,0.047018708227596,6.44797055781573e-08,20.9,10.9032366904004,"2002",0.0130954368176117
"56",1100114,2006,"RO",0.257,18518.1510240365,56242,12.65,137460.443,567595.062,56205.693,210005.154,163923.773,0.0607722737069809,10917.24,0.0990242811520443,0.369991157534066,0.288804085825539,0.24218047725017,-1.7618193570712e-09,0.288758448461723,0.711241551538277,0.0185181510240365,6.07722737069809e-08,25.7,10.9374190877299,"2006",0.0156685847979801
"57",1100114,2010,"RO",0.526,25022,NA,10.6,191572.396,708850.008,103000.873,151693.022,262583.715,0.0702554431738678,15319.96,0.145307006895033,0.213998758958891,0.370436216458363,0.270258014866242,2.82147127883547e-09,0.277171980152168,0.722828019847833,0.025022,7.02554431738678e-08,52.6,NA,"2010",0.0155043216835694
"58",1100114,2014,"RO",0.611,25621.1126747248,55669,9.60333333333333,261894.907,1013512.09,141213.426,161796.206,448607.55,0.0844774801607277,20310.41,0.139330776014719,0.159639147471837,0.442626737684007,0.258403337842768,9.86668080571462e-10,0.30758843647147,0.69241156352853,0.0256211126747248,8.44774801607277e-08,61.1,10.92717871802,"2014",0.0159590012385191
"59",1100114,2018,"RO",0.576,39412.315168834,51933,8.60666666666667,326104.137,1323237.656,174427.135,232366.495,590339.889,0.0916482177811604,28585.96,0.131818448643061,0.1756045060737,0.446132927311434,0.246444117971806,0,0.307982338070422,0.692017661929578,0.039412315168834,9.16482177811604e-08,57.6,10.8577097052448,"2018",0.0171561242214585
"60",1100114,2022,"RO",0.482,28691.9988285081,NA,7.61,379859.774,1526986.651,280710.555,177921.892,688494.431,0.163266243256541,34294.21,0.183833011779223,0.116518302162944,0.450884381044926,0.248764305667791,-6.54884591000382e-10,0.3125514958034,0.687448504196601,0.0286919988285081,1.63266243256541e-07,48.2,NA,"2022",0.0300834709776602
"61",1100122,2002,"RO",0.275,10494.195727242,108694,NA,167387.58,575404.96,29941.105,117048.094,261028.18,0.021046221019898,6009.96,0.0520348399499372,0.203418639283193,0.453642561579587,0.290903957449376,1.73790648538841e-09,0.334503453512639,0.665496546487361,0.010494195727242,2.1046221019898e-08,27.5,11.5962918737938,"2002",0.00508229756459684
"62",1100122,2006,"RO",0.416,9975.76810221084,113453,9.15,255940.556,965737.557,43361.995,201482.152,464952.855,0.0198361126628986,9787.39,0.044900392125891,0.208630337030581,0.481448455255634,0.265020816623372,-1.03547792562608e-09,0.347571311054308,0.652428688945692,0.00997576810221084,1.98361126628986e-08,41.6,11.6391439332255,"2006",0.00608630210533607
"63",1100122,2010,"RO",0.423,12419,NA,7.6,410598.27,1585193.164,72552.843,317328.199,784713.851,0.0229314258126668,15913.94,0.0457690864733,0.200182669346914,0.495027274165056,0.259020969383893,6.30838048465421e-10,0.354311775131313,0.645688224868687,0.012419,2.29314258126668e-08,42.3,NA,"2010",0.00597731716416005
"64",1100122,2014,"RO",0.721,13338.7354423694,129242,6.94333333333333,579221.917,2274839.644,120779.6,334780.749,1240057.378,0.0275735086369409,20513.81,0.0530936764349795,0.147166746404741,0.545118589466608,0.254620987693671,0,0.386463113680905,0.613536886319096,0.0133387354423694,2.75735086369409e-08,72.1,11.7694418949038,"2014",0.0062029527674522
"65",1100122,2018,"RO",0.118,5276.8769425331,127907,6.28666666666666,770437.625,3014520.242,141764.862,481061.788,1621255.968,0.0299140424139197,27104.14,0.0470273378910686,0.159581541798119,0.537815585183919,0.25557553545862,-3.31727756375244e-10,0.382242296983468,0.617757703016532,0.0052768769425331,2.99140424139197e-08,11.8,11.7590587163273,"2018",0.00682391534849294
"66",1100122,2022,"RO",0.085,7447.31330858642,NA,5.63,876138.636,3511481.516,206344.829,502877.101,1926120.951,0.0532902160432571,32292.16,0.0587628976714796,0.143209382908225,0.548520885621543,0.249506834083532,-2.8478019942213e-10,0.387090827713133,0.612909172286867,0.00744731330858642,5.32902160432571e-08,8.5,NA,"2022",0.0124155042825349
"67",1100130,2014,"RO",0.333,60691.1724947494,36412,11.25,169308.543,404427.161,98832.674,39539.451,96746.493,0.0545066320799913,11666.22,0.244376944801687,0.0977665567817786,0.239218584530231,0.418637913886303,0,0.301761624903295,0.698238375096705,0.0606911724947494,5.45066320799913e-08,33.3,10.5026536696252,"2014",0.0163485318722469
"68",1100130,2018,"RO",0.438,69821.5556384666,39097,9.8,242591.374,610738.158,190494.07,47013.087,130639.627,0.0591333415471231,16427.94,0.311907922412799,0.0769774843509941,0.213904478193747,0.39721011504246,0,0.30674308644426,0.69325691355574,0.0698215556384666,5.91333415471231e-08,43.8,10.5738010166871,"2018",0.0159645976216249
"69",1100130,2022,"RO",0.297,96707.5833558791,NA,8.34999999999999,275752.76,837404.628,352193.201,34664.121,174794.546,0.105342785264607,21338.33,0.420577089287355,0.04139470912979,0.208733675639538,0.329294525943317,0,0.330603242139589,0.669396757860411,0.0967075833558791,1.05342785264607e-07,29.7,NA,"2022",0.0256258369687345
"70",1100130,NA,NA,0.472,NA,NA,NA,38268.481,78138.164,10498.64,10720.17,18650.873,NA,3294.11,0.134359952455499,0.137195058742358,0.238690955165007,0.489754033637135,0,0.333707466508591,0.666292533491409,NA,NA,47.2,NA,NA,NA
"71",1100148,2014,"RO",0.802,21167.7366175639,21511,10.3466666666667,101597.294,242665.261,67829.477,15284.392,57954.098,0.0738249187623561,11959.23,0.279518694684527,0.0629854967168127,0.238823215820743,0.418672592777917,0,0.31442114183315,0.68557885816685,0.0211677366175639,7.38249187623561e-08,80.2,9.9763197111858,"2014",0.022956402356311
"72",1100148,2018,"RO",0.395,26616.8694697609,20459,9.49333333333333,126649.306,325964.217,103925.394,16858.035,78531.481,0.0800914305153987,16901.08,0.318824547542284,0.0517174405066676,0.240920557853747,0.388537451029479,3.06782155234941e-09,0.313327851817149,0.686672148182851,0.0266168694697609,8.00914305153987e-08,39.5,9.92617816245583,"2018",0.0257659388948808
"73",1100148,2022,"RO",0.194,101563.966002406,NA,8.64,142582.174,509992.518,228450.895,24608.394,114351.055,0.14267846439213,26762.31,0.447949503055259,0.0482524608331607,0.224221044356576,0.279576991755005,0,0.33142542831504,0.66857457168496,0.101563966002406,1.4267846439213e-07,19.4,NA,"2022",0.0466544138830414
"74",1100148,NA,NA,0.623,NA,NA,NA,73122.032,160646.803,37228.535,10915.632,39380.604,NA,8750.38,0.231741524292892,0.0679480188597342,0.245137800843755,0.455172656003618,0,0.325595755524457,0.674404244475543,NA,NA,62.3,NA,NA,NA
"75",1100155,2002,"RO",0.115,21263.8545935952,40841,13.6,62375.313,173366.635,24904.747,21038.733,65047.842,0.0342999823589138,4695.64,0.143653633238022,0.12135399063378,0.375203925484278,0.35978845064392,0,0.305588872300792,0.694411127699208,0.0212638545935952,3.42999823589138e-08,11.5,10.6174417577771,"2002",0.00986852445151068
"76",1100155,2006,"RO",0.198,16377.5034191191,40735,11.8,92631.051,259513.829,45044.969,27386.249,94451.56,0.0323278138038933,7099.34,0.173574445622318,0.105529054484414,0.363955787496781,0.356940712396487,0,0.301134956931983,0.698865043068017,0.0163775034191191,3.23278138038933e-08,19.8,10.6148429527447,"2006",0.0120028256689464
"77",1100155,2010,"RO",0.651,30189,NA,10,143686.672,429522.76,77935.249,46098.252,161802.586,0.0373723862395807,12585.36,0.181446145019184,0.107324352264825,0.37670317167826,0.334526328709566,2.32816543821457e-09,0.298254364283748,0.701745635716252,0.030189,3.73723862395807e-08,65.1,NA,"2010",0.0117516532743464
"78",1100155,2014,"RO",0.3,5298.7576972978,40010,9.06333333333333,192298.41,559716.72,101094.864,55432.853,210890.593,0.0449377994712807,15014.61,0.180617909716901,0.0990373362439486,0.376780941973647,0.343563812065503,0,0.302431194476329,0.697568805523671,0.0052987576972978,4.49377994712807e-08,30,10.5968847018513,"2014",0.0120688356115249
"79",1100155,2018,"RO",0.191,5918.6988412143,36340,8.12666666666667,237414.274,746876.924,143561.713,80852.354,285048.582,0.0487522736794967,22220.6,0.192216024336561,0.108253918954925,0.381654022021974,0.317876033347631,1.33890865061659e-09,0.295370876083226,0.704629123916773,0.0059186988412143,4.87522736794967e-08,19.1,10.5006743419502,"2018",0.0131637838869165
"80",1100155,2022,"RO",0.247,20897.2789525562,NA,7.19,249016.476,888942.298,216209.007,71159.689,352557.126,0.086849485637269,27814.02,0.243220518909316,0.0800498403103325,0.396602936763394,0.280126704016957,0,0.30132905750498,0.69867094249502,0.0208972789525562,8.6849485637269e-08,24.7,NA,"2022",0.0232923632771939
"81",1100189,2002,"RO",0.177,7749.06306506522,31656,12.2,50281.1,154424.688,16376.706,24636.488,63130.395,0.0119001857129035,5703.07,0.106049791727603,0.159537236688476,0.408810248009049,0.325602730050521,-6.47564868394568e-09,0.309841644909235,0.690158355090765,0.00774906306506522,1.19001857129035e-08,17.7,10.3626829830653,"2002",0.00498820625338382
"82",1100189,2006,"RO",0.41,8045.27847486875,31415,10.1,74404.346,271421.504,22768.838,66117.467,108130.854,0.0112159529393612,9927.61,0.083887376882268,0.243597010648058,0.39838720369039,0.27412841246359,-3.68430663755248e-09,0.300235346180914,0.699764653819086,0.00804527847486875,1.12159529393612e-08,41,10.355040764837,"2006",0.00482266365069566
"83",1100189,2010,"RO",0.293,6672,NA,8,121974.985,452129.957,36970.636,91904.143,201280.193,0.0129661389365057,16023.63,0.0817699323559753,0.203269306926283,0.445182164737649,0.269778595980093,0,0.318972383625282,0.681027616374718,0.006672,1.29661389365057e-08,29.3,NA,"2010",0.00514703853409333
"84",1100189,2014,"RO",0.354,7804.657724824,37230,7.58666666666667,176591.836,707026.003,65918.44,138381.178,326134.549,0.0155909164512583,22506.72,0.093233402619281,0.195722897620217,0.461276597488876,0.249767102271626,0,0.322159624784902,0.677840375215098,0.007804657724824,1.55909164512583e-08,35.4,10.5248701668668,"2014",0.00525249128696743
"85",1100189,2018,"RO",0.285,9418.853483931,36434,7.17333333333334,245726.493,951199.517,109643.142,178832.511,416997.371,0.016914326795901,31008.67,0.115268290238209,0.188007361025605,0.438391066802865,0.258333281933321,0,0.307556358541247,0.692443641458753,0.009418853483931,1.6914326795901e-08,28.5,10.5032576835908,"2018",0.00496144388108829
"86",1100189,2022,"RO",0.12,25557.170508382,NA,6.76000000000001,280779.155,1336683.397,297492.054,207602.978,550809.21,0.0301319399333468,44275.07,0.222559848254029,0.155312004672113,0.412071558034023,0.210056589039835,1.11022302462516e-16,0.287581444389764,0.712418555610236,0.025557170508382,3.01319399333468e-08,12,NA,"2022",0.0078122052261172
"87",1100205,2002,"RO",0.215,17658.1370899194,347844,7.7,545524.61,1987356.73,49777.646,435143.334,956911.14,0.0255017407891842,6594.74,0.0250471620160513,0.218955825811906,0.481499433672384,0.274497578499659,0,0.355759639211035,0.644240360788965,0.0176581370899194,2.55017407891842e-08,21.5,12.7595093823889,"2002",0.0129874455674195
"88",1100205,2006,"RO",0.286,49259.1439105117,380974,6.45,893557.26,3420375.69,84363.535,750260.209,1692194.686,0.0240354504932755,10744.52,0.02466499082152,0.219350234301309,0.494739420276958,0.261245354600214,0,0.361739116336436,0.638260883663564,0.0492591439105117,2.40354504932755e-08,28.6,12.8504864103105,"2006",0.0125500416236867
"89",1100205,2010,"RO",0.3,69512,NA,5.2,1617721.93,7787891.232,183896.881,2648995.951,3337276.471,0.0277860465519271,21319.08,0.0236131804517734,0.340142905452432,0.428521196763422,0.207722717460777,-1.28404398225257e-10,0.343033921845515,0.656966078154485,0.069512,2.77860465519271e-08,30,NA,"2010",0.0144966310558467
"90",1100205,2014,"RO",0.508,91631.6979155712,494013,4.92,2504108.985,11121670.436,358715.294,2873510.631,5385335.526,0.0334108659812508,25896.13,0.0322537244799905,0.258370417244038,0.484220024050351,0.22515583422562,1.11022302462516e-16,0.352959756626847,0.647040243373153,0.0916316979155712,3.34108659812508e-08,50.8,13.1103171116133,"2014",0.0147028865331449
"91",1100205,2018,"RO",0.507,182387.512762825,519531,4.64,3418710.053,14536658.045,586045.344,3867120.685,6664781.962,0.036246894626603,32059.05,0.0403149982744194,0.266025428473921,0.458481030603345,0.235178542579523,6.87915280295215e-11,0.337908629993533,0.662091370006467,0.182387512762825,3.6246894626603e-08,50.7,13.1606817605033,"2018",0.0127488460622391
"92",1100205,2022,"RO",0.135,321244.445074589,NA,4.36,3983359.174,17208124.194,1041284.612,4627967.986,7555512.423,0.0645718428429461,36541.49,0.0605112213429438,0.268940875474019,0.439066590746387,0.231481312494763,-5.81121817333496e-11,0.3223538715531,0.6776461284469,0.321244445074589,6.45718428429461e-08,13.5,NA,"2022",0.0165425675983814
"93",1100254,2002,"RO",0.525,11265.4925167533,26065,NA,39539.553,86934.287,17411.79,7121.125,22861.819,0.0424778351000087,3601.57,0.200286798234165,0.081913882838885,0.262978161884505,0.454821157042445,0,0.322844484270217,0.677155515729783,0.0112654925167533,4.24778351000087e-08,52.5,10.1683486972022,"2002",0.0115637710621055
"94",1100254,2006,"RO",0.672,12812.900799477,25313,21.45,57682.67,139134.508,28957.184,17068.038,35426.616,0.0400354591887624,6000.52,0.208123666919496,0.122672931721583,0.254621348141756,0.414582053217164,0,0.295074418688471,0.704925581311529,0.012812900799477,4.00354591887624e-08,67.2,10.1390733767402,"2006",0.0129593053272541
"95",1100254,2010,"RO",0.487,15209,NA,NA,82576.134,215070.549,50118.072,20024.023,62352.32,0.0462827660774637,10555.53,0.233030846078326,0.0931044398831195,0.289915659256535,0.383949054782019,0,0.294439778100087,0.705560221899913,0.015209,4.62827660774637e-08,48.7,NA,"2010",0.0130413796879079
"96",1100254,2014,"RO",0.743,7194.5961049347,22783,NA,108582.199,309445.523,73756.768,36520.765,90585.792,0.0556519363690649,14691.33,0.23835138180364,0.118020014139936,0.292735829950915,0.350892777337095,-3.23158655390898e-09,0.279560112269687,0.720439887730313,0.0071945961049347,5.56519363690649e-08,74.3,10.0337699227991,"2014",0.0133247102821963
"97",1100254,2018,"RO",0.463,3547.5885604112,19409,NA,125209.034,382504.367,102277.976,37758.547,117258.809,0.0603758631837889,21571.6,0.267390348513328,0.0987140285381369,0.306555477835891,0.327340142498295,2.61434940362903e-09,0.282369887790302,0.717630112209698,0.0035475885604112,6.03758631837889e-08,46.3,9.87349215500073,"2018",0.0140849480593316
"98",1100254,2022,"RO",0.114,5466.92389115388,NA,7.62,134436.852,508507.827,183438.443,50521.485,140111.046,0.107556269003787,30827.94,0.360738681412666,0.0993524235370324,0.275533705796823,0.26437518728694,1.96653804351854e-09,0.285816363013166,0.714183636986834,0.00546692389115388,1.07556269003787e-07,11.4,NA,"2022",0.0242694582995974
"99",1100262,2002,"RO",0.495,3943.87225375714,3127,15.3,5735.033,14713.833,6483.577,631.102,1864.121,0.00820605223330551,4865.28,0.440645003922499,0.0428917468344244,0.126691732874772,0.389771516368305,0,0.363980351579228,0.636019648420772,0.00394387225375714,8.20605223330551e-09,49.5,8.04782935745784,"2002",0.00274785688910794
"100",1100262,2006,"RO",0.384,6863.81343426931,3603,13.35,9944.032,25668.839,11717.461,1370.728,2636.618,0.00773422347240308,7559.56,0.456485819245662,0.0534004673916105,0.102716683056838,0.38739703030589,0,0.371858089158047,0.628141910841953,0.00686381343426931,7.73422347240308e-09,38.4,8.18952211074809,"2006",0.0034110347510406
"101",1100262,2010,"RO",0.704,4775,NA,11.4,14683.719,39870.838,18631.71,2605.59,3949.819,0.00894110528559987,12645.97,0.467301690523786,0.0653507709067966,0.0990653620071893,0.368282176562228,2.22044604925031e-16,0.368087300747528,0.631912699252472,0.004775,8.94110528559987e-09,70.4,NA,"2010",0.00330943282819387
"102",1100262,2014,"RO",0.548,26488.6247242894,3709,10.21,22617.456,72400.884,38930.407,3627.427,7225.594,0.0107510821974316,20139.64,0.537706238503939,0.0501019711306287,0.09979980354936,0.312391986816073,2.22044604925031e-16,0.399186960652613,0.600813039347387,0.0264886247242894,1.07510821974316e-08,54.8,8.21851757748959,"2014",0.00338924264240185
"103",1100262,2018,"RO",0.402,41121.1074136805,3723,9.02,29996.626,99132.157,54708.046,3941.707,10485.778,0.0116636708474104,27525.2,0.551869823633516,0.0397621429744538,0.105775747419679,0.302592285972351,1.11022302462516e-16,0.408891930523374,0.591108069476626,0.0411211074136805,1.16636708474104e-08,40.2,8.22228507387272,"2018",0.00371399528766055
"104",1100262,2022,"RO",0.334,187017.812360482,NA,7.83,36556.852,178232.54,115354.219,7564.998,18756.471,0.0207781860677818,47991.2,0.64721188959098,0.0424445390274974,0.105235951863784,0.205107619517738,0,0.473828510070094,0.526171489929906,0.187017812360482,2.07781860677818e-08,33.4,NA,"2022",0.00653654531732652
"105",1100288,2002,"RO",0.502,10518.8924224727,48101,13.8,74916.671,209434.002,16226.213,41642.283,76648.834,0.0443828674626851,4781.96,0.0774764978229275,0.198832484707999,0.365980849661651,0.357710163032648,4.77477379856595e-09,0.307435507745971,0.692564492254029,0.0105188924224727,4.43828674626851e-08,50.2,10.7810582458985,"2002",0.0162701475597958
"106",1100288,2006,"RO",0.556,13350.4202421215,49907,11.35,114671.864,365196.757,27444.244,90544.026,132536.623,0.0418309566577279,8171.99,0.0751491996408939,0.247932174271745,0.362918400723914,0.314000225363447,0,0.297423672358081,0.702576327641919,0.0133504202421215,4.18309566577279e-08,55.6,10.8179165524623,"2006",0.019320179867837
"107",1100288,2010,"RO",0.559,17698,NA,8.9,188566.01,559256.152,45477.03,100574.664,224638.449,0.0483584407676678,12390.44,0.0813169955079904,0.179836491096838,0.401673630583504,0.337172884599757,-1.78808945427988e-09,0.313980876903924,0.686019123096076,0.017698,4.83584407676678e-08,55.9,NA,"2010",0.0188336958220601
"108",1100288,2014,"RO",0.772,27449.0844934502,55807,8.1,271808.88,933014.752,76224.72,206829.956,378151.196,0.0581477966119202,18366.2,0.0816972291559223,0.221679191627615,0.405300339774263,0.291323239442199,0,0.304953696512658,0.695046303487342,0.0274490844934502,5.81477966119202e-08,77.2,10.9296545885301,"2014",0.0193148776542772
"109",1100288,2018,"RO",0.526,21878.1625316876,54702,7.3,351410.961,1178813.856,97067.699,232424.597,497910.599,0.063083580585555,23609.3,0.0823435341431888,0.197168192261222,0.422382716716218,0.298105556879372,0,0.312929836077682,0.687070163922318,0.0218781625316876,6.3083580585555e-08,52.6,10.909655550813,"2018",0.0209327689023337
"110",1100288,2022,"RO",0.129,65434.9728722625,NA,6.5,411623.166,1384194.208,194673.218,171633.629,606264.196,0.112379918155834,28076.24,0.140640104455631,0.123995338232191,0.43799070426395,0.29737385377067,-7.22441884093428e-10,0.315421548812657,0.684578451187343,0.0654349728722625,1.12379918155834e-07,12.9,NA,"2022",0.0370067472390543
"111",1100296,2014,"RO",0.738,49147.2132569638,8706,12.1166666666667,42571.924,128354.463,50404.539,14177.017,21200.984,0.0367852033490587,15266.01,0.392697985110187,0.110452076761834,0.165175277154173,0.331674668764732,-7.79092501623779e-09,0.303702326853755,0.696297673146245,0.0491472132569638,3.67852033490587e-08,73.8,9.07176772211224,"2014",0.0132160688505039
"112",1100296,2018,"RO",0.683,5077.7716090006,6781,10.8333333333333,49508.927,141002.281,51398.183,13343.234,26751.937,0.0399076572980698,21570.43,0.364520223612553,0.0946313343682717,0.189726980374169,0.351121461645007,-2.22044604925031e-16,0.301112690776491,0.698887309223509,0.0050777716090006,3.99076572980698e-08,68.3,8.82187986268384,"2018",0.0141691424131794
"113",1100296,2022,"RO",0.188,46230.8709769901,NA,9.55,51633.282,204852.912,106979.911,13055.97,33183.748,0.0710932895583783,35940.09,0.522227924199584,0.0637333873974903,0.161988168369313,0.252050515152062,4.88155138533841e-09,0.366553578363029,0.633446421636971,0.0462308709769901,7.10932895583783e-08,18.8,NA,"2022",0.0273334689303348
"114",1100296,NA,NA,0.25,NA,NA,NA,17841.253,43558.45,13233.159,5238.503,7245.535,NA,4040.77,0.303802339155778,0.12026376053326,0.166340514871397,0.409593385439565,0,0.302195141657649,0.697804858342351,NA,NA,25,NA,NA,NA
"115",1100304,2002,"RO",0.602,92540.4167750568,57074,8.8,95768.722,385337.045,25011.079,91807.98,172749.263,0.0325610136725891,7683.32,0.06490701925635,0.238253708516398,0.44830691790871,0.248532351723411,2.59513066591666e-09,0.323725173268537,0.676274826731463,0.0925404167750568,3.25610136725891e-08,60.2,10.9521039504385,"2002",0.0511250880964431
"116",1100304,2006,"RO",0.611,79746.8694906783,65807,7.55,166734.836,698226.525,31613.804,188778.852,311099.034,0.0306888317392947,12406.35,0.0452772887710045,0.270369063965308,0.445556023526892,0.238797625168995,-1.43219991421972e-09,0.330693939515378,0.669306060484622,0.0797468694906783,3.06888317392947e-08,61.1,11.0944814946339,"2006",0.0394160614609746
"117",1100304,2010,"RO",0.73,116093,NA,6.3,297885.684,1226824.773,45616.397,266174.913,617147.779,0.0354776502970423,18995.2,0.0371824876738122,0.216962453691828,0.503044764486509,0.242810294147851,1.11022302462516e-16,0.360466117723045,0.639533882276955,0.116093,3.54776502970423e-08,73,NA,"2010",0.0568556852384692
"118",1100304,2014,"RO",0.202,148692.745583868,89797,5.78333333333333,452431.27,1826582.919,85075.347,366817.492,922258.81,0.0426595059930162,23660.8,0.0465762304656699,0.200821702745814,0.504909358566054,0.247692708222462,0,0.358783839612281,0.641216160387719,0.148692745583868,4.26595059930162e-08,20.2,11.4053068461599,"2014",0.0908820241860133
"119",1100304,2018,"RO",0.253,137552.505274842,97448,5.26666666666667,646475.994,2364916.91,143682.01,412430.377,1162328.529,0.0462805908538713,27922.37,0.0607556271395598,0.174395292813903,0.491488104332596,0.273360975713942,0,0.350391744128495,0.649608255871505,0.137552505274842,4.62805908538713e-08,25.3,11.4870741813798,"2018",0.10762377808068
"120",1100304,2022,"RO",0.021,397349.271134651,NA,4.75,777251.976,3533219.941,674880.42,368862.791,1712224.753,0.0824463190593313,40328.81,0.191010022378904,0.104398479902047,0.48460746333142,0.219984034104601,2.83028045444667e-10,0.330621240032495,0.669378759967505,0.397349271134651,8.24463190593313e-08,2.1,NA,"2022",0.212375845804995
"121",1100320,2002,"RO",0.465,15439.2340107343,25959,15.8,39207.417,69691.141,12713.772,4074.374,13695.578,0.0826245121772684,2759.63,0.182430246048059,0.0584632988000584,0.196518205951026,0.562588249200856,0,0.391823695388835,0.608176304611165,0.0154392340107343,8.26245121772684e-08,46.5,10.1642736492748,"2002",0.0209191207681689
