percentage_votos_centrao,ibge,municipio,pib_per_capita,uf,taxa_analfabetismo,Year
0.1581832419733751,5201454,APARECIDA DO RIO DOCE,44491.53,GO,8.450000000000003,2022
0.45878378378378376,5201504,APORE,92759.84,GO,7.200000000000003,2022
0.5277497477295661,5201603,ARACU,21303.17,GO,11.120000000000005,2022
0.2799322868574946,5201702,ARAGARCAS,13606.58,GO,6.829999999999998,2022
0.6019200714445189,5201801,ARAGOIANIA,16321.67,GO,8.599999999999994,2022
0.6018998272884283,5202155,ARAGUAPAZ,23107.53,GO,15.879999999999995,2022
0.8918795620437956,5202353,ARENOPOLIS,90406.19,GO,10.069999999999993,2022
0.21128077282642568,5202502,ARUANA,28236.14,GO,8.709999999999994,2022
0.2519607843137255,5202601,AURILANDIA,27190.95,GO,10.900000000000006,2022
0.20792682926829267,5202809,AVELINOPOLIS,28342.24,GO,11.590000000000003,2022
0.1390644753476612,5203104,BALIZA,22746.12,GO,10.459999999999994,2022
0.8623154981549815,5203203,BARRO ALTO,135151.35,GO,8.569999999999993,2022
0.6516356316054354,5203302,BELA VISTA DE GOIAS,47766.93,GO,5.959999999999994,2022
0.5941250789639925,5203401,BOM JARDIM DE GOIAS,28911.53,GO,9.959999999999994,2022
0.9500090727635638,5203500,BOM JESUS DE GOIAS,47168.42,GO,8.069999999999993,2022
0.6182393555811277,5203559,BONFINOPOLIS,11970.13,GO,7.239999999999995,2022
0.5005149330587023,5203575,BONOPOLIS,34206.22,GO,13.239999999999995,2022
0.721183800623053,5203609,BRAZABRANTES,24615.27,GO,7.829999999999998,2022
0.7710747103475829,5203807,BRITANIA,34067.31,GO,10.560000000000002,2022
0.6532137518684604,5203906,BURITI ALEGRE,49155.71,GO,7.079999999999998,2022
0.6879177377892031,5203939,BURITI DE GOIAS,23098.87,GO,10.11,2022
0.19164955509924708,5203962,BURITINOPOLIS,27169.84,GO,18.819999999999993,2022
0.1573567863085334,5204003,CABECEIRAS,58772.45,GO,10.030000000000001,2022
0.30644132653061223,5204102,CACHOEIRA ALTA,21932.48,GO,8.060000000000002,2022
0.43214629451395575,5204201,CACHOEIRA DE GOIAS,29093.26,GO,13.670000000000002,2022
0.4554421768707483,5204250,CACHOEIRA DOURADA,8685.14,GO,10.480000000000004,2022
0.6332563510392609,5204300,CACU,54740.81,GO,7.900000000000006,2022
0.22739361702127658,5204409,CAIAPONIA,42563.87,GO,9.909999999999997,2022
0.308158097544864,5204508,CALDAS NOVAS,31527.54,GO,4.439999999999998,2022
0.7048192771084337,5204557,CALDAZINHA,21702.16,GO,6.239999999999995,2022
0.09836808703535811,5204607,CAMPESTRE DE GOIAS,19862.56,GO,9.829999999999998,2022
0.043235704323570434,5204656,CAMPINACU,30457.5,GO,11.060000000000002,2022
0.22854455678344698,5204706,CAMPINORTE,25855.05,GO,5.75,2022
0.46346346346346345,5204805,CAMPO ALEGRE DE GOIAS,107398.29,GO,5.650000000000006,2022
0.7572354211663067,5204854,CAMPO LIMPO DE GOIAS,20415.37,GO,5.420000000000002,2022
0.7677393827486152,5204904,CAMPOS BELOS,15667.6,GO,10.599999999999994,2022
0.5855003940110323,5204953,CAMPOS VERDES,36924.53,GO,15.480000000000004,2022
0.5170193192272309,5205000,CARMO DO RIO VERDE,47391.43,GO,8.319999999999993,2022
0.5634920634920635,5205059,CASTELANDIA,27104.65,GO,18.33,2022
0.6055881444890399,5205109,CATALAO,87685.74,GO,3.3400000000000034,2022
0.6786666666666666,5205208,CATURAI,19635.13,GO,9.86,2022
0.12115505335844319,5205307,CAVALCANTE,39322.37,GO,15.760000000000005,2022
0.5215843346684468,5205406,CERES,32787.08,GO,4.510000000000005,2022
0.40062031532695785,5205455,CEZARINA,43779.36,GO,11.430000000000007,2022
0.41385921665297176,5205471,CHAPADAO DO CEU,202715.24,GO,3.780000000000001,2022
0.7780873718777988,5205497,CIDADE OCIDENTAL,13528.98,GO,3.9200000000000017,2022
0.25921405906761047,5205513,COCALZINHO DE GOIAS,21006.17,GO,9.090000000000003,2022
0.3814118842051803,5205521,COLINAS DO SUL,21095.95,GO,11.709999999999994,2022
0.5229621125143513,5205703,CORREGO DO OURO,32995.73,GO,9.019999999999996,2022
0.2830591102985984,5205802,CORUMBA DE GOIAS,23188.22,GO,10.120000000000005,2022
0.8196620583717358,5205901,CORUMBAIBA,70839.08,GO,5.450000000000003,2022
0.6071860746532626,5206206,CRISTALINA,74974.64,GO,6.180000000000007,2022
0.29027841168416246,5206305,CRISTIANOPOLIS,40548.09,GO,5.560000000000002,2022
0.4580983861559401,5206404,CRIXAS,40809.95,GO,9.480000000000004,2022
0.1403899721448468,5206503,CROMINIA,28790.65,GO,7.140000000000001,2022
0.1989828353464717,5206602,CUMARI,34350.06,GO,11.439999999999998,2022
0.20657534246575343,5206701,DAMIANOPOLIS,13621.15,GO,12.260000000000005,2022
0.15620641562064155,5206800,DAMOLANDIA,17831.38,GO,10.909999999999997,2022
0.4925452609158679,5206909,DAVINOPOLIS,278454.66,GO,8.170000000000002,2022
0.7207062600321027,5207105,DIORAMA,39096.53,GO,9.950000000000003,2022
0.4805491990846682,5207253,DOVERLANDIA,55878.01,GO,10.790000000000006,2022
0.6872370266479664,5207352,EDEALINA,110169.39,GO,8.519999999999996,2022
0.4687418936446174,5207402,EDEIA,73518.51,GO,8.650000000000006,2022
0.3497191011235955,5207501,ESTRELA DO NORTE,22992.23,GO,11.629999999999995,2022
0.5438772105438772,5207535,FAINA,25676.74,GO,13.590000000000003,2022
0.4964630225080386,5207600,FAZENDA NOVA,27855.7,GO,9.299999999999997,2022
0.2699136276391555,5207808,FIRMINOPOLIS,20002.51,GO,8.760000000000005,2022
0.5,5207907,FLORES DE GOIAS,14409.16,GO,10.670000000000002,2022
0.5890845070422536,5208004,FORMOSA,25836.62,GO,5.709999999999994,2022
0.6981285598047193,5208103,FORMOSO,27249.74,GO,9.790000000000006,2022
0.6340673575129534,5208152,GAMELEIRA DE GOIAS,79664.33,GO,8.439999999999998,2022
0.23667711598746083,5208301,DIVINOPOLIS DE GOIAS,19506.41,GO,13.879999999999995,2022
0.7715435606060606,5208400,GOIANAPOLIS,26244.18,GO,7.079999999999998,2022
0.23268206039076378,5208509,GOIANDIRA,35786.48,GO,5.200000000000003,2022
0.6124355670103093,5208608,GOIANESIA,26209.49,GO,6.819999999999993,2022
0.44134790818058384,5208707,GOIANIA,38483.54,GO,2.489999999999995,2022
0.6822627737226278,5208806,GOIANIRA,23827.46,GO,4.790000000000006,2022
0.5347600691213612,5208905,GOIAS,34522.53,GO,8.909999999999997,2022
0.8082082401788566,5209101,GOIATUBA,63235.88,GO,5.700000000000003,2022
0.30110100526567735,5209150,GOUVELANDIA,27875.01,GO,12.989999999999995,2022
0.628855201254574,5209200,GUAPO,24473.26,GO,8.329999999999998,2022
0.6161745827984596,5209291,GUARAITA,27385.52,GO,9.969999999999999,2022
0.1203615604186489,5209408,GUARANI DE GOIAS,22647.9,GO,17.739999999999995,2022
0.7650643195666892,5209457,GUARINOS,38276.46,GO,14.099999999999994,2022
0.7195571955719557,5209606,HEITORAI,22414.5,GO,10.89,2022
0.5159525979945305,5209705,HIDROLANDIA,58986.49,GO,5.040000000000006,2022
0.7900473933649289,5209804,HIDROLINA,25432.76,GO,9.25,2022
0.1972273083965472,5209903,IACIARA,15934.79,GO,12.280000000000001,2022
0.5552497050727487,5209937,INACIOLANDIA,37852.64,GO,12.469999999999999,2022
0.23253925284244722,5209952,INDIARA,41116.41,GO,8.219999999999999,2022
0.4722222222222222,5210000,INHUMAS,26208.47,GO,7.290000000000006,2022
0.5075834175935288,5210109,IPAMERI,88777.75,GO,6.819999999999993,2022
0.8036992840095465,5210158,IPIRANGA DE GOIAS,24183.63,GO,8.299999999999997,2022
0.28705129723966355,5210208,IPORA,27844.57,GO,7.0,2022
0.7042944785276074,5210307,ISRAELANDIA,25779.67,GO,10.620000000000005,2022
0.650187356460776,5210406,ITABERAI,40717.25,GO,7.209999999999994,2022
0.19165435745937962,5210562,ITAGUARI,20950.72,GO,8.920000000000002,2022
0.41983351429605503,5210604,ITAGUARU,20077.23,GO,11.590000000000003,2022
0.33741496598639453,5210802,ITAJA,29804.12,GO,9.689999999999998,2022
0.6201897018970189,5210901,ITAPACI,22957.92,GO,8.430000000000007,2022
0.44622093023255816,5211008,ITAPIRAPUA,50746.28,GO,12.700000000000003,2022
0.6823802163833076,5211206,ITAPURANGA,21625.79,GO,9.25,2022
0.531592249368155,5211305,ITARUMA,44273.04,GO,10.39,2022
0.6367305751765893,5211404,ITAUCU,24446.39,GO,7.439999999999998,2022
0.612597724528062,5211503,ITUMBIARA,49832.28,GO,5.510000000000005,2022
0.7102564102564103,5211602,IVOLANDIA,60836.45,GO,9.579999999999998,2022
0.44557416267942584,5211701,JANDAIA,71123.73,GO,8.040000000000006,2022
0.7931848852901484,5211800,JARAGUA,17633.06,GO,7.180000000000007,2022
0.42104352839434994,5211909,JATAI,77472.0,GO,4.739999999999995,2022
0.6404728789986092,5212006,JAUPACI,29246.5,GO,11.780000000000001,2022
0.8907849829351536,5212055,JESUPOLIS,15883.46,GO,13.36,2022
0.5059203444564048,5212105,JOVIANIA,46127.55,GO,7.780000000000001,2022
0.5564007120893348,5212204,JUSSARA,37965.38,GO,9.129999999999995,2022
0.3055555555555556,5212253,LAGOA SANTA,30915.65,GO,5.510000000000005,2022
0.3771836007130125,5212303,LEOPOLDO DE BULHOES,44788.08,GO,7.780000000000001,2022
0.7379457604847246,5212501,LUZIANIA,25322.67,GO,5.810000000000002,2022
0.6777912621359223,5212600,MAIRIPOTABA,37444.08,GO,10.060000000000002,2022
0.0860655737704918,5212709,MAMBAI,11591.02,GO,14.260000000000005,2022
0.4264878852034815,5212808,MARA ROSA,31540.79,GO,11.620000000000005,2022
0.9415983606557377,5212907,MARZAGAO,30283.73,GO,7.189999999999998,2022
0.7461459403905447,5212956,MATRINCHA,39493.54,GO,11.349999999999994,2022
0.22363002850807728,5213004,MAURILANDIA,17016.16,GO,11.739999999999995,2022
0.6641641641641641,5213053,MIMOSO DE GOIAS,96137.29,GO,16.849999999999994,2022
0.4216658403569658,5213087,MINACU,45467.16,GO,10.14,2022
0.6491852745926373,5213103,MINEIROS,47334.97,GO,5.060000000000002,2022
0.7199297629499561,5213400,MOIPORA,36192.97,GO,9.370000000000005,2022
0.6993597206053551,5213509,MONTE ALEGRE DE GOIAS,13730.33,GO,16.33,2022
0.6522491349480969,5213707,MONTES CLAROS DE GOIAS,62061.41,GO,8.840000000000003,2022
0.27207773649614175,5213756,MONTIVIDIU,115134.24,GO,7.799999999999997,2022
0.5945736434108527,5213772,MONTIVIDIU DO NORTE,23981.14,GO,14.379999999999995,2022
0.6544431509507179,5213806,MORRINHOS,39557.81,GO,4.8700000000000045,2022
0.8027027027027027,5213855,MORRO AGUDO DE GOIAS,24727.92,GO,10.469999999999999,2022
0.14263862332695984,5213905,MOSSAMEDES,31996.24,GO,9.36,2022
0.7644539614561028,5214002,MOZARLANDIA,63757.4,GO,9.150000000000006,2022
0.7192374350086655,5214051,MUNDO NOVO,39830.62,GO,13.519999999999996,2022
0.6888426888426888,5214101,MUTUNOPOLIS,23050.68,GO,12.739999999999995,2022
0.6217446270543616,5214408,NAZARIO,29537.06,GO,9.11,2022
0.7245536221994768,5214507,NEROPOLIS,33014.91,GO,6.189999999999998,2022
0.48610804851157663,5214606,NIQUELANDIA,27445.17,GO,11.569999999999993,2022
0.7425658453695837,5214705,NOVA AMERICA,20692.74,GO,10.409999999999997,2022
0.7123719464144996,5214804,NOVA AURORA,31766.48,GO,6.599999999999994,2022
0.8315602836879432,5214838,NOVA CRIXAS,48273.7,GO,12.840000000000003,2022
0.6846646256610075,5214861,NOVA GLORIA,17507.08,GO,11.439999999999998,2022
0.6287878787878788,5214879,NOVA IGUACU DE GOIAS,20913.15,GO,8.849999999999994,2022
0.9215219976218787,5214903,NOVA ROMA,20753.97,GO,12.579999999999998,2022
0.46166070719110053,5215009,NOVA VENEZA,19352.83,GO,6.319999999999993,2022
0.7597796143250689,5215207,NOVO BRASIL,30714.96,GO,9.719999999999999,2022
0.4996164086827023,5215231,NOVO GAMA,9645.45,GO,6.049999999999997,2022
0.7273546642631816,5215256,NOVO PLANALTO,34940.56,GO,11.239999999999995,2022
0.6411622276029055,5215306,ORIZONA,59249.42,GO,5.730000000000004,2022
0.735354927636113,5215405,OURO VERDE DE GOIAS,40772.28,GO,9.069999999999993,2022
0.1463607594936709,5215504,OUVIDOR,111007.81,GO,4.219999999999999,2022
0.31992940879868903,5215603,PADRE BERNARDO,30051.96,GO,9.590000000000003,2022
0.6920965971459934,5215652,PALESTINA DE GOIAS,49911.27,GO,11.239999999999995,2022
0.3342014793207626,5215702,PALMEIRAS DE GOIAS,59193.38,GO,6.3700000000000045,2022
0.8397873955960516,5215801,PALMELO,23403.91,GO,6.560000000000002,2022
0.7034131031777168,5215900,PALMINOPOLIS,61499.64,GO,7.340000000000003,2022
0.4389465283320032,5216007,PANAMA,42327.07,GO,10.0,2022
0.46662546353522866,5216304,PARANAIGUARA,23154.98,GO,10.040000000000006,2022
0.5392739273927393,5216403,PARAUNA,141965.55,GO,6.769999999999996,2022
0.3470744680851064,5216452,PEROLANDIA,224457.66,GO,9.129999999999995,2022
0.817201166180758,5216809,PETROLINA DE GOIAS,17458.09,GO,8.14,2022
0.6695402298850575,5216908,PILAR DE GOIAS,90276.06,GO,8.579999999999998,2022
0.3945386064030132,5217104,PIRACANJUBA,50483.15,GO,6.599999999999994,2022
0.54815187327131,5217203,PIRANHAS,59972.94,GO,9.769999999999996,2022
0.44769975786924937,5217302,PIRENOPOLIS,25391.73,GO,7.010000000000005,2022
0.6386372853859673,5217401,PIRES DO RIO,44033.84,GO,5.180000000000007,2022
0.6458312874398507,5217609,PLANALTINA,15906.74,GO,7.310000000000002,2022
0.186771171860065,5217708,PONTALINA,40069.82,GO,7.280000000000001,2022
0.5038495188101487,5218003,PORANGATU,31180.63,GO,8.180000000000007,2022
0.43127147766323026,5218052,PORTEIRAO,55908.76,GO,9.879999999999995,2022
0.7381329113924051,5218102,PORTELANDIA,91091.58,GO,10.969999999999999,2022
0.5247654374863626,5218300,POSSE,18552.12,GO,9.39,2022
0.47406225059856344,5218391,PROFESSOR JAMIL,22449.72,GO,8.829999999999998,2022
0.3838120104438642,5218508,QUIRINOPOLIS,41843.87,GO,6.670000000000002,2022
0.628140703517588,5218607,RIALMA,28691.24,GO,5.569999999999993,2022
0.8820479585223591,5218706,RIANAPOLIS,17221.78,GO,9.590000000000003,2022
0.43570057581573896,5218789,RIO QUENTE,68973.42,GO,4.930000000000007,2022
0.7008419842423833,5218805,RIO VERDE,65948.14,GO,4.670000000000002,2022
0.6283624967354401,5218904,RUBIATABA,28277.26,GO,7.3799999999999955,2022
0.25067385444743934,5219001,SANCLERLANDIA,28513.05,GO,8.689999999999998,2022
0.20050215208034433,5219100,SANTA BARBARA DE GOIAS,22997.54,GO,10.39,2022
0.5110132158590308,5219209,SANTA CRUZ DE GOIAS,106126.79,GO,10.319999999999993,2022
0.8483685220729367,5219258,SANTA FE DE GOIAS,46582.9,GO,8.450000000000003,2022
0.5471890971039183,5219308,SANTA HELENA DE GOIAS,41603.02,GO,8.64,2022
0.8322056833558863,5219357,SANTA ISABEL,32236.34,GO,12.11,2022
0.47735442127965494,5219407,SANTA RITA DO ARAGUAIA,22497.6,GO,7.319999999999993,2022
0.7905346187554777,5219456,SANTA RITA DO NOVO DESTINO,32686.66,GO,14.680000000000007,2022
0.19358533791523483,5219506,SANTA ROSA DE GOIAS,31047.5,GO,11.590000000000003,2022
0.1729106628242075,5219605,SANTA TEREZA DE GOIAS,27303.62,GO,11.709999999999994,2022
0.4563387690689111,5219704,SANTA TEREZINHA DE GOIAS,22756.37,GO,11.159999999999997,2022
0.7936507936507936,5219712,SANTO ANTONIO DA BARRA,65696.0,GO,13.239999999999995,2022
0.628053585500394,5219738,SANTO ANTONIO DE GOIAS,23484.36,GO,5.319999999999993,2022
0.7284728728387702,5219753,SANTO ANTONIO DO DESCOBERTO,10740.31,GO,6.909999999999997,2022
0.33247052056370435,5219803,SAO DOMINGOS,15501.28,GO,15.659999999999997,2022
0.8896999188969992,5219902,SAO FRANCISCO DE GOIAS,20843.18,GO,11.0,2022
,5220009,SAO JOAO D'ALIANCA,39519.42,GO,7.1200000000000045,2022
0.6796200345423143,5220058,SAO JOAO DA PARAUNA,106413.74,GO,8.36,2022
0.06582556226001098,5220108,SAO LUIS DE MONTES BELOS,43113.66,GO,5.739999999999995,2022
0.9208688906128782,5220157,SAO LUIZ DO NORTE,26105.86,GO,11.5,2022
0.6952100221075903,5220207,SAO MIGUEL DO ARAGUAIA,31652.35,GO,10.670000000000002,2022
0.4080370942812983,5220264,SAO MIGUEL DO PASSA QUATRO,77155.36,GO,7.189999999999998,2022
0.8719806763285024,5220280,SAO PATRICIO,26200.79,GO,9.459999999999994,2022
0.5071752265861027,5220405,SAO SIMAO,67212.38,GO,8.280000000000001,2022
0.5948764722211207,5220454,SENADOR CANEDO,39235.95,GO,4.1200000000000045,2022
0.5456682337139019,5220504,SERRANOPOLIS,74691.15,GO,7.180000000000007,2022
0.4468969471119392,5220603,SILVANIA,62830.64,GO,5.579999999999998,2022
0.35628980891719747,5220686,SIMOLANDIA,25136.64,GO,14.129999999999995,2022
,5220702,SITIO D'ABADIA,24972.69,GO,15.540000000000006,2022
0.5499689633767846,5221007,TAQUARAL DE GOIAS,25470.46,GO,8.939999999999998,2022
0.467360454115421,5221080,TERESINA DE GOIAS,11057.61,GO,13.560000000000002,2022
0.7609627431585888,5221197,TEREZOPOLIS DE GOIAS,25350.44,GO,7.269999999999996,2022
0.45180722891566266,5221304,TRES RANCHOS,22565.69,GO,7.0,2022
0.3964845862628448,5221403,TRINDADE,20200.76,GO,5.859999999999999,2022
0.11296534017971759,5221452,TROMBAS,20052.54,GO,14.810000000000002,2022
0.5386416861826698,5221502,TURVANIA,45157.61,GO,10.549999999999997,2022
0.20840480274442538,5221551,TURVELANDIA,103995.03,GO,9.36,2022
0.6490541422048272,5221577,UIRAPURU,27365.87,GO,12.709999999999994,2022
0.6129568106312292,5221601,URUACU,31588.72,GO,7.230000000000004,2022
0.7413242919824491,5221700,URUANA,21337.92,GO,10.459999999999994,2022
0.5320048309178744,5221809,URUTAI,53927.59,GO,6.269999999999996,2022
0.7617868747375168,5221858,VALPARAISO DE GOIAS,16870.66,GO,2.7900000000000063,2022
0.614518851997749,5221908,VARJAO,27309.69,GO,11.159999999999997,2022
0.7192737430167597,5222005,VIANOPOLIS,60900.61,GO,6.549999999999997,2022
0.591140729125833,5222054,VICENTINOPOLIS,53340.72,GO,9.129999999999995,2022
0.26348547717842324,5222203,VILA BOA,27886.97,GO,12.829999999999998,2022
0.5856088560885608,5222302,VILA PROPICIO,51845.31,GO,14.319999999999993,2022
0.3714521374426527,5300108,BRASILIA,92732.27,DF,2.769999999999996,2022
0.2139446036294174,1100015,ALTA FLORESTA D'OESTE,21538.4,RO,9.606666666666664,2018
0.0281488773262082,1100023,ARIQUEMES,23215.13,RO,6.580000000000001,2018
0.2753456221198156,1100031,CABIXI,25837.3,RO,11.386666666666672,2018
0.0767179587543117,1100049,CACOAL,25654.56,RO,6.960000000000004,2018
0.1446779661016949,1100056,CEREJEIRAS,28621.22,RO,8.699999999999996,2018
0.2274444612362097,1100064,COLORADO DO OESTE,20350.76,RO,10.653333333333334,2018
0.1975497702909647,1100072,CORUMBIARA,42343.91,RO,9.653333333333336,2018
0.1743403093721565,1100080,COSTA MARQUES,12889.98,RO,7.753333333333332,2018
0.0698740609809986,1100106,GUAJARA-MIRIM,18291.92,RO,6.893333333333335,2018
0.3981238435388786,1100114,JARU,28585.96,RO,8.606666666666666,2018
0.0242486756761481,1100122,JI-PARANA,27104.14,RO,6.2866666666666635,2018
0.186618390284378,1100130,MACHADINHO D'OESTE,16427.94,RO,9.799999999999995,2018
0.0946164366529901,1100148,NOVA BRASILANDIA D'OESTE,16901.08,RO,9.493333333333334,2018
0.1012665417163628,1100155,OURO PRETO DO OESTE,22220.6,RO,8.126666666666665,2018
0.1332267992424242,1100189,PIMENTA BUENO,31008.67,RO,7.1733333333333364,2018
0.0278682049116689,1100205,PORTO VELHO,32059.05,RO,4.64,2018
0.0826281732205077,1100262,RIO CRESPO,27525.2,RO,9.02,2018
0.1564475873544093,1100288,ROLIM DE MOURA,23609.3,RO,7.3,2018
0.4430133657351154,1100296,SANTA LUZIA D'OESTE,21570.43,RO,10.833333333333332,2018
0.0564092774649231,1100304,VILHENA,27922.37,RO,5.266666666666667,2018
0.1207135989744685,1100320,SAO MIGUEL DO GUAPORE,30738.91,RO,8.313333333333329,2018
0.1667319365576659,1100338,NOVA MAMORE,17085.37,RO,10.406666666666668,2018
0.3490104277505852,1100379,ALTO ALEGRE DOS PARECIS,21043.44,RO,10.97333333333333,2018
0.195883134130146,1100502,NOVO HORIZONTE DO OESTE,18967.63,RO,11.446666666666665,2018
0.1836501901140684,1100601,CACAULANDIA,22708.78,RO,12.513333333333334,2018
0.1097780443911217,1100700,CAMPO NOVO DE RONDONIA,20367.1,RO,10.12666666666667,2018
0.0358151023288638,1100809,CANDEIAS DO JAMARI,21897.53,RO,9.25333333333333,2018
0.1917372881355932,1100908,CASTANHEIRAS,36237.94,RO,11.159999999999998,2018
0.3382028665931643,1100924,CHUPINGUAIA,27568.31,RO,8.506666666666666,2018
0.1628296996493368,1100940,CUJUBIM,14739.47,RO,9.439999999999998,2018
0.3264719961704164,1101005,GOVERNADOR JORGE TEIXEIRA,22049.51,RO,11.993333333333338,2018
0.0267406659939455,1101104,ITAPUA DO OESTE,16858.93,RO,10.559999999999999,2018
0.1047947171978179,1101203,MINISTRO ANDREAZZA,21100.5,RO,11.340000000000003,2018
0.2797595967429236,1101302,MIRANTE DA SERRA,19724.65,RO,11.653333333333338,2018
0.1367452373264449,1101401,MONTE NEGRO,18099.49,RO,11.866666666666664,2018
0.380492515692902,1101450,PARECIS,17963.38,RO,12.113333333333333,2018
0.1560975609756097,1101468,PIMENTEIRAS DO OESTE,47717.9,RO,7.53333333333333,2018
0.2185104052573932,1101476,PRIMAVERA DE RONDONIA,20598.8,RO,13.326666666666672,2018
0.1414893617021276,1101484,SAO FELIPE D'OESTE,16961.51,RO,12.426666666666664,2018
0.1518776077885952,1101492,SAO FRANCISCO DO GUAPORE,17781.44,RO,8.46,2018
0.259158996571016,1101500,SERINGUEIRAS,19792.2,RO,8.51333333333333,2018
0.1264496820052375,1101559,TEIXEIROPOLIS,20344.54,RO,10.660000000000004,2018
0.2892028254288597,1101609,THEOBROMA,18291.07,RO,12.580000000000004,2018
0.1957843534657478,1101708,URUPA,18609.14,RO,11.440000000000003,2018
0.3020234823882088,1101757,VALE DO ANARI,14505.24,RO,12.933333333333337,2018
0.102570564516129,1101807,VALE DO PARAISO,21446.1,RO,10.9,2018
0.0989867498051442,1200013,ACRELANDIA,16853.39,AC,13.06666666666667,2018
0.1558916808977799,1200054,ASSIS BRASIL,12311.62,AC,16.6,2018
0.2805232558139535,1200104,BRASILEIA,17005.09,AC,14.09333333333333,2018
0.1986570586308549,1200138,BUJARI,15645.4,AC,20.859999999999996,2018
0.1872778297474275,1200179,CAPIXABA,14336.44,AC,17.753333333333337,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,15.40666666666667,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,12.606666666666671,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,10.240000000000004,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,11.593333333333337,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,8.793333333333338,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,6.426666666666671,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,8.246666666666663,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,5.446666666666664,2018
0.0891724889947901,1200203,CRUZEIRO DO SUL,15985.42,AC,3.0799999999999974,2018
0.2191537876868507,1200252,EPITACIOLANDIA,24289.64,AC,12.713333333333333,2018
0.0801407050546761,1200302,FEIJO,10556.64,AC,27.36666666666667,2018
0.0687960687960688,1200328,JORDAO,9576.86,AC,20.613333333333337,2018
0.0482199188823794,1200336,MANCIO LIMA,10787.0,AC,18.18666666666667,2018
0.1902483481430849,1200344,MANOEL URBANO,14812.35,AC,25.306666666666665,2018
0.1183422870299309,1200351,MARECHAL THAUMATURGO,10420.78,AC,26.819999999999997,2018
0.1940126655152562,1200385,PLACIDO DE CASTRO,13404.59,AC,16.680000000000003,2018
0.0813786500718047,1200393,PORTO WALTER,9570.52,AC,24.233333333333338,2018
0.195316919070641,1200401,RIO BRANCO,22213.51,AC,7.606666666666663,2018
0.195316919070641,1200401,RIO BRANCO,22213.51,AC,9.739999999999997,2018
0.195316919070641,1200401,RIO BRANCO,22213.51,AC,10.640000000000004,2018
0.195316919070641,1200401,RIO BRANCO,22213.51,AC,12.773333333333337,2018
0.0855042558679391,1200427,RODRIGUES ALVES,10109.58,AC,23.893333333333338,2018
0.2705711519845111,1200435,SANTA ROSA DO PURUS,11279.64,AC,26.099999999999998,2018
0.3072246902034136,1200450,SENADOR GUIOMARD,16271.09,AC,14.639999999999995,2018
0.2227055475001342,1200500,SENA MADUREIRA,11516.88,AC,19.76,2018
0.053747256193164,1200609,TARAUACA,11624.45,AC,25.026666666666664,2018
0.259470371689823,1200708,XAPURI,13137.1,AC,16.673333333333332,2018
0.2712915961646926,1200807,PORTO ACRE,12923.32,AC,18.08,2018
0.6234360695758315,1300029,ALVARAES,10724.38,AM,17.280000000000005,2018
0.3015482919636274,1300060,AMATURA,7363.8,AM,18.313333333333336,2018
0.4386484884410195,1300086,ANAMA,8796.38,AM,12.959999999999997,2018
0.2719928186714542,1300102,ANORI,10653.79,AM,14.453333333333338,2018
0.1981242672919109,1300144,APUI,9728.48,AM,9.159999999999998,2018
0.5065346534653465,1300201,ATALAIA DO NORTE,7359.64,AM,28.079999999999995,2018
0.4224444444444444,1300300,AUTAZES,9192.22,AM,11.95333333333333,2018
0.2265598363450392,1300409,BARCELOS,6162.34,AM,22.393333333333338,2018
0.1824456820142756,1300508,BARREIRINHA,8207.21,AM,6.993333333333338,2018
0.3834832949710539,1300607,BENJAMIN CONSTANT,7395.3,AM,15.633333333333335,2018
0.374878640776699,1300631,BERURI,7882.69,AM,20.37333333333334,2018
0.3688737201365187,1300680,BOA VISTA DO RAMOS,7457.27,AM,5.013333333333336,2018
0.3367435958442382,1300706,BOCA DO ACRE,12237.05,AM,22.160000000000004,2018
0.200746041412911,1300805,BORBA,7512.75,AM,12.64666666666667,2018
0.3116715758468336,1300839,CAAPIRANGA,12158.22,AM,10.426666666666671,2018
0.2980286045612679,1300904,CANUTAMA,6989.73,AM,21.86,2018
0.2568937911403665,1301001,CARAUARI,10937.12,AM,21.073333333333338,2018
0.3063454265303263,1301100,CAREIRO,8416.13,AM,13.159999999999998,2018
0.3873220027560863,1301159,CAREIRO DA VARZEA,11402.7,AM,15.139999999999999,2018
0.2819683243976089,1301209,COARI,23953.57,AM,14.873333333333331,2018
0.29828634604754,1301308,CODAJAS,17862.46,AM,15.21333333333333,2018
0.3055530555305553,1301407,EIRUNEPE,14874.18,AM,26.720000000000002,2018
0.2394177681110925,1301506,ENVIRA,8022.88,AM,28.94,2018
0.2371857127441459,1301605,FONTE BOA,9915.33,AM,17.68666666666667,2018
0.3294580575925595,1301654,GUAJARA,7534.17,AM,26.34,2018
