QT_VOTOS_NOMINAIS,NM_MUNICIPIO,SG_UF
0.8611075254937395,LIMA CAMPOS,MA
0.8274536408864767,SANTA FILOMENA DO MARANHÃO,MA
0.6549224544841538,LORETO,MA
0.940193491644679,SANTANA DO MARANHÃO,MA
0.692621965873588,LUÍS DOMINGUES,MA
0.44733971639801234,SANTO AMARO DO MARANHÃO,MA
0.62419945105215,MAGALHÃES DE ALMEIDA,MA
0.4396014943960149,SÃO DOMINGOS DO AZEITÃO,MA
0.6032331751888947,MATA ROMA,MA
0.5973051338904998,SÃO FRANCISCO DO BREJÃO,MA
0.7968660560961649,MATINHA,MA
0.8744939271255061,SÃO JOÃO DO CARÚ,MA
0.6374824388873279,MATÕES,MA
0.39810725552050474,SÃO JOÃO DO PARAÍSO,MA
0.6259170865376116,MIRADOR,MA
0.892766818411735,SÃO JOÃO DO SOTER,MA
0.7564217252396166,MIRINZAL,MA
0.6521001272804412,SÃO JOSÉ DOS BASÍLIOS,MA
0.7836931155192532,MONÇÃO,MA
0.8430446968579437,SÃO PEDRO DA ÁGUA BRANCA,MA
0.6693950177935943,MONTES ALTOS,MA
0.705320994794679,SÃO PEDRO DOS CRENTES,MA
0.5843981170141224,MORROS,MA
0.8887373875102264,SÃO RAIMUNDO DO DOCA BEZERRA,MA
0.776824034334764,NINA RODRIGUES,MA
0.7434094903339191,SÃO ROBERTO,MA
0.6310476853463279,NOVA IORQUE,MA
0.8917445482866043,SATUBINHA,MA
0.8315946348733234,OLHO D ÁGUA DAS CUNHÃS,MA
0.9166221272047034,SENADOR ALEXANDRE COSTA,MA
0.37626152204712016,PAÇO DO LUMIAR,MA
0.7649078631109076,SENADOR LA ROCQUE,MA
0.7827997489014438,PALMEIRÂNDIA,MA
0.7484790265770093,SERRANO DO MARANHÃO,MA
0.7208251473477406,PARAIBANO,MA
0.938652256834075,SUCUPIRA DO RIACHÃO,MA
0.34277453236561045,PARNARAMA,MA
0.7355081350666339,TRIZIDELA DO VALE,MA
0.5693445446256712,PASSAGEM FRANCA,MA
0.8930099857346647,TUFILÂNDIA,MA
0.3394486507474277,PASTOS BONS,MA
0.9202183698879418,TURILÂNDIA,MA
0.5006110745510952,PEDREIRAS,MA
0.7537928759894459,VILA NOVA DOS MARTÍRIOS,MA
0.7652574251866824,PENALVA,MA
0.6930783242258652,PERI MIRIM,MA
0.7242875906573011,PINDARÉ-MIRIM,MA
0.6938300349243306,PINHEIRO,MA
0.867674161444895,PIO XII,MA
0.7643664897299792,PIRAPEMAS,MA
0.9014418516410548,POÇÃO DE PEDRAS,MA
0.6451930355791068,PORTO FRANCO,MA
0.3712124622934582,PRESIDENTE DUTRA,MA
0.7130164997884643,PRESIDENTE JUSCELINO,MA
0.7875718587462359,PRESIDENTE VARGAS,MA
0.683182224492402,PRIMEIRA CRUZ,MA
0.6910240646407869,RIACHÃO,MA
0.48780315599957635,SÃO JOSÉ DE RIBAMAR,MA
0.4770311735669498,ROSÁRIO,MA
0.90310442144873,SAMBAÍBA,MA
0.8,SANTA HELENA,MA
0.5644261255548509,SANTA LUZIA,MA
0.8876285005317264,SANTA QUITÉRIA DO MARANHÃO,MA
0.3363557609009529,SANTA RITA,MA
0.6709888059701492,SANTO ANTÔNIO DOS LOPES,MA
0.8079684134960516,SÃO BENEDITO DO RIO PRETO,MA
0.6557428872497366,SÃO BENTO,MA
0.8379375040434754,SÃO BERNARDO,MA
0.8636799838375675,SÃO DOMINGOS DO MARANHÃO,MA
0.40527065527065526,SÃO FÉLIX DE BALSAS,MA
0.9533825145189139,SÃO FRANCISCO DO MARANHÃO,MA
0.6307557374652829,SÃO JOÃO BATISTA,MA
0.43542763889919145,SÃO JOÃO DOS PATOS,MA
0.398228735854858,SÃO LUÍS,MA
0.6796352898513185,SÃO MATEUS DO MARANHÃO,MA
0.6481769167504341,SÃO RAIMUNDO DAS MANGABEIRAS,MA
0.6488986364069801,SÃO VICENTE FERRER,MA
0.5634376736432672,SÍTIO NOVO,MA
0.8272958373053702,SUCUPIRA DO NORTE,MA
0.8733201581027668,TASSO FRAGOSO,MA
0.7222141823444284,TIMBIRAS,MA
0.646275478986959,TIMON,MA
0.8835406072201802,TUNTUM,MA
0.7802887008461922,TURIAÇU,MA
0.8217158651972075,TUTÓIA,MA
0.8434889161189707,URBANO SANTOS,MA
0.7966484484394055,VARGEM GRANDE,MA
0.5268610758920486,VIANA,MA
0.7381785283474065,VITÓRIA DO MEARIM,MA
0.697109471094711,VITORINO FREIRE,MA
0.8482988802756245,BOM JARDIM,MA
0.6024133516665876,SANTA INÊS,MA
0.902975307564785,PAULO RAMOS,MA
0.32007948694788185,AÇAILÂNDIA,MA
0.6134779710320587,ESTREITO,MA
0.7503481038578098,SANTA LUZIA DO PARUÁ,MA
0.7732521253648014,ARAME,MA
0.7834444540652871,MIRANDA DO NORTE,MA
0.773877084158198,ZÉ DOCA,MA
0.5133072771263726,BRASILEIRA,PI
0.26001705029838024,AGRICOLÂNDIA,PI
0.11190328580285183,ALEGRETE DO PIAUÍ,PI
0.660825276243094,ÁGUA BRANCA,PI
0.8203870625662778,BAIXA GRANDE DO RIBEIRO,PI
0.7089628419763169,ALTO LONGÁ,PI
0.22202911144905496,BOM PRINCÍPIO DO PIAUÍ,PI
0.45751943490785685,ALTOS,PI
0.7755430410297667,BONFIM DO PIAUÍ,PI
0.3853899670450385,AMARANTE,PI
1.0770123839009287,BURITI DOS MONTES,PI
0.336127409891031,ANGICAL DO PIAUÍ,PI
0.6468820435762584,CABECEIRAS DO PIAUÍ,PI
1.0030604437643458,ANÍSIO DE ABREU,PI
0.5383858267716536,CALDEIRÃO GRANDE DO PIAUÍ,PI
0.1819021237303786,ANTÔNIO ALMEIDA,PI
0.231312292358804,CANAVIEIRA,PI
0.23395950231763846,AROAZES,PI
0.22302504816955684,COIVARAS,PI
0.7164750957854407,ARRAIAL,PI
0.31389320891653705,COLÔNIA DO GURGUÉIA,PI
0.8207097864495314,AVELINO LOPES,PI
0.0954492415402567,COLÔNIA DO PIAUÍ,PI
0.5209887149049163,BARRAS,PI
0.5831578947368421,CORONEL JOSÉ DIAS,PI
0.13834648940589947,BARREIRAS DO PIAUÍ,PI
0.7237228420434527,FARTURA DO PIAUÍ,PI
0.5645476772616137,BARRO DURO,PI
0.8321518987341772,JACOBINA DO PIAUÍ,PI
0.27799700639542796,BATALHA,PI
0.42918852206109226,JARDIM DO MULATO,PI
0.9509958446768878,BENEDITINOS,PI
0.4343582235236701,LAGOA ALEGRE,PI
0.43953147877013177,BERTOLÍNIA,PI
0.336010279473177,LAGOA DO BARRO DO PIAUÍ,PI
0.5688763516690174,BOCAINA,PI
0.558968058968059,MARCOLÂNDIA,PI
0.585179907374421,BOM JESUS,PI
0.6872755259107235,PATOS DO PIAUÍ,PI
0.7429260450160772,BURITI DOS LOPES,PI
0.7035529237601776,PASSAGEM FRANCA DO PIAUÍ,PI
0.27454242928452577,CAMPINAS DO PIAUÍ,PI
0.4464392579293836,QUEIMADA NOVA,PI
0.3191779753548588,CAMPO MAIOR,PI
0.24395081316937722,SANTA CRUZ DOS MILAGRES,PI
0.3661341853035144,CANTO DO BURITI,PI
0.4936236391912908,SANTA ROSA DO PIAUÍ,PI
0.7297712053571429,CAPITÃO DE CAMPOS,PI
0.6032924467398322,SANTANA DO PIAUÍ,PI
0.666723520382057,CARACOL,PI
0.621272365805169,SÃO BRAZ DO PIAUÍ,PI
0.34051022254387553,CASTELO DO PIAUÍ,PI
0.608480749219563,SÃO JOSÉ DO DIVINO,PI
0.22693726937269373,COCAL,PI
0.5706189410887398,SIGEFREDO PACHECO,PI
0.7099670757258306,CONCEIÇÃO DO CANINDÉ,PI
0.7290889717634523,SÃO LOURENÇO DO PIAUÍ,PI
0.5734903425001795,CORRENTE,PI
0.7905385301993454,VÁRZEA BRANCA,PI
0.8529411764705882,CRISTALÂNDIA DO PIAUÍ,PI
0.38101374570446733,BARRA D ALCÂNTARA,PI
0.2587463556851312,CRISTINO CASTRO,PI
0.49629903774981493,BELA VISTA DO PIAUÍ,PI
0.35553772070626005,CURIMATÁ,PI
0.3141640042598509,BREJO DO PIAUÍ,PI
