,CodMun,UF,Municípios,Pessoal ocupado,Pop,Mreh0116,Empregado_mun,percent_empregado_mun
4460,4210001.0,SC,Luiz Alves ,5929,13347.0,564,564.0,0.095125653567212
4461,4210035.0,SC,Luzerna ,2467,5683.0,271,271.0,0.10985002026753142
4462,4210050.0,SC,Macieira ,379,1757.0,169,169.0,0.44591029023746703
4463,4210100.0,SC,Mafra ,18003,56825.0,1534,1534.0,0.08520802088540799
4464,4210209.0,SC,Major Gercino ,779,3465.0,196,196.0,0.251604621309371
4465,4210308.0,SC,Major Vieira ,1224,8209.0,302,302.0,0.24673202614379086
4466,4210407.0,SC,Maracajá ,2339,7461.0,373,373.0,0.15946985891406584
4467,4210506.0,SC,Maravilha ,13870,26463.0,938,938.0,0.06762797404470079
4468,4210555.0,SC,Marema ,411,1703.0,147,147.0,0.35766423357664234
4469,4210605.0,SC,Massaranduba ,6491,17330.0,667,667.0,0.10275766445848097
4470,4210704.0,SC,Matos Costa ,478,2442.0,202,202.0,0.4225941422594142
4471,4210803.0,SC,Meleiro ,2112,6989.0,298,298.0,0.14109848484848486
4472,4210852.0,SC,Mirim Doce ,619,2257.0,185,185.0,0.2988691437802908
4473,4210902.0,SC,Modelo ,1300,4227.0,182,182.0,0.14
4474,4211009.0,SC,Mondaí ,3473,12034.0,397,397.0,0.11431039447163835
4475,4211058.0,SC,Monte Carlo ,2399,9945.0,385,385.0,0.16048353480616923
4476,4211108.0,SC,Monte Castelo ,1567,8263.0,398,398.0,0.2539885130823229
4477,4211207.0,SC,Morro da Fumaça ,7996,18095.0,648,648.0,0.08104052026013006
4478,4211256.0,SC,Morro Grande ,701,2884.0,222,222.0,0.3166904422253923
4479,4211306.0,SC,Navegantes ,31337,85734.0,3551,3551.0,0.11331652678941825
4480,4211405.0,SC,Nova Erechim ,1673,5163.0,195,195.0,0.11655708308427974
4481,4211454.0,SC,Nova Itaberaba ,1113,4327.0,190,190.0,0.1707097933513028
4482,4211504.0,SC,Nova Trento ,8303,15010.0,582,582.0,0.07009514633265085
4483,4211603.0,SC,Nova Veneza ,9228,15515.0,603,603.0,0.0653446033810143
4484,4211652.0,SC,Novo Horizonte ,659,2366.0,128,128.0,0.19423368740515934
4485,4211702.0,SC,Orleans ,10337,23161.0,756,756.0,0.07313533907323208
4486,4211751.0,SC,Otacílio Costa ,7246,19201.0,1133,1133.0,0.1563621308308032
4487,4211801.0,SC,Ouro ,1857,7251.0,288,288.0,0.15508885298869143
4488,4211850.0,SC,Ouro Verde ,382,2197.0,191,191.0,0.5
4489,4211876.0,SC,Paial ,417,1444.0,139,139.0,0.3333333333333333
4490,4211892.0,SC,Painel ,410,2352.0,178,178.0,0.43414634146341463
4491,4211900.0,SC,Palhoça ,68042,178679.0,4716,4716.0,0.06931013197730813
4492,4212007.0,SC,Palma Sola ,2320,7321.0,345,345.0,0.14870689655172414
4493,4212056.0,SC,Palmeira ,967,2673.0,270,270.0,0.2792140641158221
4494,4212106.0,SC,Palmitos ,6372,16144.0,496,496.0,0.0778405524168236
4495,4212205.0,SC,Papanduva ,4837,19521.0,673,673.0,0.13913582799255736
4496,4212239.0,SC,Paraíso ,674,3284.0,186,186.0,0.27596439169139464
4497,4212254.0,SC,Passo de Torres ,2051,9269.0,409,409.0,0.19941491955143834
4498,4212270.0,SC,Passos Maia ,1073,4072.0,274,274.0,0.255358807082945
4499,4212304.0,SC,Paulo Lopes ,2787,7642.0,282,282.0,0.10118406889128095
4500,4212403.0,SC,Pedras Grandes ,1793,3931.0,230,230.0,0.12827663134411602
4501,4212502.0,SC,Penha ,11492,34022.0,1522,1522.0,0.13243995823181343
4502,4212601.0,SC,Peritiba ,1002,2733.0,135,135.0,0.1347305389221557
4503,4212650.0,SC,Pescaria Brava ,1100,10225.0,414,414.0,0.37636363636363634
4504,4212700.0,SC,Petrolândia ,1446,5873.0,257,257.0,0.177731673582296
4505,4212809.0,SC,Balneário Piçarras ,8231,24385.0,1064,1064.0,0.12926740371765277
4506,4212908.0,SC,Pinhalzinho ,10870,21103.0,693,693.0,0.06375344986200553
4507,4213005.0,SC,Pinheiro Preto ,2061,3635.0,211,211.0,0.10237748665696264
4508,4213104.0,SC,Piratuba ,2244,3637.0,437,437.0,0.1947415329768271
4509,4213153.0,SC,Planalto Alegre ,805,2907.0,186,186.0,0.231055900621118
4510,4213203.0,SC,Pomerode ,19029,34561.0,1072,1072.0,0.05633506752850912
4511,4213302.0,SC,Ponte Alta ,993,4619.0,298,298.0,0.3001007049345418
4512,4213351.0,SC,Ponte Alta do Norte ,1208,3426.0,230,230.0,0.19039735099337748
4513,4213401.0,SC,Ponte Serrada ,2808,11674.0,382,382.0,0.13603988603988604
4514,4213500.0,SC,Porto Belo ,11153,22466.0,1106,1106.0,0.09916614363848292
4515,4213609.0,SC,Porto União ,9703,35685.0,1071,1071.0,0.11037823353601979
4516,4213708.0,SC,Pouso Redondo ,6414,17965.0,703,703.0,0.10960399126909885
4517,4213807.0,SC,Praia Grande ,2290,7305.0,387,387.0,0.16899563318777291
4518,4213906.0,SC,Presidente Castello Branco ,463,1526.0,165,165.0,0.3563714902807775
4519,4214003.0,SC,Presidente Getúlio ,9428,17973.0,648,648.0,0.068731438268986
4520,4214102.0,SC,Presidente Nereu ,433,2279.0,187,187.0,0.43187066974595845
4521,4214151.0,SC,Princesa ,983,2950.0,178,178.0,0.18107833163784334
4522,4214201.0,SC,Quilombo ,4390,9773.0,310,310.0,0.07061503416856492
4523,4214300.0,SC,Rancho Queimado ,990,2897.0,217,217.0,0.2191919191919192
4524,4214409.0,SC,Rio das Antas ,1526,6199.0,337,337.0,0.22083879423328964
4525,4214508.0,SC,Rio do Campo ,1608,5864.0,279,279.0,0.17350746268656717
4526,4214607.0,SC,Rio do Oeste ,1929,7552.0,220,220.0,0.11404872991187144
4527,4214706.0,SC,Rio dos Cedros ,4822,11937.0,343,343.0,0.07113231024471174
4528,4214805.0,SC,Rio do Sul ,36437,72931.0,1937,1937.0,0.05316024919724456
4529,4214904.0,SC,Rio Fortuna ,1677,4630.0,252,252.0,0.15026833631484796
4530,4215000.0,SC,Rio Negrinho ,16328,42684.0,1150,1150.0,0.0704311611954924
4531,4215059.0,SC,Rio Rufino ,461,2484.0,264,264.0,0.5726681127982647
4532,4215075.0,SC,Riqueza ,1070,4525.0,229,229.0,0.21401869158878506
4533,4215109.0,SC,Rodeio ,3750,11647.0,416,416.0,0.11093333333333333
4534,4215208.0,SC,Romelândia ,635,4584.0,213,213.0,0.3354330708661417
4535,4215307.0,SC,Salete ,2820,7674.0,321,321.0,0.11382978723404255
4536,4215356.0,SC,Saltinho ,688,3727.0,166,166.0,0.24127906976744187
4537,4215406.0,SC,Salto Veloso ,2194,4792.0,209,209.0,0.09525979945305378
4538,4215455.0,SC,Sangão ,5620,13128.0,468,468.0,0.08327402135231317
4539,4215505.0,SC,Santa Cecília ,5557,17004.0,529,529.0,0.09519524923519884
4540,4215554.0,SC,Santa Helena ,664,2178.0,152,152.0,0.2289156626506024
4541,4215604.0,SC,Santa Rosa de Lima ,611,2151.0,254,254.0,0.4157119476268412
4542,4215653.0,SC,Santa Rosa do Sul ,1814,8397.0,480,480.0,0.26460859977949286
4543,4215679.0,SC,Santa Terezinha ,1128,8760.0,341,341.0,0.30230496453900707
4544,4215687.0,SC,Santa Terezinha do Progresso ,449,2317.0,155,155.0,0.34521158129175944
4545,4215695.0,SC,Santiago do Sul ,372,1211.0,136,136.0,0.3655913978494624
4546,4215703.0,SC,Santo Amaro da Imperatriz ,9107,23907.0,1089,1089.0,0.1195783463270012
4547,4215752.0,SC,São Bernardino ,544,2239.0,196,196.0,0.3602941176470588
4548,4215802.0,SC,São Bento do Sul ,37532,86317.0,2537,2537.0,0.06759565171054034
4549,4215901.0,SC,São Bonifácio ,749,2791.0,158,158.0,0.2109479305740988
4550,4216008.0,SC,São Carlos ,3602,11456.0,434,434.0,0.12048861743475847
4551,4216057.0,SC,São Cristovão do Sul ,1881,5646.0,280,280.0,0.14885699096225413
4552,4216107.0,SC,São Domingos ,2362,9422.0,361,361.0,0.15283657917019475
4553,4216206.0,SC,São Francisco do Sul ,16947,54751.0,1937,1937.0,0.11429751578450463
4554,4216255.0,SC,São João do Oeste ,2125,6423.0,225,225.0,0.10588235294117647
4555,4216305.0,SC,São João Batista ,11859,39719.0,1066,1066.0,0.08988953537397756
4556,4216354.0,SC,São João do Itaperiú ,1798,3784.0,257,257.0,0.14293659621802002
4557,4216404.0,SC,São João do Sul ,1601,7332.0,382,382.0,0.2386008744534666
4558,4216503.0,SC,São Joaquim ,7030,27322.0,942,942.0,0.13399715504978663
4559,,,,,,,,
4560,4216701.0,SC,São José do Cedro ,4233,13811.0,492,492.0,0.11622962437987243
4561,4216800.0,SC,São José do Cerrito ,1159,8054.0,246,246.0,0.21225194132873165
4562,4216909.0,SC,São Lourenço do Oeste ,12837,24501.0,881,881.0,0.06862974215159305
4563,4217006.0,SC,São Ludgero ,6745,13886.0,448,448.0,0.0664195700518903
4564,4217105.0,SC,São Martinho ,1124,3162.0,199,199.0,0.17704626334519574
4565,4217154.0,SC,São Miguel da Boa Vista ,252,1794.0,136,136.0,0.5396825396825397
4566,4217204.0,SC,São Miguel do Oeste ,20329,41246.0,1151,1151.0,0.056618623641103843
4567,4217253.0,SC,São Pedro de Alcântara ,820,6046.0,219,219.0,0.26707317073170733
4568,4217303.0,SC,Saudades ,4015,9874.0,363,363.0,0.09041095890410959
4569,4217402.0,SC,Schroeder ,6274,22605.0,509,509.0,0.0811284666879184
4570,4217501.0,SC,Seara ,9644,17610.0,683,683.0,0.07082123600165906
4571,4217550.0,SC,Serra Alta ,1030,3249.0,161,161.0,0.1563106796116505
4572,4217600.0,SC,Siderópolis ,4782,14176.0,588,588.0,0.12296110414052698
4573,4217709.0,SC,Sombrio ,9933,31084.0,1060,1060.0,0.10671499043592067
4574,4217758.0,SC,Sul Brasil ,455,2386.0,144,144.0,0.31648351648351647
4575,4217808.0,SC,Taió ,7071,18576.0,791,791.0,0.11186536557771178
4576,4217907.0,SC,Tangará ,3036,8648.0,384,384.0,0.12648221343873517
4577,4217956.0,SC,Tigrinhos ,418,1606.0,156,156.0,0.37320574162679426
4578,4218004.0,SC,Tijucas ,21174,39889.0,1479,1479.0,0.06984981581184471
4579,4218103.0,SC,Timbé do Sul ,1067,5338.0,288,288.0,0.26991565135895035
4580,4218202.0,SC,Timbó ,23488,45703.0,1382,1382.0,0.058838555858310625
4581,4218251.0,SC,Timbó Grande ,1844,8003.0,496,496.0,0.26898047722342733
4582,4218301.0,SC,Três Barras ,6899,19455.0,901,901.0,0.1305986374836933
4583,4218350.0,SC,Treviso ,1934,4002.0,389,389.0,0.20113753877973112
4584,4218400.0,SC,Treze de Maio ,2640,7104.0,342,342.0,0.12954545454545455
4585,4218509.0,SC,Treze Tílias ,5045,8138.0,321,321.0,0.06362735381565907
4586,4218608.0,SC,Trombudo Central ,2864,7506.0,291,291.0,0.10160614525139665
4587,4218707.0,SC,Tubarão ,51867,107143.0,404,404.0,0.0077891530260088306
4588,4218756.0,SC,Tunápolis ,1193,4507.0,199,199.0,0.16680637049455155
4589,4218806.0,SC,Turvo ,5762,13080.0,546,546.0,0.09475876431794515
4590,4218855.0,SC,União do Oeste ,505,2364.0,148,148.0,0.29306930693069305
4591,4218905.0,SC,Urubici ,2929,11311.0,493,493.0,0.16831683168316833
4592,4218954.0,SC,Urupema ,489,2453.0,195,195.0,0.3987730061349693
4593,4219002.0,SC,Urussanga ,8592,21419.0,795,795.0,0.09252793296089386
4594,4219101.0,SC,Vargeão ,1404,3569.0,193,193.0,0.13746438746438747
4595,4219150.0,SC,Vargem ,419,2387.0,215,215.0,0.513126491646778
4596,4219176.0,SC,Vargem Bonita ,2163,4411.0,222,222.0,0.10263522884882108
4597,4219200.0,SC,Vidal Ramos ,1461,6321.0,297,297.0,0.2032854209445585
4598,4219309.0,SC,Videira ,28308,54145.0,1837,1837.0,0.0648933163769959
4599,4219358.0,SC,Vitor Meireles ,1342,4907.0,186,186.0,0.13859910581222057
4600,4219408.0,SC,Witmarsum ,1663,4032.0,194,194.0,0.11665664461815996
4601,4219507.0,SC,Xanxerê ,20617,52290.0,1095,1095.0,0.053111509918998885
4602,4219606.0,SC,Xavantina ,822,3873.0,135,135.0,0.16423357664233576
4603,4219705.0,SC,Xaxim ,14760,29254.0,1120,1120.0,0.07588075880758807
4604,4219853.0,SC,Zortéa ,471,3432.0,230,230.0,0.4883227176220807
4605,4220000.0,SC,Balneário Rincão ,3058,13129.0,430,430.0,0.1406147809025507
4606,4300034.0,RS,Aceguá ,1049,4981.0,338,338.0,0.32221163012392756
4607,4300059.0,RS,Água Santa ,861,3738.0,217,217.0,0.25203252032520324
4608,4300109.0,RS,Agudo ,3473,16344.0,579,579.0,0.16671465591707457
4609,4300208.0,RS,Ajuricaba ,1644,6951.0,295,295.0,0.1794403892944039
4610,4300307.0,RS,Alecrim ,760,5710.0,190,190.0,0.25
4611,4300406.0,RS,Alegrete ,15193,72493.0,2294,2294.0,0.15099058777068386
4612,4300455.0,RS,Alegria ,575,3287.0,229,229.0,0.3982608695652174
4613,4300471.0,RS,Almirante Tamandaré do Sul ,699,1935.0,160,160.0,0.22889842632331903
4614,4300505.0,RS,Alpestre ,1131,5885.0,254,254.0,0.22458001768346597
4615,4300554.0,RS,Alto Alegre ,431,1590.0,166,166.0,0.3851508120649652
4616,4300570.0,RS,Alto Feliz ,934,3043.0,175,175.0,0.1873661670235546
4617,4300604.0,RS,Alvorada ,23786,212352.0,3634,3634.0,0.15277894559825106
4618,4300638.0,RS,Amaral Ferrador ,638,7136.0,396,396.0,0.6206896551724138
4619,4300646.0,RS,Ametista do Sul ,1918,7396.0,310,310.0,0.1616266944734098
4620,4300661.0,RS,André da Rocha ,357,1351.0,141,141.0,0.3949579831932773
4621,4300703.0,RS,Anta Gorda ,1874,5941.0,194,194.0,0.10352187833511206
4622,4300802.0,RS,Antônio Prado ,5387,13041.0,392,392.0,0.0727677742713941
4623,4300851.0,RS,Arambaré ,720,3544.0,255,255.0,0.3541666666666667
4624,4300877.0,RS,Araricá ,2843,5840.0,385,385.0,0.13542033063665143
4625,4300901.0,RS,Aratiba ,1784,6145.0,363,363.0,0.20347533632286996
4626,4301008.0,RS,Arroio do Meio ,10168,21121.0,521,521.0,0.051239181746656176
4627,4301057.0,RS,Arroio do Sal ,2951,10483.0,724,724.0,0.24534056252117925
4628,4301073.0,RS,Arroio do Padre ,396,2966.0,211,211.0,0.5328282828282829
4629,4301107.0,RS,Arroio dos Ratos ,2515,14201.0,655,655.0,0.26043737574552683
4630,4301206.0,RS,Arroio do Tigre ,2602,13452.0,509,509.0,0.19561875480399693
4631,4301305.0,RS,Arroio Grande ,2882,18185.0,730,730.0,0.2532963219986121
4632,4301404.0,RS,Arvorezinha ,2735,10422.0,285,285.0,0.10420475319926874
4633,4301503.0,RS,Augusto Pestana ,1754,6545.0,259,259.0,0.1476624857468643
4634,4301552.0,RS,Áurea ,694,3517.0,183,183.0,0.26368876080691644
4635,4301602.0,RS,Bagé ,25704,121518.0,3754,3754.0,0.1460473078120137
4636,4301636.0,RS,Balneário Pinhal ,2272,14645.0,776,776.0,0.3415492957746479
4637,4301651.0,RS,Barão ,2303,6232.0,184,184.0,0.07989578810247504
4638,4301701.0,RS,Barão de Cotegipe ,2221,6616.0,255,255.0,0.11481314723097703
4639,4301750.0,RS,Barão do Triunfo ,570,7550.0,262,262.0,0.45964912280701753
4640,4301800.0,RS,Barracão ,893,5237.0,262,262.0,0.2933930571108623
4641,4301859.0,RS,Barra do Guarita ,343,3266.0,210,210.0,0.6122448979591837
4642,4301875.0,RS,Barra do Quaraí ,887,4238.0,350,350.0,0.3945885005636979
4643,4301909.0,RS,Barra do Ribeiro ,3180,13618.0,444,444.0,0.13962264150943396
4644,4301925.0,RS,Barra do Rio Azul ,284,1621.0,110,110.0,0.3873239436619718
4645,4301958.0,RS,Barra Funda ,899,2563.0,187,187.0,0.20800889877641823
4646,4302006.0,RS,Barros Cassal ,1231,11167.0,460,460.0,0.3736799350121852
4647,4302055.0,RS,Benjamin Constant do Sul ,297,1924.0,154,154.0,0.5185185185185185
4648,4302105.0,RS,Bento Gonçalves ,60552,123090.0,2864,2864.0,0.04729818998546704
4649,4302154.0,RS,Boa Vista das Missões ,506,2087.0,170,170.0,0.3359683794466403
4650,4302204.0,RS,Boa Vista do Buricá ,2647,6712.0,259,259.0,0.09784661881375141
4651,4302220.0,RS,Boa Vista do Cadeado ,386,2466.0,175,175.0,0.4533678756476684
4652,4302238.0,RS,Boa Vista do Incra ,526,2628.0,252,252.0,0.4790874524714829
4653,4302253.0,RS,Boa Vista do Sul ,1115,2773.0,113,113.0,0.10134529147982063
4654,4302303.0,RS,Bom Jesus ,2564,11270.0,526,526.0,0.20514820592823713
4655,4302352.0,RS,Bom Princípio ,6679,14446.0,517,517.0,0.07740679742476418
4656,4302378.0,RS,Bom Progresso ,414,1858.0,243,243.0,0.5869565217391305
4657,4302402.0,RS,Bom Retiro do Sul ,4169,12448.0,496,496.0,0.11897337491005038
4658,4302451.0,RS,Boqueirão do Leão ,928,7691.0,233,233.0,0.2510775862068966
4659,4302501.0,RS,Bossoroca ,1016,6135.0,345,345.0,0.3395669291338583
4660,4302584.0,RS,Bozano ,292,2099.0,121,121.0,0.4143835616438356
4661,4302600.0,RS,Braga ,475,3271.0,246,246.0,0.5178947368421053
4662,4302659.0,RS,Brochier ,1159,5132.0,177,177.0,0.15271786022433131
4663,4302709.0,RS,Butiá ,4580,20963.0,710,710.0,0.15502183406113537
4664,4302808.0,RS,Caçapava do Sul ,7633,33476.0,1104,1104.0,0.14463513690554172
4665,4302907.0,RS,Cacequi ,1699,12291.0,560,560.0,0.329605650382578
4666,4303004.0,RS,Cachoeira do Sul ,19383,81552.0,2340,2340.0,0.12072434607645875
4667,4303103.0,RS,Cachoeirinha ,49002,132144.0,3225,3225.0,0.06581364025958124
4668,4303202.0,RS,Cacique Doble ,664,5083.0,188,188.0,0.28313253012048195
4669,4303301.0,RS,Caibaté ,1242,4802.0,251,251.0,0.20209339774557167
4670,4303400.0,RS,Caiçara ,674,4659.0,251,251.0,0.3724035608308605
4671,4303509.0,RS,Camaquã ,15751,66686.0,2061,2061.0,0.1308488349946035
4672,4303558.0,RS,Camargo ,806,2750.0,189,189.0,0.23449131513647642
4673,4303608.0,RS,Cambará do Sul ,2223,6383.0,374,374.0,0.16824111560953667
4674,4303673.0,RS,Campestre da Serra ,618,3402.0,214,214.0,0.34627831715210355
4675,4303707.0,RS,Campina das Missões ,1136,5325.0,218,218.0,0.19190140845070422
4676,4303806.0,RS,Campinas do Sul ,1312,5422.0,266,266.0,0.2027439024390244
4677,4303905.0,RS,Campo Bom ,35480,69981.0,2493,2493.0,0.07026493799323563
4678,4304002.0,RS,Campo Novo ,1574,4273.0,231,231.0,0.14675984752223634
4679,4304101.0,RS,Campos Borges ,771,3272.0,236,236.0,0.30609597924773024
4680,4304200.0,RS,Candelária ,7214,31475.0,713,713.0,0.09883559744940394
4681,4304309.0,RS,Cândido Godói ,1642,6106.0,276,276.0,0.16808769792935443
4682,4304358.0,RS,Candiota ,2894,9707.0,483,483.0,0.16689702833448514
4683,4304408.0,RS,Canela ,15318,45957.0,1142,1142.0,0.07455281368324847
4684,4304507.0,RS,Canguçu ,7016,56370.0,1335,1335.0,0.1902793614595211
4685,4304606.0,RS,Canoas ,112391,349728.0,4540,4540.0,0.04039469352528227
4686,4304614.0,RS,Canudos do Vale ,270,1693.0,115,115.0,0.42592592592592593
4687,4304622.0,RS,Capão Bonito do Sul ,334,1628.0,146,146.0,0.437125748502994
4688,4304630.0,RS,Capão da Canoa ,19150,55009.0,2244,2244.0,0.11718015665796344
4689,4304655.0,RS,Capão do Cipó ,460,3745.0,228,228.0,0.4956521739130435
4690,4304663.0,RS,Capão do Leão ,4567,25462.0,1033,1033.0,0.22618786949857675
4691,4304671.0,RS,Capivari do Sul ,1351,4793.0,262,262.0,0.19393042190969653
4692,4304689.0,RS,Capela de Santana ,1851,12183.0,501,501.0,0.2706645056726094
4693,4304697.0,RS,Capitão ,568,2770.0,185,185.0,0.3257042253521127
4694,4304705.0,RS,Carazinho ,19381,62413.0,1475,1475.0,0.07610546411433879
4695,4304713.0,RS,Caraá ,1319,8426.0,277,277.0,0.2100075815011372
4696,4304804.0,RS,Carlos Barbosa ,16721,30630.0,688,688.0,0.04114586448178937
4697,4304853.0,RS,Carlos Gomes ,234,1327.0,125,125.0,0.5341880341880342
4698,4304903.0,RS,Casca ,4070,9070.0,385,385.0,0.0945945945945946
4699,4304952.0,RS,Caseiros ,676,3228.0,193,193.0,0.28550295857988167
4700,4305009.0,RS,Catuípe ,1545,8631.0,489,489.0,0.31650485436893205
4701,4305108.0,RS,Caxias do Sul ,211040,523716.0,7004,7004.0,0.033188021228203184
4702,4305116.0,RS,Centenário ,391,2865.0,149,149.0,0.38107416879795397
4703,4305124.0,RS,Cerrito ,580,6005.0,327,327.0,0.5637931034482758
4704,4305132.0,RS,Cerro Branco ,513,4720.0,231,231.0,0.4502923976608187
4705,4305157.0,RS,Cerro Grande ,366,2281.0,198,198.0,0.5409836065573771
4706,4305173.0,RS,Cerro Grande do Sul ,1414,12579.0,424,424.0,0.29985855728429983
4707,4305207.0,RS,Cerro Largo ,4221,14243.0,427,427.0,0.1011608623548922
4708,4305306.0,RS,Chapada ,2709,9211.0,414,414.0,0.15282392026578073
4709,4305355.0,RS,Charqueadas ,8765,41705.0,1185,1185.0,0.1351968054763263
4710,4305371.0,RS,Charrua ,331,3228.0,156,156.0,0.47129909365558914
4711,4305405.0,RS,Chiapetta ,993,3684.0,332,332.0,0.33434038267875127
4712,4305439.0,RS,Chuí ,2857,6832.0,397,397.0,0.13895694784739238
4713,4305447.0,RS,Chuvisca ,535,5518.0,274,274.0,0.5121495327102804
4714,4305454.0,RS,Cidreira ,2780,16897.0,1009,1009.0,0.36294964028776977
4715,4305504.0,RS,Ciríaco ,960,4693.0,193,193.0,0.20104166666666667
4716,4305587.0,RS,Colinas ,596,2466.0,137,137.0,0.22986577181208054
4717,4305603.0,RS,Colorado ,717,3088.0,215,215.0,0.299860529986053
4718,4305702.0,RS,Condor ,2519,6766.0,285,285.0,0.11314013497419612
4719,4305801.0,RS,Constantina ,2857,9903.0,385,385.0,0.13475673783689185
4720,4305835.0,RS,Coqueiro Baixo ,211,1490.0,112,112.0,0.5308056872037915
4721,4305850.0,RS,Coqueiros do Sul ,438,2267.0,187,187.0,0.4269406392694064
4722,4305871.0,RS,Coronel Barros ,663,2521.0,175,175.0,0.26395173453996984
4723,4305900.0,RS,Coronel Bicaco ,1205,7213.0,274,274.0,0.22738589211618257
4724,4305934.0,RS,Coronel Pilar ,244,1602.0,86,86.0,0.3524590163934426
4725,4305959.0,RS,Cotiporã ,1074,3824.0,199,199.0,0.18528864059590316
4726,4305975.0,RS,Coxilha ,765,2731.0,241,241.0,0.3150326797385621
4727,4306007.0,RS,Crissiumal ,3121,13269.0,514,514.0,0.16469080422941365
4728,4306056.0,RS,Cristal ,3012,8121.0,295,295.0,0.09794156706507304
4729,,,,,,,,
4730,,,,,,,,
4731,4306130.0,RS,Cruzaltense ,267,1765.0,151,151.0,0.5655430711610487
4732,4306205.0,RS,Cruzeiro do Sul ,3771,12457.0,386,386.0,0.10236011667992576
4733,4306304.0,RS,David Canabarro ,1045,4732.0,268,268.0,0.25645933014354066
4734,4306320.0,RS,Derrubadas ,413,2718.0,168,168.0,0.4067796610169492
4735,4306353.0,RS,Dezesseis de Novembro ,232,2331.0,159,159.0,0.6853448275862069
4736,4306379.0,RS,Dilermando de Aguiar ,430,2991.0,176,176.0,0.40930232558139534
4737,4306403.0,RS,Dois Irmãos ,15098,33547.0,811,811.0,0.05371572393694529
4738,4306429.0,RS,Dois Irmãos das Missões ,329,1992.0,227,227.0,0.6899696048632219
4739,4306452.0,RS,Dois Lajeados ,947,3410.0,132,132.0,0.13938753959873285
4740,4306502.0,RS,Dom Feliciano ,1463,15556.0,647,647.0,0.44224196855775805
4741,4306551.0,RS,Dom Pedro de Alcântara ,517,2520.0,172,172.0,0.33268858800773693
4742,4306601.0,RS,Dom Pedrito ,7015,38222.0,1323,1323.0,0.18859586600142553
4743,4306700.0,RS,Dona Francisca ,494,2958.0,178,178.0,0.3603238866396761
4744,4306734.0,RS,Doutor Maurício Cardoso ,686,4380.0,220,220.0,0.3206997084548105
4745,4306759.0,RS,Doutor Ricardo ,478,1967.0,111,111.0,0.23221757322175732
4746,4306767.0,RS,Eldorado do Sul ,20906,42490.0,1209,1209.0,0.05783028795561083
4747,4306809.0,RS,Encantado ,10595,23047.0,478,478.0,0.045115620575743275
4748,4306908.0,RS,Encruzilhada do Sul ,3890,26039.0,800,800.0,0.20565552699228792
4749,4306924.0,RS,Engenho Velho ,227,932.0,149,149.0,0.6563876651982379
4750,4306932.0,RS,Entre,1608,8350.0,327,327.0,0.20335820895522388
4751,4306957.0,RS,Entre Rios do Sul ,530,2724.0,180,180.0,0.33962264150943394
4752,4306973.0,RS,Erebango ,442,2978.0,167,167.0,0.3778280542986425
4753,4307005.0,RS,Erechim ,51949,107368.0,2802,2802.0,0.053937515640339564
4754,4307054.0,RS,Ernestina ,832,3171.0,229,229.0,0.27524038461538464
4755,4307104.0,RS,Herval ,843,6807.0,383,383.0,0.4543297746144721
4756,4307203.0,RS,Erval Grande ,873,4780.0,249,249.0,0.2852233676975945
4757,4307302.0,RS,Erval Seco ,1083,6697.0,269,269.0,0.24838411819021236
4758,4307401.0,RS,Esmeralda ,642,3291.0,208,208.0,0.32398753894080995
4759,4307450.0,RS,Esperança do Sul ,482,2846.0,212,212.0,0.43983402489626555
4760,4307500.0,RS,Espumoso ,4546,15594.0,528,528.0,0.1161460624725033
4761,4307559.0,RS,Estação ,1959,5924.0,200,200.0,0.10209290454313426
4762,4307609.0,RS,Estância Velha ,17277,51292.0,1320,1320.0,0.07640215315158881
4763,4307708.0,RS,Esteio ,24988,83352.0,2544,2544.0,0.10180886825676325
4764,4307807.0,RS,Estrela ,15214,34669.0,1069,1069.0,0.0702642303141843
4765,4307815.0,RS,Estrela Velha ,562,3646.0,232,232.0,0.4128113879003559
4766,4307831.0,RS,Eugênio de Castro ,438,2310.0,172,172.0,0.3926940639269406
4767,4307864.0,RS,Fagundes Varela ,791,2750.0,137,137.0,0.1731984829329962
4768,4307906.0,RS,Farroupilha ,33315,73758.0,1505,1505.0,0.04517484616539096
4769,4308003.0,RS,Faxinal do Soturno ,2279,6651.0,243,243.0,0.1066257130320316
4770,4308052.0,RS,Faxinalzinho ,369,2256.0,168,168.0,0.45528455284552843
4771,4308078.0,RS,Fazenda Vilanova ,1007,4680.0,189,189.0,0.18768619662363456
4772,4308102.0,RS,Feliz ,5072,13728.0,486,486.0,0.09582018927444795
4773,4308201.0,RS,Flores da Cunha ,16775,31352.0,686,686.0,0.04089418777943368
4774,4308250.0,RS,Floriano Peixoto ,271,1709.0,162,162.0,0.5977859778597786
4775,4308300.0,RS,Fontoura Xavier ,1779,10181.0,443,443.0,0.24901630129286115
4776,4308409.0,RS,Formigueiro ,846,6569.0,328,328.0,0.3877068557919622
4777,4308433.0,RS,Forquetinha ,442,2389.0,178,178.0,0.40271493212669685
4778,4308458.0,RS,Fortaleza dos Valos ,970,4252.0,314,314.0,0.3237113402061856
4779,4308508.0,RS,Frederico Westphalen ,12756,31675.0,1078,1078.0,0.08450925054876136
4780,4308607.0,RS,Garibaldi ,20607,35794.0,700,700.0,0.03396903964672199
4781,4308656.0,RS,Garruchos ,375,2851.0,247,247.0,0.6586666666666666
