,nm_municipio,0,sg_uf
3326,PAIM FILHO,0.2283290298782737,RS
3327,PAINEIRAS,0.08600148920327624,MG
3328,PAINEL,0.3052516411378556,SC
3329,PAINS,0.03814298169136879,MG
3330,PAIVA,0.012229539040451553,MG
3331,PAIÇANDU,0.5681044584565593,PR
3332,PAJEÚ DO PIAUÍ,0.05130890052356021,PI
3333,PALESTINA,0.37658349328214974,AL
3334,PALESTINA DE GOIÁS,0.3129222972972973,GO
3335,PALESTINA DO PARÁ,0.022770398481973434,PA
3336,PALHANO,0.49628037692180527,CE
3337,PALHOÇA,0.39801367470180166,SC
3338,PALMA,0.39665111172110895,MG
3339,PALMA SOLA,0.40779419256240446,SC
3340,PALMARES,0.16303964757709252,PE
3341,PALMARES DO SUL,0.3403935706774823,RS
3342,PALMARES PAULISTA,0.46551724137931033,SP
3343,PALMAS,0.2749140100186985,PR
3344,PALMAS DE MONTE ALTO,0.1979058579379304,BA
3345,PALMEIRA,0.23323086226881015,PR
3346,PALMEIRA D'OESTE,0.45408163265306123,SP
3347,PALMEIRA DAS MISSÕES,0.16245839550097554,RS
3348,PALMEIRA DO PIAUÍ,0.23363243602525757,PI
3349,PALMEIRA DOS ÍNDIOS,0.20767531032689934,AL
3350,PALMEIRAIS,0.5594834333420298,PI
3351,PALMEIRANTE,0.34273127753303967,TO
3352,PALMEIRAS,0.36296879097823237,BA
3353,PALMEIRAS DE GOIÁS,0.07414648819371333,GO
3354,PALMEIRAS DO TOCANTINS,0.29955456570155903,TO
3355,PALMEIRINA,0.24369085173501578,PE
3356,PALMEIRÂNDIA,0.6601931330472103,MA
3357,PALMEIRÓPOLIS,0.6216140742809271,TO
3358,PALMELO,0.2361111111111111,GO
3359,PALMINÓPOLIS,0.1544885177453027,GO
3360,PALMITAL,0.42112460343507274,PR
3361,PALMITINHO,0.3559065339679792,RS
3362,PALMITOS,0.46227293898462973,SC
3363,PALMÁCIA,0.2830928202387315,CE
3364,PALMÓPOLIS,0.10112359550561797,MG
3365,PALOTINA,0.6432546536173479,PR
3366,PANAMBI,0.0956461961503208,RS
3367,PANAMÁ,0.48518518518518516,GO
3368,PANCAS,0.12718253968253967,ES
3369,PANELAS,0.5346585998271391,PE
3370,PANORAMA,0.3843067320552831,SP
3371,PANTANO GRANDE,0.1263408820023838,RS
3372,PAPAGAIOS,0.21664070612668743,MG
3373,PAPANDUVA,0.44481605351170567,SC
3374,PAQUETÁ,0.6998804304503786,PI
3375,PARACAMBI,0.21360525962699584,RJ
3376,PARACATU,0.20169861803186137,MG
3377,PARACURU,0.31335072595281305,CE
3378,PARAGOMINAS,0.020009826253964,PA
3379,PARAGUAÇU,0.09193801149225143,MG
3380,PARAGUAÇU PAULISTA,0.4201968335472828,SP
3381,PARAIBANO,0.5956478977133022,MA
3382,PARAIBUNA,0.15734383792909398,SP
3383,PARAIPABA,0.6646203554119547,CE
3384,PARAISÓPOLIS,0.47222499252019545,MG
3385,PARAMBU,0.9125400058190283,CE
3386,PARAMIRIM,0.4639063516150011,BA
3387,PARAMOTI,0.380468404772426,CE
3388,PARANACITY,0.4911046752172114,PR
3389,PARANAGUÁ,0.14773827638677547,PR
3390,PARANAIGUARA,0.514832162373146,GO
3391,PARANAPANEMA,0.4648965434756608,SP
3392,PARANAPOEMA,0.2943100065402224,PR
3393,PARANAPUÃ,0.4810126582278481,SP
3394,PARANATAMA,0.41674333026678934,PE
3395,PARANATINGA,0.27403846153846156,MT
3396,PARANAVAÍ,0.12316357662520536,PR
3397,PARANAÍBA,0.13466895221769873,MS
3398,PARANAÍTA,0.28562259306803595,MT
3399,PARANHOS,0.31655255739025373,MS
3400,PARANÁ,0.6883802816901409,RN
3401,PARANÃ,0.4485120959109398,TO
3402,PARAOPEBA,0.3857741331669489,MG
3403,PARAPUÃ,0.6095095469861476,SP
3404,PARARI,0.35862516212710766,PB
3405,PARATINGA,0.03595794204992375,BA
3406,PARATY,0.41531143536671594,RJ
3407,PARAUAPEBAS,0.03378135645710746,PA
3408,PARAZINHO,0.0032098044937262913,RN
3409,PARAÍ,0.3813143697891123,RS
3410,PARAÍBA DO SUL,0.5542180185344415,RJ
3411,PARAÍSO,0.29372236958443854,SC
3412,PARAÍSO DAS ÁGUAS,0.12830349531116794,MS
3413,PARAÍSO DO NORTE,0.25743509047993707,PR
3414,PARAÍSO DO SUL,0.10885139819736538,RS
3415,PARAÍSO DO TOCANTINS,0.27982883869041697,TO
3416,PARAÚ,0.003130434782608696,RN
3417,PARAÚNA,0.22212528354562905,GO
3418,PARDINHO,0.5674000619770685,SP
3419,PARECI NOVO,0.2802303262955854,RS
3420,PARECIS,0.4074741107609185,RO
3421,PARELHAS,0.1891865936809757,RN
3422,PARICONHA,0.46439317953861586,AL
3423,PARINTINS,0.17685161107302427,AM
3424,PARIPIRANGA,0.5021031313288674,BA
3425,PARIPUEIRA,0.17331834363874837,AL
3426,PARIQUERA-AÇU,0.37540523017073696,SP
3427,PARISI,0.5350765306122449,SP
3428,PARNAGUÁ,0.32254138266796495,PI
3429,PARNAMIRIM,0.13514318698097047,PE
3430,PARNARAMA,0.4280245022970903,MA
3431,PARNAÍBA,0.41511347979469165,PI
3432,PAROBÉ,0.4358803465715294,RS
3433,PARÁ DE MINAS,0.09463994060876021,MG
3434,PASSA E FICA,0.012678288431061807,RN
3435,PASSA QUATRO,0.33770533554055776,MG
3436,PASSA SETE,0.08404185742315239,RS
3437,PASSA TEMPO,0.2499416569428238,MG
3438,PASSA VINTE,0.039285714285714285,MG
3439,PASSABÉM,0.346483704974271,MG
3440,PASSAGEM,0.10790697674418605,PB
3441,PASSAGEM FRANCA,0.5932919582728113,MA
3442,PASSAGEM FRANCA DO PIAUÍ,0.28924914675767915,PI
3443,PASSIRA,0.335008038585209,PE
3444,PASSO DE CAMARAGIBE,0.35475499923675774,AL
3445,PASSO DE TORRES,0.5567233384853169,SC
3446,PASSO DO SOBRADO,0.08429530201342282,RS
3447,PASSO FUNDO,0.11771961366392106,RS
3448,PASSOS,0.15485999675459317,MG
3449,PASSOS MAIA,0.3296842105263158,SC
3450,PASTOS BONS,0.47908504991785666,MA
3451,PATIS,0.4536698771172368,MG
3452,PATO BRAGADO,0.7011566114410753,PR
3453,PATO BRANCO,0.3499665792585737,PR
3454,PATOS,0.029819237366407177,PB
3455,PATOS DE MINAS,0.020924888697400546,MG
3456,PATOS DO PIAUÍ,0.594704684317719,PI
3457,PATROCÍNIO,0.458404252533452,MG
3458,PATROCÍNIO DO MURIAÉ,0.4331444759206799,MG
3459,PATROCÍNIO PAULISTA,0.37605303134926116,SP
3460,PATU,0.3846291651737728,RN
3461,PATY DO ALFERES,0.2109426499670402,RJ
3462,PAU BRASIL,0.0651236668935784,BA
3463,PAU D'ARCO,0.1622432859399684,PA
3464,PAU D'ARCO DO PIAUÍ,0.6139630390143738,PI
3465,PAU DOS FERROS,0.15452261306532664,RN
3466,PAUDALHO,0.28365742656185355,PE
3467,PAUINI,0.23475434907283502,AM
3468,PAULA CÂNDIDO,0.35776122407892086,MG
3469,PAULA FREITAS,0.38927507447864945,PR
3470,PAULICÉIA,0.34177215189873417,SP
3471,PAULINO NEVES,0.5079181151023561,MA
3472,PAULISTA,0.2781025603829695,PB
3473,PAULISTANA,0.3315387100247658,PI
3474,PAULISTAS,0.21014492753623187,MG
3475,PAULISTÂNIA,0.3085867620751342,SP
3476,PAULO AFONSO,0.6015681783142083,BA
3477,PAULO BENTO,0.13611859838274934,RS
3478,PAULO DE FARIA,0.6147850732168163,SP
3479,PAULO FRONTIN,0.08531898539584935,PR
3480,PAULO JACINTO,0.24918831168831168,AL
3481,PAULO LOPES,0.5329081632653061,SC
3482,PAULO RAMOS,0.5180160625135664,MA
3483,PAULÍNIA,0.43770174306003873,SP
3484,PAVERAMA,0.30629568497995757,RS
3485,PAVUSSU,0.025328330206378986,PI
3486,PAVÃO,0.4550930996714129,MG
3487,PAÇO DO LUMIAR,0.18078902229845625,MA
3488,PEABIRU,0.17643558464742637,PR
3489,PEDERNEIRAS,0.2673168292073018,SP
3490,PEDRA,0.42591016548463356,PE
3491,PEDRA AZUL,0.0811973986228003,MG
3492,PEDRA BELA,0.2945139557266602,SP
3493,PEDRA BONITA,0.14532445102393288,MG
3494,PEDRA BRANCA,0.774145810663765,CE
3495,PEDRA BRANCA DO AMAPARI,0.07912234042553191,AP
3496,PEDRA DO ANTA,0.13444676409185805,MG
3497,PEDRA DO INDAIÁ,0.04478897502153316,MG
3498,PEDRA DOURADA,0.09712230215827339,MG
3499,PEDRA GRANDE,0.023291332569683087,RN
3500,PEDRA LAVRADA,0.27788649706457924,PB
3501,PEDRA MOLE,0.3564453125,SE
3502,PEDRA PRETA,0.29525271351825455,MT
3503,PEDRALVA,0.2815918820358332,MG
3504,PEDRANÓPOLIS,0.5136217948717948,SP
3505,PEDRAS ALTAS,0.03395953757225433,RS
3506,PEDRAS DE FOGO,0.6140009722897424,PB
3507,PEDRAS DE MARIA DA CRUZ,0.3943568095978671,MG
3508,PEDRAS GRANDES,0.7237896203413445,SC
3509,PEDREGULHO,0.27777091313480784,SP
3510,PEDREIRA,0.551849789969128,SP
3511,PEDREIRAS,0.3031390134529148,MA
3512,PEDRINHAS,0.2159791370317686,SE
3513,PEDRINHAS PAULISTA,0.5581151832460733,SP
3514,PEDRINÓPOLIS,0.33476190476190476,MG
3515,PEDRO AFONSO,0.2894919972164231,TO
3516,PEDRO ALEXANDRE,0.853449879114748,BA
3517,PEDRO AVELINO,0.3845785440613027,RN
3518,PEDRO CANÁRIO,0.13528678304239403,ES
3519,PEDRO DE TOLEDO,0.2878293054648378,SP
3520,PEDRO DO ROSÁRIO,0.4214197000095538,MA
3521,PEDRO GOMES,0.12171779141104294,MS
3522,PEDRO II,0.37739982703949265,PI
3523,PEDRO LAURENTINO,0.8202947845804989,PI
3524,PEDRO LEOPOLDO,0.2805361733382299,MG
3525,PEDRO OSÓRIO,0.12094326406724258,RS
3526,PEDRO RÉGIS,0.7915180340864051,PB
3527,PEDRO TEIXEIRA,0.005040957781978576,MG
3528,PEDRO VELHO,0.019265232974910396,RN
3529,PEDRÃO,0.2842253521126761,BA
3530,PEIXE,0.28850598865307836,TO
3531,PEIXE-BOI,0.01141640866873065,PA
3532,PEIXOTO DE AZEVEDO,0.29646215853112406,MT
3533,PEJUÇARA,0.10933660933660934,RS
3534,PELOTAS,0.06851065188923312,RS
3535,PENAFORTE,0.8749160886104274,CE
3536,PENALVA,0.43032298745883835,MA
3537,PENDÊNCIAS,0.2951503813498345,RN
3538,PENEDO,0.31072239284283615,AL
3539,PENHA,0.2863018597997139,SC
3540,PENTECOSTE,0.32338332218932087,CE
3541,PENÁPOLIS,0.3632313854677498,SP
3542,PEQUERI,0.393385982230997,MG
3543,PEQUI,0.3168,MG
3544,PEQUIZEIRO,0.20666666666666667,TO
3545,PERDIGÃO,0.03892893923789907,MG
3546,PERDIZES,0.47292736610418196,MG
3547,PERDÕES,0.4631350069183633,MG
3548,PEREIRA BARRETO,0.3381890415494124,SP
3549,PEREIRAS,0.46920821114369504,SP
3550,PEREIRO,0.41151262450776,CE
3551,PERI MIRIM,0.4523617604384975,MA
3552,PERIQUITO,0.5369897959183674,MG
3553,PERITIBA,0.27401646843549865,SC
3554,PERITORÓ,0.26781812506502967,MA
3555,PEROBAL,0.5032258064516129,PR
3556,PEROLÂNDIA,0.26605504587155965,GO
3557,PERUÍBE,0.25738886800833705,SP
3558,PESCADOR,0.5931525122276567,MG
3559,PESCARIA BRAVA,0.6458733205374281,SC
3560,PESQUEIRA,0.19076745943223114,PE
3561,PETROLINA,0.35158621327211376,PE
3562,PETROLINA DE GOIÁS,0.15390749601275916,GO
3563,PETROLÂNDIA,0.2674448633851557,PE
3564,PETRÓPOLIS,0.3858344551521756,RJ
3565,PEÇANHA,0.38726864834548513,MG
3566,PIACATU,0.5601111883252259,SP
3567,PIANCÓ,0.32002009545340365,PB
3568,PIATÃ,0.20116487455197132,BA
3569,PIAU,0.017196456487754037,MG
3570,PIAÇABUÇU,0.6184346796863441,AL
3571,PICADA CAFÉ,0.4201388888888889,RS
3572,PICOS,0.3951177805949468,PI
3573,PICUÍ,0.09111012826183104,PB
3574,PIEDADE,0.2690324659631032,SP
3575,PIEDADE DE CARATINGA,0.36545079146593257,MG
3576,PIEDADE DE PONTE NOVA,0.027353177795655673,MG
3577,PIEDADE DO RIO GRANDE,0.05948103792415169,MG
3578,PIEDADE DOS GERAIS,0.5214953271028038,MG
3579,PILAR,0.42949280222898717,AL
3580,PILAR DE GOIÁS,0.5103305785123967,GO
3581,PILAR DO SUL,0.31637232194557036,SP
3582,PILÃO ARCADO,0.4370887337986042,BA
3583,PILÕES,0.45132743362831856,PB
3584,PILÕEZINHOS,0.3098478783026421,PB
3585,PIMENTA,0.2624445539674717,MG
3586,PIMENTA BUENO,0.21140334514704967,RO
3587,PIMENTEIRAS,0.7425979804894746,PI
3588,PIMENTEIRAS DO OESTE,0.20994475138121546,RO
3589,PINDAMONHANGABA,0.18015673606125868,SP
3590,PINDARÉ-MIRIM,0.33392010832769126,MA
3591,PINDAÍ,0.5842759391146488,BA
3592,PINDOBA,0.08898847631241998,AL
3593,PINDOBAÇU,0.43275114028256756,BA
3594,PINDORAMA,0.19171842650103518,SP
3595,PINDORAMA DO TOCANTINS,0.29330254041570436,TO
3596,PINDORETAMA,0.44483437473251736,CE
3597,PINGO D'ÁGUA,0.052452025586353944,MG
3598,PINHAIS,0.16041519226232603,PR
3599,PINHAL,0.2671232876712329,RS
3600,PINHAL DA SERRA,0.15609756097560976,RS
3601,PINHAL DE SÃO BENTO,0.6289198606271778,PR
3602,PINHAL GRANDE,0.13144517066085692,RS
3603,PINHALZINHO,0.2545117428924598,SC
3604,PINHALÃO,0.3452040551078763,PR
3605,PINHEIRAL,0.40583554376657827,RJ
3606,PINHEIRINHO DO VALE,0.23180914512922465,RS
3607,PINHEIRO,0.4804302029049784,MA
3608,PINHEIRO MACHADO,0.07697800628391888,RS
3609,PINHEIRO PRETO,0.4229144667370644,SC
3610,PINHEIROS,0.06279449075752085,ES
3611,PINHÃO,0.15699416925508147,PR
3612,PINTADAS,0.03867290860981071,BA
3613,PINTO BANDEIRA,0.5279085406859448,RS
3614,PINTÓPOLIS,0.18951941352158566,MG
3615,PIO IX,0.25894011202068073,PI
3616,PIO XII,0.33169824086603517,MA
3617,PIQUEROBI,0.20194274028629858,SP
3618,PIQUET CARNEIRO,0.8124721603563474,CE
3619,PIQUETE,0.2794882609306903,SP
3620,PIRACAIA,0.24020416175893208,SP
3621,PIRACANJUBA,0.23954811577471757,GO
3622,PIRACEMA,0.24184566428003182,MG
3623,PIRACICABA,0.17048022927977258,SP
3624,PIRACURUCA,0.3827784315082716,PI
3625,PIRAJU,0.4261910171930622,SP
3626,PIRAJUBA,0.4998046111762407,MG
3627,PIRAJUÍ,0.5729635693819075,SP
3628,PIRAMBU,0.318297331639136,SE
3629,PIRANGA,0.08410558831788824,MG
3630,PIRANGI,0.36934773909563823,SP
3631,PIRANGUINHO,0.35661764705882354,MG
3632,PIRANGUÇU,0.18996865203761756,MG
3633,PIRANHAS,0.45495082768309814,AL
3634,PIRAPEMAS,0.6790750141003948,MA
3635,PIRAPETINGA,0.3700373260943332,MG
3636,PIRAPORA,0.2256449422946368,MG
3637,PIRAPORA DO BOM JESUS,0.2656033287101248,SP
3638,PIRAPOZINHO,0.286328125,SP
3639,PIRAPÓ,0.2163554410817772,RS
3640,PIRAQUARA,0.25255217634672283,PR
3641,PIRAQUÊ,0.45304496300512237,TO
3642,PIRASSUNUNGA,0.5536635260898378,SP
3643,PIRATINI,0.21753246753246752,RS
3644,PIRATININGA,0.5592675875361388,SP
3645,PIRATUBA,0.4575206611570248,SC
3646,PIRAÍ,0.5523015388787201,RJ
3647,PIRAÍ DO NORTE,0.4535871156661786,BA
3648,PIRAÍ DO SUL,0.17626784835056622,PR
3649,PIRAÚBA,0.2779101159282198,MG
3650,PIRENÓPOLIS,0.23602015113350125,GO
3651,PIRES DO RIO,0.20332309630679582,GO
3652,PIRES FERREIRA,0.05208541209339453,CE
3653,PIRIPIRI,0.061306191687871076,PI
3654,PIRIPÁ,0.3931034482758621,BA
3655,PIRITIBA,0.3598036748049333,BA
3656,PIRPIRITUBA,0.34761350407450525,PB
3657,PITANGA,0.4658151765589782,PR
3658,PITANGUEIRAS,0.5237854251012146,PR
3659,PITANGUI,0.5087552201626493,MG
3660,PITIMBU,0.2507494269088344,PB
3661,PIUM,0.3328526103259302,TO
3662,PIUMHI,0.2099443811566039,MG
3663,PIÇARRA,0.002932551319648094,PA
3664,PIÊN,0.17493667113693936,PR
3665,PIÚMA,0.11600656198734474,ES
3666,PLACAS,0.01694915254237288,PA
3667,PLANALTINA,0.07690624316128428,GO
3668,PLANALTINA DO PARANÁ,0.11775043936731107,PR
3669,PLANALTINO,0.07518604054400821,BA
3670,PLANALTO,0.3124481953130887,BA
3671,PLANALTO ALEGRE,0.466786355475763,SC
3672,PLANALTO DA SERRA,0.42342342342342343,MT
3673,PLANURA,0.1366817620419926,MG
3674,PLATINA,0.39299397920087575,SP
3675,PLÁCIDO DE CASTRO,0.057934218118869014,AC
3676,POCINHOS,0.3490108249346771,PB
3677,POCONÉ,0.12986745415836826,MT
3678,POCRANE,0.459325191471745,MG
3679,POJUCA,0.15917914586799778,BA
3680,POLONI,0.6314487632508834,SP
3681,POMBAL,0.03747141265466487,PB
3682,POMBOS,0.37271952259164537,PE
3683,POMERODE,0.0438871473354232,SC
3684,POMPÉIA,0.49321093899407153,SP
3685,POMPÉU,0.1408569028283394,MG
3686,PONGAÍ,0.7473118279569892,SP
3687,PONTA DE PEDRAS,0.14687619777692604,PA
3688,PONTA GROSSA,0.05189939160112776,PR
3689,PONTA PORÃ,0.10044458642813407,MS
3690,PONTAL,0.6264434180138568,SP
3691,PONTAL DO ARAGUAIA,0.12609151239958086,MT
3692,PONTAL DO PARANÁ,0.32603030595502364,PR
3693,PONTALINA,0.26964285714285713,GO
3694,PONTALINDA,0.28551203397829167,SP
3695,PONTE ALTA,0.31175149700598803,SC
3696,PONTE ALTA DO BOM JESUS,0.36828309305373524,TO
3697,PONTE ALTA DO NORTE,0.3546607832322118,SC
3698,PONTE ALTA DO TOCANTINS,0.27613469985358713,TO
3699,PONTE BRANCA,0.19858781994704325,MT
3700,PONTE NOVA,0.04242095754290876,MG
3701,PONTE PRETA,0.3543428132205995,RS
3702,PONTE SERRADA,0.33454018826937004,SC
3703,PONTES E LACERDA,0.5519073721892829,MT
3704,PONTES GESTAL,0.46908182386008745,SP
3705,PONTO BELO,0.2237638748738648,ES
3706,PONTO CHIQUE,0.27327586206896554,MG
3707,PONTO DOS VOLANTES,0.1844817134774702,MG
3708,PONTO NOVO,0.2407936269352172,BA
3709,PONTÃO,0.1402053712480253,RS
3710,POPULINA,0.3546399691952253,SP
3711,PORANGA,0.22226304188096987,CE
3712,PORANGABA,0.36643922163254994,SP
3713,PORANGATU,0.47640028360174214,GO
3714,PORCIÚNCULA,0.5577834487787094,RJ
3715,PORECATU,0.4814297682211673,PR
3716,PORTALEGRE,0.5260826771653543,RN
3717,PORTEIRAS,0.534999393424724,CE
3718,PORTEIRINHA,0.14272151898734178,MG
3719,PORTEIRÃO,0.35054617676266137,GO
3720,PORTEL,0.02785605896379796,PA
3721,PORTELÂNDIA,0.24560570071258908,GO
3722,PORTO,0.541952707856598,PI
3723,PORTO ACRE,0.20014890184886464,AC
3724,PORTO ALEGRE,0.19226083962618093,RS
3725,PORTO ALEGRE DO NORTE,0.1824981301421092,MT
3726,PORTO ALEGRE DO PIAUÍ,0.031201248049921998,PI
3727,PORTO ALEGRE DO TOCANTINS,0.1987179487179487,TO
3728,PORTO AMAZONAS,0.5434962717481359,PR
3729,PORTO BARREIRO,0.42521083000443854,PR
3730,PORTO BELO,0.249457386774707,SC
3731,PORTO CALVO,0.23254751461988304,AL
3732,PORTO DA FOLHA,0.1821028105431775,SE
3733,PORTO DE MOZ,0.23381169058452922,PA
3734,PORTO DE PEDRAS,0.2081392498161314,AL
3735,PORTO DO MANGUE,0.005291005291005291,RN
3736,PORTO DOS GAÚCHOS,0.045286125977768626,MT
3737,PORTO ESPERIDIÃO,0.4992981752556647,MT
3738,PORTO ESTRELA,0.3005547150781644,MT
3739,PORTO FELIZ,0.43005478967833155,SP
3740,PORTO FERREIRA,0.3528666820170389,SP
3741,PORTO FIRME,0.15272221255870586,MG
3742,PORTO FRANCO,0.8164016736401674,MA
3743,PORTO GRANDE,0.17302407387050675,AP
3744,PORTO LUCENA,0.47971893963589907,RS
3745,PORTO MAUÁ,0.3753631609529343,RS
3746,PORTO MURTINHO,0.02000727537286286,MS
3747,PORTO NACIONAL,0.31238086986657426,TO
3748,PORTO REAL,0.22844749683715887,RJ
3749,PORTO REAL DO COLÉGIO,0.24960331990723789,AL
3750,PORTO RICO,0.4148520379676159,PR
3751,PORTO RICO DO MARANHÃO,0.4547018348623853,MA
3752,PORTO SEGURO,0.4843821878737694,BA
3753,PORTO UNIÃO,0.48221590515149415,SC
3754,PORTO VELHO,0.1435605409783756,RO
3755,PORTO VERA CRUZ,0.45508474576271185,RS
3756,PORTO VITÓRIA,0.15873721654068476,PR
3757,PORTO WALTER,0.4130729590452943,AC
3758,PORTO XAVIER,0.10121223782951703,RS
3759,PORTÃO,0.31258295726041946,RS
3760,POSSE,0.27810374716628883,GO
3761,POTENGI,0.542247191011236,CE
3762,POTIM,0.34904013961605584,SP
3763,POTIRAGUÁ,0.7366148531951641,BA
3764,POTIRENDABA,0.45967634077838704,SP
3765,POTIRETAMA,0.23179544191217344,CE
3766,POTÉ,0.16275452488687783,MG
3767,POUSO ALEGRE,0.24500500362331343,MG
3768,POUSO ALTO,0.15194244604316548,MG
3769,POUSO NOVO,0.06583969465648855,RS
3770,POUSO REDONDO,0.18116628331754836,SC
3771,POXORÉU,0.14890957077371858,MT
3772,POÁ,0.4236050724637681,SP
3773,POÇO BRANCO,0.04078572499625131,RN
3774,POÇO DANTAS,0.734125171311101,PB
3775,POÇO DAS ANTAS,0.4773662551440329,RS
3776,POÇO DAS TRINCHEIRAS,0.08481778068311815,AL
3777,POÇO DE JOSÉ DE MOURA,0.6667974882260597,PB
3778,POÇO FUNDO,0.07322080291970803,MG
3779,POÇO REDONDO,0.19600621982158933,SE
3780,POÇO VERDE,0.13661251234180055,SE
3781,POÇOS DE CALDAS,0.04208930175040853,MG
3782,POÇÃO,0.4116604642920432,PE
3783,POÇÃO DE PEDRAS,0.7322131234712326,MA
3784,POÇÕES,0.4797103798562706,BA
3785,PRACINHA,0.26479438314944836,SP
3786,PRACUÚBA,0.21531322505800465,AP
3787,PRADO,0.6527828301200437,BA
3788,PRADO FERREIRA,0.7136150234741784,PR
3789,PRADOS,0.016652249134948095,MG
3790,PRADÓPOLIS,0.6403477432416339,SP
3791,PRAIA GRANDE,0.34269194035501327,SC
3792,PRAIA NORTE,0.3977207977207977,TO
3793,PRAINHA,0.038981362925024896,PA
3794,PRANCHITA,0.3931598947676118,PR
3795,PRATA,0.15383612541555308,MG
3796,PRATA DO PIAUÍ,0.24387855044074436,PI
3797,PRATINHA,0.3953362255965293,MG
3798,PRATÁPOLIS,0.2005271695052717,MG
3799,PRATÂNIA,0.625140712945591,SP
3800,PRESIDENTE ALVES,0.35994930291508237,SP
3801,PRESIDENTE BERNARDES,0.23448887138073665,MG
3802,PRESIDENTE CASTELLO BRANCO,0.5828427249789739,SC
3803,PRESIDENTE CASTELO BRANCO,0.5715358618099887,PR
3804,PRESIDENTE DUTRA,0.2891611973140104,BA
3805,PRESIDENTE EPITÁCIO,0.23864880362821247,SP
3806,PRESIDENTE FIGUEIREDO,0.3233024089810556,AM
3807,PRESIDENTE GETÚLIO,0.12838855421686746,SC
3808,PRESIDENTE JUSCELINO,0.5042542542542543,MA
3809,PRESIDENTE JÂNIO QUADROS,0.04714724974376495,BA
3810,PRESIDENTE KENNEDY,0.1054287962234461,ES
3811,PRESIDENTE KUBITSCHEK,0.4548139397519197,MG
3812,PRESIDENTE LUCENA,0.4803975704030922,RS
3813,PRESIDENTE MÉDICI,0.3165907903574894,MA
3814,PRESIDENTE NEREU,0.09781843771991555,SC
3815,PRESIDENTE OLEGÁRIO,0.2583233052547132,MG
3816,PRESIDENTE PRUDENTE,0.13792971331692225,SP
3817,PRESIDENTE SARNEY,0.2378646652947585,MA
3818,PRESIDENTE TANCREDO NEVES,0.33030523255813954,BA
3819,PRESIDENTE VARGAS,0.5990558084640027,MA
3820,PRESIDENTE VENCESLAU,0.13195822454308093,SP
3821,PRIMAVERA,0.19860295284965868,PA
3822,PRIMAVERA DE RONDÔNIA,0.3405951115834219,RO
3823,PRIMAVERA DO LESTE,0.10470901821412705,MT
3824,PRIMEIRA CRUZ,0.6123348017621145,MA
3825,PRIMEIRO DE MAIO,0.19432918395573998,PR
3826,PRINCESA,0.24375678610206297,SC
3827,PRINCESA ISABEL,0.19024500395167665,PB
3828,PROFESSOR JAMIL,0.2919254658385093,GO
3829,PROGRESSO,0.24072569726509613,RS
3830,PROMISSÃO,0.5438317875746411,SP
3831,PROPRIÁ,0.12869429241594996,SE
3832,PROTÁSIO ALVES,0.3540772532188841,RS
3833,PRUDENTE DE MORAIS,0.10071488645920942,MG
3834,PRUDENTÓPOLIS,0.40137413118159304,PR
3835,PUGMIL,0.596419853539463,TO
3836,PUREZA,0.034265103697024346,RN
3837,PUTINGA,0.17938630999213218,RS
3838,PUXINANÃ,0.30480457284103196,PB
3839,PÃO DE AÇÚCAR,0.27375672360101916,AL
3840,PÉ DE SERRA,0.13962319263911202,BA
3841,PÉROLA,0.5909784636255723,PR
3842,PÉROLA D'OESTE,0.32165921510183804,PR
3843,QUADRA,0.37424242424242427,SP
3844,QUARAÍ,0.11344929995757319,RS
3845,QUARTEL GERAL,0.32935231970601747,MG
3846,QUARTO CENTENÁRIO,0.4544491525423729,PR
3847,QUATIGUÁ,0.10827067669172932,PR
3848,QUATIPURU,0.025533344532168656,PA
3849,QUATIS,0.21133799800085679,RJ
3850,QUATRO BARRAS,0.2497676819824471,PR
3851,QUATRO IRMÃOS,0.1598984771573604,RS
3852,QUATRO PONTES,0.6735521947620804,PR
3853,QUATÁ,0.4529282115869018,SP
3854,QUEBRANGULO,0.12616112143219052,AL
3855,QUEDAS DO IGUAÇU,0.40067057837384745,PR
3856,QUEIMADA NOVA,0.9017568192325474,PI
3857,QUEIMADAS,0.49951703693834726,BA
3858,QUEIMADOS,0.46483761425344444,RJ
3859,QUEIROZ,0.34553440702781846,SP
3860,QUELUZ,0.21479519054412063,SP
3861,QUELUZITO,0.41508152173913043,MG
3862,QUERÊNCIA,0.19233050009883376,MT
3863,QUERÊNCIA DO NORTE,0.29153997495975675,PR
3864,QUEVEDOS,0.09611451942740286,RS
3865,QUILOMBO,0.2760060110202037,SC
3866,QUINJINGUE,0.4087668739572274,BA
3867,QUINTA DO SOL,0.3589157413455258,PR
3868,QUINTANA,0.7589415527769701,SP
3869,QUINZE DE NOVEMBRO,0.22455322455322455,RS
3870,QUIPAPÁ,0.16104039845047038,PE
3871,QUIRINÓPOLIS,0.7113819156714599,GO
3872,QUISSAMÃ,0.47470319634703195,RJ
3873,QUITANDINHA,0.17022682228584013,PR
3874,QUITERIANÓPOLIS,0.9207408144976601,CE
3875,QUIXABA,0.12788596667335878,PB
3876,QUIXABEIRA,0.40736656374062635,BA
3877,QUIXADÁ,0.38697760983588064,CE
3878,QUIXELÔ,0.31431742508324084,CE
3879,QUIXERAMOBIM,0.44102449515403735,CE
3880,QUIXERÉ,0.857593550083253,CE
3881,RAFAEL FERNANDES,0.42578397212543556,RN
