"","index_centrao","NM_MUNICIPIO.x","SG_UF","Year","NM_MUNICIPIO_norm","row_id","codigo_do_municipio","NM_MUNICIPIO.y","codigo_da_microrregiao","nome_da_microrregiao","semiarido","vab_agro","vab_ind","vab_serv","vab_pub","vab_total","impostos_liquidos_de_subsidios_sobre_produtos_a_precos_correntes_r_1_000","pib","pib_per_capita","SG_UF.x","Year.x","NM_MUNICIPIO_norm.x","Year.y","SG_UF.y","NM_MUNICIPIO_norm.y"
"7345",0.352,"MUNDO NOVO","BA","2006","MUNDO NOVO",7504,2922102,"Mundo Novo",29011,"Itaberaba","Sim",14045.639,6288.696,17021.591,19049.482,56405.408,3258.883,59664.291,4196.69,NA,NA,NA,NA,NA,NA
"7346",0.426,"MUNIZ FERREIRA","BA","2006","MUNIZ FERREIRA",7505,2922201,"Muniz Ferreira",29020,"Santo Antônio de Jesus","Não",3878.613,777.317,4063.975,7929.033,16648.938,882.029,17530.967,2360.12,NA,NA,NA,NA,NA,NA
"7347",0.158,"MUQUÉM DO SÃO FRANCISCO","BA","2006","MUQUEM DO SAO FRANCISCO",7506,2922250,"Muquém do São Francisco",29006,"Barra","Sim",15246.149,947.421,7821.666,11949.867,35965.104,2575.907,38541.011,3998.86,NA,NA,NA,NA,NA,NA
"7348",0.541,"MURITIBA","BA","2006","MURITIBA",7507,2922300,"Muritiba",29020,"Santo Antônio de Jesus","Não",14387.299,25541.421,28720.827,37384.904,106034.452,13241.078,119275.53,3623.74,NA,NA,NA,NA,NA,NA
"7349",0.393,"MUTUÍPE","BA","2006","MUTUIPE",7508,2922409,"Mutuípe",29024,"Jequié","Não",13873.942,3537.352,22988.142,23749.965,64149.401,4699.35,68848.751,3368.17,NA,NA,NA,NA,NA,NA
"7350",0.184,"NAZARÉ","BA","2006","NAZARE",7509,2922508,"Nazaré",29020,"Santo Antônio de Jesus","Não",5338.155,7625.958,46183.28,30154.607,89301.999,12134.597,101436.596,3803.68,NA,NA,NA,NA,NA,NA
"7351",0.361,"NILO PEÇANHA","BA","2006","NILO PECANHA",7510,2922607,"Nilo Peçanha",29030,"Valença","Não",15535.918,1765.174,7781.209,14382.558,39464.858,1259.969,40724.827,3908.33,NA,NA,NA,NA,NA,NA
"7352",0.36,"NOVA CANAÃ","BA","2006","NOVA CANAA",7511,2922706,"Nova Canaã",29028,"Vitória da Conquista","Sim",8430.876,1468.629,8965.517,17967.781,36832.803,1490.073,38322.875,2321.47,NA,NA,NA,NA,NA,NA
"7353",0.389,"NOVA FÁTIMA","BA","2006","NOVA FATIMA",7512,2922730,"Nova Fátima",29016,"Serrinha","Sim",1864.13,929.746,5779.445,7213.112,15786.434,1505.894,17292.328,3205.84,NA,NA,NA,NA,NA,NA
"7354",0.358,"NOVA ITARANA","BA","2006","NOVA ITARANA",7513,2922805,"Nova Itarana",29024,"Jequié","Sim",3098.33,776.152,3337.401,7653.786,14865.669,659.281,15524.95,2366.61,NA,NA,NA,NA,NA,NA
"7355",0.627,"NOVA REDENÇÃO","BA","2006","NOVA REDENCAO",7514,2922854,"Nova Redenção",29023,"Seabra","Sim",4000.188,1087.277,3505.289,8582.026,17174.78,760.796,17935.576,2424.71,NA,NA,NA,NA,NA,NA
"7356",0.417,"NOVA SOURE","BA","2006","NOVA SOURE",7515,2922904,"Nova Soure",29015,"Ribeira do Pombal","Sim",9029.478,4590.121,15410.632,28071.872,57102.103,3483.144,60585.247,2502.8,NA,NA,NA,NA,NA,NA
"7357",0.55,"NOVA VIÇOSA","BA","2006","NOVA VICOSA",7516,2923001,"Nova Viçosa",29032,"Porto Seguro","Não",98292.558,21075.732,60163.503,45101.007,224632.8,21355.235,245988.035,6672.13,NA,NA,NA,NA,NA,NA
"7358",0.571,"NOVO TRIUNFO","BA","2006","NOVO TRIUNFO",7517,2923050,"Novo Triunfo",29015,"Ribeira do Pombal","Sim",2694.379,950.139,5029.336,17671.241,26345.095,815.842,27160.936,1757.53,NA,NA,NA,NA,NA,NA
"7359",0.473,"OLINDINA","BA","2006","OLINDINA",7518,2923100,"Olindina",29015,"Ribeira do Pombal","Sim",9353.13,3594.748,20498.999,30329.526,63776.402,5369.152,69145.554,2689.34,NA,NA,NA,NA,NA,NA
"7360",0.785,"OLIVEIRA DOS BREJINHOS","BA","2006","OLIVEIRA DOS BREJINHOS",7519,2923209,"Oliveira dos Brejinhos",29022,"Boquira","Sim",6236.321,7859.672,19195.653,24049.609,57341.255,4746.239,62087.494,2811.17,NA,NA,NA,NA,NA,NA
"7361",0.315,"OURIÇANGAS","BA","2006","OURICANGAS",7520,2923308,"Ouriçangas",29012,"Feira de Santana","Não",4727.262,1042.894,3927.731,9958.01,19655.897,1044.435,20700.332,2626.95,NA,NA,NA,NA,NA,NA
"7362",0.057,"OUROLÂNDIA","BA","2006","OUROLANDIA",7521,2923357,"Ourolândia",29010,"Jacobina","Sim",7725.248,7336.759,10714.016,20186.995,45963.019,2901.705,48864.724,2767.76,NA,NA,NA,NA,NA,NA
"7363",0.096,"PALMEIRAS","BA","2006","PALMEIRAS",7523,2923506,"Palmeiras",29023,"Seabra","Sim",2582.014,1598.87,6070.913,9333.725,19585.522,1013.416,20598.938,2642.58,NA,NA,NA,NA,NA,NA
"7364",0.181,"PARAMIRIM","BA","2006","PARAMIRIM",7524,2923605,"Paramirim",29025,"Livramento do Brumado","Sim",4593.08,3513.235,25280.095,21057.078,54443.489,4315.332,58758.821,3053.52,NA,NA,NA,NA,NA,NA
"7365",0.074,"PARATINGA","BA","2006","PARATINGA",7525,2923704,"Paratinga",29007,"Bom Jesus da Lapa","Sim",12635.9,1573.526,13585.589,33474.535,61269.551,2504.908,63774.459,2107.9,NA,NA,NA,NA,NA,NA
"7366",0.614,"PARIPIRANGA","BA","2006","PARIPIRANGA",7526,2923803,"Paripiranga",29015,"Ribeira do Pombal","Sim",41322.691,4239.071,32158.902,27708.339,105429.003,5093.57,110522.573,4092.52,NA,NA,NA,NA,NA,NA
"7367",0.349,"PAU BRASIL","BA","2006","PAU BRASIL",7527,2923902,"Pau Brasil",29031,"Ilhéus-Itabuna","Não",8610.993,1460.406,5780.558,13144.145,28996.101,1122.204,30118.305,2803.79,NA,NA,NA,NA,NA,NA
"7368",0.446,"PAULO AFONSO","BA","2006","PAULO AFONSO",7528,2924009,"Paulo Afonso",29005,"Paulo Afonso","Sim",10355.024,1003017.304,240014.176,116465.261,1369851.765,60844.779,1430696.545,13786.39,NA,NA,NA,NA,NA,NA
"7369",0.261,"PEDRÃO","BA","2006","PEDRAO",7529,2924108,"Pedrão",29012,"Feira de Santana","Não",4480.642,678.982,2861.648,8497.901,16519.172,537.942,17057.114,2535.24,NA,NA,NA,NA,NA,NA
"7370",0.545,"PEDRO ALEXANDRE","BA","2006","PEDRO ALEXANDRE",7530,2924207,"Pedro Alexandre",29013,"Jeremoabo","Sim",12224.804,1175.472,5444.942,20963.266,39808.485,905.663,40714.148,2196.25,NA,NA,NA,NA,NA,NA
"7371",0.591,"PIATÃ","BA","2006","PIATA",7531,2924306,"Piatã",29023,"Seabra","Sim",5456.856,1504.602,11012.901,22912.051,40886.409,2432.736,43319.146,2224.92,NA,NA,NA,NA,NA,NA
"7372",0.666,"PILÃO ARCADO","BA","2006","PILAO ARCADO",7532,2924405,"Pilão Arcado",29004,"Juazeiro","Sim",15236.021,1659.033,13322.218,34842.315,65059.587,2697.106,67756.693,2273.49,NA,NA,NA,NA,NA,NA
"7373",0.775,"PINDAÍ","BA","2006","PINDAI",7533,2924504,"Pindaí",29026,"Guanambi","Sim",4123.537,1172.957,5807.817,17485.595,28589.907,1101.415,29691.321,2020.09,NA,NA,NA,NA,NA,NA
"7374",0.254,"PINDOBAÇU","BA","2006","PINDOBACU",7534,2924603,"Pindobaçu",29008,"Senhor do Bonfim","Sim",4218.324,2247.927,12170.615,23374.574,42011.439,2055.846,44067.285,2378.42,NA,NA,NA,NA,NA,NA
"7375",0.487,"PIRAÍ DO NORTE","BA","2006","PIRAI DO NORTE",7535,2924678,"Piraí do Norte",29030,"Valença","Não",6916.301,1017.312,4488.29,10325.175,22747.078,797.427,23544.505,2954.51,NA,NA,NA,NA,NA,NA
"7376",0.282,"PIRIPÁ","BA","2006","PIRIPA",7536,2924702,"Piripá",29027,"Brumado","Sim",2553.534,1342.634,6453.097,21228.861,31578.126,1416,32994.126,1622.53,NA,NA,NA,NA,NA,NA
"7377",0.356,"PIRITIBA","BA","2006","PIRITIBA",7537,2924801,"Piritiba",29010,"Jacobina","Sim",7382.555,3015.686,14389.307,18428.504,43216.052,3178.101,46394.153,3041.84,NA,NA,NA,NA,NA,NA
"7378",0.515,"PLANALTINO","BA","2006","PLANALTINO",7538,2924900,"Planaltino",29024,"Jequié","Sim",5071.952,827.005,4178.767,8498.311,18576.035,782.878,19358.914,3113.37,NA,NA,NA,NA,NA,NA
"7379",0.528,"PLANALTO","BA","2006","PLANALTO",7539,2925006,"Planalto",29028,"Vitória da Conquista","Sim",12260.617,3501.701,27641.129,26619.155,70022.602,7832.344,77854.946,3822.6,NA,NA,NA,NA,NA,NA
"7380",0.696,"POÇÕES","BA","2006","POCOES",7540,2925105,"Poções",29028,"Vitória da Conquista","Sim",15596.893,6463.097,55455.755,49400.085,126915.83,12809.6,139725.43,2856.73,NA,NA,NA,NA,NA,NA
"7381",0.157,"POJUCA","BA","2006","POJUCA",7541,2925204,"Pojuca",29019,"Catu","Não",7401.89,764570.873,236684.414,58413.157,1067070.335,74810.639,1141880.974,39492.32,NA,NA,NA,NA,NA,NA
"7382",0.375,"PONTO NOVO","BA","2006","PONTO NOVO",7542,2925253,"Ponto Novo",29010,"Jacobina","Sim",7686.618,2311.547,9171.508,21516.072,40685.745,2131.102,42816.848,2489.5,NA,NA,NA,NA,NA,NA
"7383",0.32,"PORTO SEGURO","BA","2006","PORTO SEGURO",7543,2925303,"Porto Seguro",29032,"Porto Seguro","Não",81271.256,52214.702,431542.351,156253.905,721282.215,77313.977,798596.192,5676.2,NA,NA,NA,NA,NA,NA
"7384",0.137,"POTIRAGUÁ","BA","2006","POTIRAGUA",7544,2925402,"Potiraguá",29029,"Itapetinga","Sim",3347.467,2827.629,7488.935,20025.715,33689.747,1818.56,35508.307,2010.09,NA,NA,NA,NA,NA,NA
"7385",0.775,"PRADO","BA","2006","PRADO",7545,2925501,"Prado",29032,"Porto Seguro","Não",69444.787,9899.358,36611.358,36557.69,152513.194,6735.199,159248.393,5426.76,NA,NA,NA,NA,NA,NA
"7386",0.048,"PRESIDENTE DUTRA","BA","2006","PRESIDENTE DUTRA",7546,2925600,"Presidente Dutra",29009,"Irecê","Sim",6624.841,2658.486,8433.136,16065.883,33782.345,1383.513,35165.858,2491.21,NA,NA,NA,NA,NA,NA
"7387",0.42,"PRESIDENTE JÂNIO QUADROS","BA","2006","PRESIDENTE JANIO QUADROS",7547,2925709,"Presidente Jânio Quadros",29027,"Brumado","Sim",3116.071,1001.836,6417.948,19531.245,30067.1,1513.324,31580.424,1645.16,NA,NA,NA,NA,NA,NA
"7388",0.688,"PRESIDENTE TANCREDO NEVES","BA","2006","PRESIDENTE TANCREDO NEVES",7548,2925758,"Presidente Tancredo Neves",29030,"Valença","Não",13687.494,2746.572,14017.043,26739.977,57191.086,3320.087,60511.174,3018.92,NA,NA,NA,NA,NA,NA
"7389",0.361,"QUEIMADAS","BA","2006","QUEIMADAS",7549,2925808,"Queimadas",29014,"Euclides da Cunha","Sim",8267.278,2837.532,18607.676,29948.203,59660.69,3848.576,63509.266,2472.91,NA,NA,NA,NA,NA,NA
"7390",0.584,"REMANSO","BA","2006","REMANSO",7551,2926004,"Remanso",29004,"Juazeiro","Sim",25688.657,3989.787,34739.428,42691.117,107108.989,6222.554,113331.543,3011.01,NA,NA,NA,NA,NA,NA
"7391",0.064,"RETIROLÂNDIA","BA","2006","RETIROLANDIA",7552,2926103,"Retirolândia",29016,"Serrinha","Sim",3020.029,3537.58,10503.802,14193.128,31254.539,2510.265,33764.804,3188.37,NA,NA,NA,NA,NA,NA
"7392",0.517,"RIACHÃO DAS NEVES","BA","2006","RIACHAO DAS NEVES",7553,2926202,"Riachão das Neves",29001,"Barreiras","Sim",101487.499,7228.822,40325.775,28844.054,177886.15,9017.073,186903.223,8083.7,NA,NA,NA,NA,NA,NA
"7393",0.474,"RIACHÃO DO JACUÍPE","BA","2006","RIACHAO DO JACUIPE",7554,2926301,"Riachão do Jacuípe",29016,"Serrinha","Sim",7898.412,6051.401,31881.919,31656.731,77488.463,6326.057,83814.52,3077.91,NA,NA,NA,NA,NA,NA
"7394",0.472,"RIACHO DE SANTANA","BA","2006","RIACHO DE SANTANA",7555,2926400,"Riacho de Santana",29026,"Guanambi","Sim",13004.826,3178.139,17446.027,30781.358,64410.349,3958.878,68369.227,2304.94,NA,NA,NA,NA,NA,NA
"7395",0.074,"RIBEIRA DO AMPARO","BA","2006","RIBEIRA DO AMPARO",7556,2926509,"Ribeira do Amparo",29015,"Ribeira do Pombal","Sim",7988.379,1192.164,6474.621,18236.099,33891.264,1144.58,35035.844,2525.29,NA,NA,NA,NA,NA,NA
"7396",0.43,"RIBEIRA DO POMBAL","BA","2006","RIBEIRA DO POMBAL",7557,2926608,"Ribeira do Pombal",29015,"Ribeira do Pombal","Sim",10200.822,14218.528,69837.613,55972.899,150229.862,16963.453,167193.314,3409.33,NA,NA,NA,NA,NA,NA
"7397",0.131,"RIBEIRÃO DO LARGO","BA","2006","RIBEIRAO DO LARGO",7558,2926657,"Ribeirão do Largo",29029,"Itapetinga","Sim",15056.1,1247.087,5262.487,19754.094,41319.768,941.192,42260.96,2281.42,NA,NA,NA,NA,NA,NA
"7398",0.729,"RIO DE CONTAS","BA","2006","RIO DE CONTAS",7559,2926707,"Rio de Contas",29023,"Seabra","Sim",10475.231,1984.516,13670.9,15687.199,41817.845,1936.948,43754.794,3198.45,NA,NA,NA,NA,NA,NA
"7399",0.404,"RIO DO ANTÔNIO","BA","2006","RIO DO ANTONIO",7560,2926806,"Rio do Antônio",29027,"Brumado","Sim",3677.856,1440.75,8721.949,17308.207,31148.763,1929.989,33078.753,2119.62,NA,NA,NA,NA,NA,NA
"7400",0.848,"RIO DO PIRES","BA","2006","RIO DO PIRES",7561,2926905,"Rio do Pires",29025,"Livramento do Brumado","Sim",2661.675,1232.524,6777.428,13337.805,24009.431,1123.45,25132.882,2104.4,NA,NA,NA,NA,NA,NA
"7401",0.199,"RIO REAL","BA","2006","RIO REAL",7562,2927002,"Rio Real",29017,"Alagoinhas","Não",298517.504,16587.613,66037.361,35802.299,416944.776,8696.549,425641.326,11413.13,NA,NA,NA,NA,NA,NA
"7402",0.398,"RODELAS","BA","2006","RODELAS",7563,2927101,"Rodelas",29005,"Paulo Afonso","Sim",1952.455,1661.103,4847.526,9415.092,17876.177,1786.927,19663.104,2551.99,NA,NA,NA,NA,NA,NA
"7403",0.381,"RUY BARBOSA","BA","2006","RUY BARBOSA",7564,2927200,"Ruy Barbosa",29011,"Itaberaba","Sim",14842.35,10496.853,25874.159,30876.638,82090,5902.789,87992.789,3112.59,NA,NA,NA,NA,NA,NA
"7404",0.257,"SALINAS DA MARGARIDA","BA","2006","SALINAS DA MARGARIDA",7565,2927309,"Salinas da Margarida",29020,"Santo Antônio de Jesus","Não",14903.29,5549.666,10784.105,15498.29,46735.351,2122.154,48857.505,4356.44,NA,NA,NA,NA,NA,NA
"7405",0.449,"SALVADOR","BA","2006","SALVADOR",7566,2927408,"Salvador",29021,"Salvador","Não",12059.198,3438657.993,13859842.999,2642251.342,19952811.533,4252388.289,24205199.822,8918.58,NA,NA,NA,NA,NA,NA
"7406",0.639,"SANTA BÁRBARA","BA","2006","SANTA BARBARA",7567,2927507,"Santa Bárbara",29012,"Feira de Santana","Sim",6532.473,5542.596,17262.295,23375.945,52713.308,5230.414,57943.722,3083.59,NA,NA,NA,NA,NA,NA
"7407",0.504,"SANTA BRÍGIDA","BA","2006","SANTA BRIGIDA",7568,2927606,"Santa Brígida",29013,"Jeremoabo","Sim",6986.425,1498.474,7913.783,22748.986,39147.668,1527.363,40675.031,2079.08,NA,NA,NA,NA,NA,NA
"7408",0.43,"SANTA CRUZ DA VITÓRIA","BA","2006","SANTA CRUZ DA VITORIA",7570,2927804,"Santa Cruz da Vitória",29031,"Ilhéus-Itabuna","Não",5452.779,838.339,4507.77,9606.516,20405.404,957.306,21362.71,2926.8,NA,NA,NA,NA,NA,NA
"7409",0.717,"SANTA INÊS","BA","2006","SANTA INES",7571,2927903,"Santa Inês",29024,"Jequié","Sim",2283.239,1948.97,7559.205,12600.62,24392.034,1585.709,25977.743,2211.25,NA,NA,NA,NA,NA,NA
"7410",0.098,"SANTALUZ","BA","2006","SANTALUZ",7572,2928000,"Santaluz",29016,"Serrinha","Sim",8550.432,5637.151,26204.729,34552.822,74945.134,6013.606,80958.74,2595.58,NA,NA,NA,NA,NA,NA
"7411",0.808,"SANTA MARIA DA VITÓRIA","BA","2006","SANTA MARIA DA VITORIA",7573,2928109,"Santa Maria da Vitória",29003,"Santa Maria da Vitória","Sim",14130.423,9644.257,53688.692,46565.661,124029.033,12681.249,136710.282,3329.2,NA,NA,NA,NA,NA,NA
"7412",0.535,"SANTANA","BA","2006","SANTANA",7574,2928208,"Santana",29003,"Santa Maria da Vitória","Sim",20141.012,5954.479,19965.294,26064.48,72125.264,5042.062,77167.326,3249.29,NA,NA,NA,NA,NA,NA
"7413",0.776,"SANTANÓPOLIS","BA","2006","SANTANOPOLIS",7575,2928307,"Santanópolis",29012,"Feira de Santana","Sim",3845.376,551.42,2838.984,9100.388,16336.167,570.758,16906.926,2077.27,NA,NA,NA,NA,NA,NA
"7414",0.174,"SANTA TEREZINHA","BA","2006","SANTA TEREZINHA",7576,2928505,"Santa Terezinha",29012,"Feira de Santana","Sim",2721.093,1300.559,4218.608,10316.376,18556.637,1122.86,19679.496,2294.98,NA,NA,NA,NA,NA,NA
"7415",0.325,"SANTO AMARO","BA","2006","SANTO AMARO",7577,2928604,"Santo Amaro",29020,"Santo Antônio de Jesus","Não",19318.192,51846.745,85173.48,66028.332,222366.749,23987.554,246354.303,4002.7,NA,NA,NA,NA,NA,NA
"7416",0.232,"SANTO ANTÔNIO DE JESUS","BA","2006","SANTO ANTONIO DE JESUS",7578,2928703,"Santo Antônio de Jesus",29020,"Santo Antônio de Jesus","Não",27035.671,59482.929,308884.788,87067.872,482471.259,98412.997,580884.256,6679.13,NA,NA,NA,NA,NA,NA
"7417",0.315,"SANTO ESTEVÃO","BA","2006","SANTO ESTEVAO",7579,2928802,"Santo Estêvão",29012,"Feira de Santana","Sim",9868.408,36788.787,63543.846,47788.649,157989.69,27311.618,185301.307,4193,NA,NA,NA,NA,NA,NA
"7418",0.556,"SÃO DESIDÉRIO","BA","2006","SAO DESIDERIO",7580,2928901,"São Desidério",29001,"Barreiras","Sim",768070.561,77772.255,177147.193,27926.728,1050916.737,30590.458,1081507.196,56840.66,NA,NA,NA,NA,NA,NA
"7419",0.367,"SÃO FÉLIX","BA","2006","SAO FELIX",7581,2929008,"São Félix",29020,"Santo Antônio de Jesus","Não",18257.086,14585.096,23669.437,15948.679,72460.299,5688.014,78148.313,5274.59,NA,NA,NA,NA,NA,NA
"7420",0.261,"SÃO DOMINGOS","BA","2006","SAO DOMINGOS",7582,2928950,"São Domingos",29016,"Serrinha","Sim",3254.169,1305.742,5443.558,9898.177,19901.645,938.586,20840.231,2879.68,NA,NA,NA,NA,NA,NA
"7421",0.063,"SÃO FELIPE","BA","2006","SAO FELIPE",7583,2929107,"São Felipe",29020,"Santo Antônio de Jesus","Não",15524.532,3193.575,18401.755,23573.302,60693.165,3813.974,64507.139,3175.03,NA,NA,NA,NA,NA,NA
"7422",0.767,"SÃO FÉLIX DO CORIBE","BA","2006","SAO FELIX DO CORIBE",7584,2929057,"São Félix do Coribe",29003,"Santa Maria da Vitória","Sim",11277.987,3371.07,15130.271,14607.827,44387.154,3953.871,48341.025,4152.3,NA,NA,NA,NA,NA,NA
"7423",0.569,"SÃO FRANCISCO DO CONDE","BA","2006","SAO FRANCISCO DO CONDE",7585,2929206,"São Francisco do Conde",29021,"Salvador","Não",4426.208,642076.643,986189.402,120382.912,1753075.165,747090.115,2500165.28,81351.16,NA,NA,NA,NA,NA,NA
"7424",0.609,"SÃO GONÇALO DOS CAMPOS","BA","2006","SAO GONCALO DOS CAMPOS",7586,2929305,"São Gonçalo dos Campos",29012,"Feira de Santana","Sim",10460.53,32239.168,33397.207,30549.65,106646.555,15743.427,122389.982,4220.78,NA,NA,NA,NA,NA,NA
"7425",0.125,"SÃO JOSÉ DO JACUÍPE","BA","2006","SAO JOSE DO JACUIPE",7587,2929370,"São José do Jacuípe",29010,"Jacobina","Sim",4708.121,1200.878,7233.821,8355.068,21497.888,2086.24,23584.128,4175.66,NA,NA,NA,NA,NA,NA
"7426",0.051,"SÃO MIGUEL DAS MATAS","BA","2006","SAO MIGUEL DAS MATAS",7588,2929404,"São Miguel das Matas",29024,"Jequié","Não",11775.461,1474.176,9970.006,12709.187,35928.83,2098.79,38027.62,3607.25,NA,NA,NA,NA,NA,NA
"7427",0.439,"SÃO SEBASTIÃO DO PASSÉ","BA","2006","SAO SEBASTIAO DO PASSE",7589,2929503,"São Sebastião do Passé",29019,"Catu","Não",10816.672,201829.276,87407.294,53700.381,353753.623,26740.391,380494.014,9001.73,NA,NA,NA,NA,NA,NA
"7428",0.376,"SAPEAÇU","BA","2006","SAPEACU",7590,2929602,"Sapeaçu",29020,"Santo Antônio de Jesus","Não",17464.373,2872.738,18946.532,19700.049,58983.692,3656.617,62640.309,3604.78,NA,NA,NA,NA,NA,NA
"7429",0.065,"SÁTIRO DIAS","BA","2006","SATIRO DIAS",7591,2929701,"Sátiro Dias",29017,"Alagoinhas","Sim",11842.709,69652.495,23500.214,23643.501,128638.918,2465.608,131104.526,6594.13,NA,NA,NA,NA,NA,NA
"7430",0.343,"SAUBARA","BA","2006","SAUBARA",7592,2929750,"Saubara",29020,"Santo Antônio de Jesus","Não",6425.782,6747.576,27225.924,15224.241,55623.524,2514.014,58137.537,4928.58,NA,NA,NA,NA,NA,NA
"7431",0.131,"SAÚDE","BA","2006","SAUDE",7593,2929800,"Saúde",29010,"Jacobina","Sim",3994.011,1412.993,8161.033,15047.86,28615.897,1531.71,30147.607,2607.7,NA,NA,NA,NA,NA,NA
"7432",0.296,"SEABRA","BA","2006","SEABRA",7594,2929909,"Seabra",29023,"Seabra","Sim",8531.891,6465.128,66247.039,43017.469,124261.527,17128.305,141389.832,3484.83,NA,NA,NA,NA,NA,NA
"7433",0.888,"SEBASTIÃO LARANJEIRAS","BA","2006","SEBASTIAO LARANJEIRAS",7595,2930006,"Sebastião Laranjeiras",29026,"Guanambi","Sim",10746.722,982.907,5422.302,11644.252,28796.184,1021.529,29817.712,3163.68,NA,NA,NA,NA,NA,NA
"7434",0.247,"SENHOR DO BONFIM","BA","2006","SENHOR DO BONFIM",7596,2930105,"Senhor do Bonfim",29008,"Senhor do Bonfim","Sim",6795.569,32414.007,160790.967,66905.774,266906.316,40130.237,307036.553,5467.08,NA,NA,NA,NA,NA,NA
"7435",0.175,"SENTO SÉ","BA","2006","SENTO SE",7597,2930204,"Sento Sé",29004,"Juazeiro","Sim",22871.378,3295.895,21375.62,45987.898,93530.791,4282.251,97813.042,2758.25,NA,NA,NA,NA,NA,NA
"7436",0.367,"SERRA DO RAMALHO","BA","2006","SERRA DO RAMALHO",7598,2930154,"Serra do Ramalho",29007,"Bom Jesus da Lapa","Sim",20450.572,2618.807,16338.268,36517.645,75925.292,2927.063,78852.355,2449.97,NA,NA,NA,NA,NA,NA
"7437",0.442,"SERRA DOURADA","BA","2006","SERRA DOURADA",7599,2930303,"Serra Dourada",29003,"Santa Maria da Vitória","Sim",11635.297,1996.464,10426.746,21327.623,45386.13,1796.957,47183.087,2562.35,NA,NA,NA,NA,NA,NA
"7438",0.657,"SERRA PRETA","BA","2006","SERRA PRETA",7600,2930402,"Serra Preta",29012,"Feira de Santana","Sim",4579.413,1985.11,10059.294,24604.542,41228.36,1898.193,43126.553,2425.84,NA,NA,NA,NA,NA,NA
"7439",0.323,"SERRINHA","BA","2006","SERRINHA",7601,2930501,"Serrinha",29016,"Serrinha","Sim",16809.624,45963.069,115391.45,83117.032,261281.174,27513.787,288794.962,3822.87,NA,NA,NA,NA,NA,NA
"7440",0.046,"SERROLÂNDIA","BA","2006","SERROLANDIA",7602,2930600,"Serrolândia",29010,"Jacobina","Sim",3564,1801.375,8950.275,14302.789,28618.439,1630.302,30248.741,2501.96,NA,NA,NA,NA,NA,NA
"7441",0.375,"SIMÕES FILHO","BA","2006","SIMOES FILHO",7603,2930709,"Simões Filho",29021,"Salvador","Não",3705.416,701224.198,713241.291,147518.592,1565689.498,503316.659,2069006.157,18821.12,NA,NA,NA,NA,NA,NA
"7442",0.831,"SÍTIO DO MATO","BA","2006","SITIO DO MATO",7604,2930758,"Sítio do Mato",29007,"Bom Jesus da Lapa","Sim",11554.782,1293.602,5827.385,17898.647,36574.416,1297.842,37872.258,2704.97,NA,NA,NA,NA,NA,NA
"7443",0.79,"SOUTO SOARES","BA","2006","SOUTO SOARES",7605,2930808,"Souto Soares",29009,"Irecê","Sim",3393.227,1549.851,7514.453,14598.164,27055.694,1434.215,28489.91,2340.61,NA,NA,NA,NA,NA,NA
"7444",0.46,"TABOCAS DO BREJO VELHO","BA","2006","TABOCAS DO BREJO VELHO",7606,2930907,"Tabocas do Brejo Velho",29002,"Cotegipe","Sim",5740.924,609.96,6465.525,14280.396,27096.805,1518.64,28615.444,2103.46,NA,NA,NA,NA,NA,NA
"7445",0.139,"TANHAÇU","BA","2006","TANHACU",7607,2931004,"Tanhaçu",29027,"Brumado","Sim",8392.398,4285.379,18465.83,34457.883,65601.491,3763.957,69365.448,3253.39,NA,NA,NA,NA,NA,NA
"7446",0.34,"TANQUINHO","BA","2006","TANQUINHO",7608,2931103,"Tanquinho",29012,"Feira de Santana","Sim",2181.143,1346.422,5838.827,7879.499,17245.892,971.926,18217.817,3384.32,NA,NA,NA,NA,NA,NA
"7447",0.296,"TAPEROÁ","BA","2006","TAPEROA",7609,2931202,"Taperoá",29030,"Valença","Não",21607.173,2948.541,11259.112,18872.403,54687.229,1964.247,56651.476,3748.53,NA,NA,NA,NA,NA,NA
"7448",0.302,"TAPIRAMUTÁ","BA","2006","TAPIRAMUTA",7610,2931301,"Tapiramutá",29011,"Itaberaba","Sim",18615.9,2889.772,9856.419,21431.867,52793.959,1884.929,54678.888,2797.88,NA,NA,NA,NA,NA,NA
"7449",0.484,"TEODORO SAMPAIO","BA","2006","TEODORO SAMPAIO",7611,2931400,"Teodoro Sampaio",29012,"Feira de Santana","Não",3466.779,1531.887,14299.624,10855.688,30153.977,4974.169,35128.146,4203.94,NA,NA,NA,NA,NA,NA
"7450",0.528,"TEOFILÂNDIA","BA","2006","TEOFILANDIA",7612,2931509,"Teofilândia",29016,"Serrinha","Sim",8523.261,2535.93,13384.763,23766.338,48210.293,2774.714,50985.007,2602.07,NA,NA,NA,NA,NA,NA
"7451",0.236,"TEOLÂNDIA","BA","2006","TEOLANDIA",7613,2931608,"Teolândia",29031,"Ilhéus-Itabuna","Não",11524.717,1385.57,7327.648,16166.065,36404,1370.854,37774.854,2980.5,NA,NA,NA,NA,NA,NA
"7452",0.123,"TERRA NOVA","BA","2006","TERRA NOVA",7614,2931707,"Terra Nova",29019,"Catu","Não",4714.639,2577.726,7049.704,15531.142,29873.211,18154.049,48027.26,3599.17,NA,NA,NA,NA,NA,NA
